,0
14431,"Stevenson (Robert Louis)-Letters. Edit. by
Sidney Colvin. 4 vols. New edit., with 150 new
letters. 12mo. 64 x 4, pp. 330, 338, 344, 380,
Ithr., ea. 5s. net
.METHUEN, May II"
14432,"Stet on (Robert Louis)--Letters. Edit. by
Sidney Colvin. New edit. re-arranged in 4
vols., with 150 new letters. 12mo. 64 X4,
pp. 330, 338, 344, 380, ea. 55. METHUEN, Oct. 11"
14433,"Stevenson (Robert Louis)—The Master of Ballan-
trae. Illus. in colour by Wal Paget. 8vo.
8} X5ł, pp. 366, 75. 6d. net CASSELL, Oct. 11"
14434,"a
S 2"
14435,"Stevenson (Robert Louis) --The Pentland rising :
a page of history, 1666. 32mo. swd. 6d. net,
Ithr. Is. 6d. net.. .W. P. NIMMO, Oct. II"
14436,"Stevenson (Robert Louis)— Tales and fantasies.
Fine paper edit. 12mo. 61 X 4, pp. 198, 25. net,
ithr. 33. net
..CHATTO, Mar. II"
14437,"Stevenson (Robert Louis)--Treasure Island.
Illus, in colour by John Cameron. Large
paper edit. Ryl. 8vo. 91 X6, pp. 348, 78. 6d. net
CASSELL, Oct. 11"
14438,"Stevenson (Robert Louis) --Treasure Island.
Illus, in colour by Jolin Cameron, 8vo. 81 X5 /,
pp. 348, 75. 6d. net..........
.CASSELL, Oct. 11"
14439,"Stevenson (R. I.) and Osbourne (Lloyd)—The
Wrong box. Re-issue. Cr. 8vo. 77 x 57, pp. 292,
55. net
...LONGMANS, Oct. II"
14440,"Stevenson, Robert Louis, Balfour (G.) Life. is. net
Sep. 11"
14441,"Stevenson (R. L.) Moors (H. J.) With S. in
Samoa. 55. net
. Jan. II"
14442,"Stevenson, R. L., In the footsteps of, Findlay
(J. P.) is. net
June 11"
14443,"Stevenson, Robert Louis, Strong (I.) is. net
Sep. 11"
14444,"Stevenson (Thomas)— The modern culture of
sweet peas. 8vo. 8} 5, pp. 94, bds., Is. net
CABLE Pub. Co., Dec. II"
14445,"Stewart (A. D.)-Heather and peat. Cr. 8vo,
73 X43, pp. 300, 6s. A. MELROSE, F«. II"
14446,"Stewart (Allan)-India. Cr. 8vo. 7*X51, pp.
96, Is. 6d. net (Peeps at history)
BLACK, Nov. II"
14447,"Stewart (A. M.) see Corbin (H. E.) and Stewart.
Stewart (D. Melville)-Ecce Vir: Jesus and
modern manhood. izmo. 64 x 4, pp. 80, is. net
J. CLARKE, Jan. II"
14448,"Stewart (Edith Anne)-Love-and the people.
Cr. 8vo. 73 X 41, pp. 318, 6s. LYNWOOD, June 11"
14449,"Stewart (Isla) and Cuff (Herbert E.)-Practical
Nursing. 3rd edit. rev. Cr. 8vo. 71 X 4),
pp. 444, 5s, net......W. BLACKWOOD, Feb. II"
14450,"Stewart (J. M'Kellar)--A Critical exposition of
Bergson's philosophıy. 8vo. 81x5), pp. 314,
58. net.
MACMILLAN, Dec. II"
14451,"Stewart (James D.)-English catalogue, 1906-10"
14452,"(sub. 845. net), G45. 6d. net
. Νου. ΙΙ"
14453,"Stewart (Jean)-Three hundred and one things
a bright girl can do. Illus. 8vo. 87 X5), pp.
452, 6s. net....
..Low, Nov. II"
14454,"Stewart (Newton V.)—The Cardinal. Cr. 8vo.
73 X5, pp. 318, 6s.........S. PAUL, Aug. II"
14455,"Stewart (Purves)—The Diagnosis of nervous
diseases. 3rd edit., rev. and enlarged. 8vo.
83X5), pp. 486, 155. net E. ARNOLD, Oct. 11"
14456,"Stewart (R. W.) and Satterly (J.) Senior heat.
Cr. 8vo. pp. 308, 35.
. CLIVE, Sep. 11"
14457,"Stewart (R. Wallace) Satterly (John)—Text
book of heat: theoretical and practical.
Cr. 8vo., pp. 488, 45. 6d. (Univ tutorial ser.)
CLIVE, June 11"
14458,"Stewart (W. D.) see Le Rossignol (J. E.) and
Stewart.
Stewart (W. R.)—The Philanthropic work of
Josephine Shaw Lowell. 8vo. 83. 6d. net
MACMILLAN, Nov. II"
14459,"Stewart-Brown (R.)-A History of the manor and
township of Allerton in the County of Lancaster.
Illus. Svo., pp. 242, 78. 6d. net
(Liverpool) HOWELL, Oct. II"
14460,"Stickwork, Goldfinch (A. H.) 18. 6d. ... Jan. II"
14461,"Stiles (William C.) see Scott (Robert) and Stiles.
Still hour, Phelps (A.) 6d., is. net. Oct. 11"
14462,"Still more sporting adventure, Daisyfield (I. and P.)
IS. net
June 11"
14463,"Stil well (A. E.)- Universal peace, war is mes-
merism. 2nd edit. Cr. 8vo., 4s. net
E. WILSON, May II"
14464,"STONE
Stimson (Frederic Jessup)-Popular law-making :
a study of the origin, history and present
tendencies of law-making by statute. 8vo.
85, pp. 404, 1os. 6d. net
CHAPMAN & H., Jan. II"
14465,"Stirling (A. M. W.)-Annals of a Yorkshire House :
from the papers of a Macaroni and his kindred.
2 vols. Illus. 8vo. 8X 51, pp. 380, 374, 325. net
LANE, Jan. 11"
14466,"Stirling (George)-Notes dispensing for
pharmaceutical students. 5th edit., inter-
leaved, limp, is. 60. net
(Liverpool) J. GOWER, Nov. 11"
14467,"Stitt (E. R.)— Practical bacteriology, blood
work and animal parasitology. 2nd edit.
Cr. 8vo., 6s. 6d. net....H. K. LEWIS, Jan. II"
14468,"Stobart (J. C.)- The Glory that was Greece: A
survey of Hellenic culture and civilisation.
Illus. Ryl. 8vo. 104 X7, pp. 316, 30s. net
SIDGWICK & J., Oct. 11"
14469,"Stock (E. Elliot)- The Ring of Ug, and other
weird tales. Cr. 8vo, 7* X41, pp. 172, 25. 6d.
OUSELEY, Feb. II"
14470,"Stock (E. Elliot)--Scrambles in storm and sun-
shine among the Swiss and Englisli Alps. 8vo,
9X54, pp. 210, 6s. net OUSELEY, Feb. II"
14471,"Stock Exchange, Hirst (F. W.) is, net.... Apr. II"
14472,"Stock Exchange, Poley (A. P.) and Gould (F. H. C.)
58. net.
.. June 11"
14473,"Stock Exchange official intelligence (The), 1911.
4to, 50s.
.SPOTTISWOODE, May II"
14474,"Stock Exchange practice, &c., Foreign, Green-
wood (W. J.), 5s, net
.Jan. II"
14475,"Stock Exchange year-book (The) for 1912. Edit.
by Thomas Skinner. Ryl. 8vo., 358, net
SKINNER, Dec. II"
14476,"Stock : Feeds and feeding, Henry (W. A.) 11s. net
Mar. II"
14477,"Stock raising, Profitable, Shamel (C. A.) 78. 6d.
net
.Mar. II"
14478,"Stockley (Cynthia)—The Claw. Cr. 8vo. 8 X5,
pp. 388, 6s.
...HURST & B., May 11"
14479,"Stockley (Cynthia)-Poppy, the story of a South
African girl. Pop. edit. Cr. 8vo., pp. 4040
swd. Is. net...
HURST & B., Sep. II"
14480,"Stock well (A. H.) ed.-Christian and philan-
thropic work in the homeland, 1911. 8vo.
7! X5, pp. 96, is, 6d, net STOCKWELL, July 1
Stoddart (Anna M.)-The Life of Paracelsus,
Theophrastus von Hohenheim, 1493–1541.
Illus. 8vo. 9 X54, pp. 326, ios. 6d. net
MURRAY, Oct. II"
14481,"Stoicism, Roman, Arnold (E. V.) Ios. 6d, net
Mar. 11"
14482,"Stoker (Bram)-Famous impostors. 8vo. 8}x5,
pp. 364, Ios. 6d. net SIDGWICK & J., Jan, II"
14483,"Stoker (Bram)-The Lair of the White Worm.
Cr. 8vo. 78 X5, pp. 332, 6s... W. RIDER, Nov. II"
14484,"Stokes (Hugh)--Madame de Brinvilliers and her
times, 1630-1676. 8vo. 9 X54, pp. 398, 12s. 6d.
net
..LANE, Sep. 11"
14485,"Stokes (William)-The Story of Hiawatha :
adapted from Longfellow. With the original
poem. Illus. by M. L. Kirk. 4to. 97 x7, pp.
326, 7s. 6d. net....
HEADLEY, Oct. II"
14486,"Stolen bride, Williamson (W. H.) 6s....... Oct. II"
14487,"Stolen lady, Askew (A. and C.) 6s....... Apr. II"
14488,"Stone (Darwell) and Simpson (David Capell)—
Communion with God: The Preparation
before Christ and the realization in Him.
Imp. 16mo. 7* *5), pp. 220, 45. net
T. & T. CLARK, Oct. II"
14489,"Stone (J.)-Great Kleopatra : a tragedy in three
acts. 8vo. 39. 6d. net...... RICHARDS, Apr. II"
14490,"Stone (James S.)- The Prayer before the Passion ;
or, Our Lord's intercession for His people.
Cr. 8vo. 74 X5, pp. 278, 4s. 6d. net
LONGMANS, Jan. II"
14491,"Stone (Louis) - Jonah. Cr. Svo. 7* X45, pp. 302, 6s,
METHUEN, Aug. II"
14492,
14493,"Story of Quamin, Drummond (M. II.) 55. net
Sep. Ir
Story of the ages before Christ, Johnston (R. E.)
is. 6d., IS. net
..Od. II"
14494,"Story of the potter, Binns (C. F.) is. net.. Oct. II"
14495,"Stout (J. L.) see Scott (Sir R.) and Stout.
Stow (J./Survey of London : selections. Edit.
by A. Barter. Cr. 8vo. limp, is.
MACMILLAN, Dec. 10"
14496,"Stowaway, Tracy (L.)6d....
.Sep. 11"
14497,"Stowe (C. E. and I.. B.)-Harriet Beccher Stowe,
author of Uncle Tom's cabin."" 8vo. S1 X54,
pp. 324, 6s. net..... NISBET, Vov. il"
14498,"Stowe (Mme. H. Beecher)-La Case de l'Oncle
Tom. Traduit par Kathleen Fitzgerald.
Illus. 67X5, pp. 80, is. 60. net (Bibliothèque
des enfants)
...SIEGLE, H., Sep. II"
14499,"Stowe (Harriet Beecher)-Oldtown folks. New
edit. Intro. by Lady Caroline de Horsey.
Cr. 8vo. 71 X5, pp. 566, 35. 6d... Low, Dec. II"
14500,"Stowe (Harriet Beecher) Flowers and fruit,
Fairfield (A. H.) 25. net...
.Oct, il"
14501,"Stowe, Harriet Beecher, Stowe (C. E. and L. B.)
6s, net.
.Νου. ΙΙ"
14502,"Strachan (Walter)—A Digest of the law of trust
accounts, chiefly in relation to lifeowner and
remainderman. 8vo., 10 X6, pp. 288, 159, net
E. WILSON. Jan. II"
14503,"Strachey (Sir John)—India : its administration
and progress. 4th edit., rev. by Sir Thos. W.
Holderness. 8vo. 9 X 51, pp. 592, Ios. net
MACMILLAN, ADY. II"
14504,"Strachey (Lady) ed.--Memoirs of a Highland
lady, Eliz, Grant, 6s, net...
....Dec. II"
14505,"Strachey (Lady)-Queery Leary nonsense, Lear
(E.) 35. 6d. net..
Oct. 11"
14506,"Stradella, Crawjord (F. M.) 35. 6d.......Sep. II"
14507,"Stræten (E. van der)---The Romance of the
fiddle : the origin of the modern virtuoso and
the adventures of his ancestors. 8vo. 87 X64,
pp. 332, 178. 6d. net........ . REBMAN, Aug. II"
14508,"Strahom (C. A.)-Fifteen thousand miles by
stage. 8vo. 16s. net.. PUTNAM, Sep. II"
14509,"Straight road, Mendl (G.) 6s.
Mar. II"
14510,"Straits of poverty, Mac Mahon (E.) 6s. ..Feb. II"
14511,"Straits Settlements : Arms (post free) 31d.
WYMAN, Sep. 11"
14512,"Strand magazine (The)- Vol. 41, Jan. 10 June',
1911. Ryl. 8v0., 6s. 60.......NEWNES, June II"
14513,"Strand Magazine (The). Vol. 42, July-Dec., 1911.
Ryl, 8vo., 6s. 60.
.NEWNES, Dec. II"
14514,"Strand musical portfolio (The). Vol. 2. Folio,
..NEWNES, Jan. II"
14515,"Strand musical portfolio (The). Vol. 3. Folio.
55. net ......
.NEWNES, Apr. II"
14516,"Strand musical portfolio. Vol. 4. Folio, 5s. net
NEWNES, June II"
14517,"Strang (Herbert)-The Air scout: a story of
national defence. 8vo. 82 X 51, pp. 432, 6s.
FROWDE, Oct. II"
14518,"Strang (Herbert) ed.-By land and sca. Ryl. 8vo.
bds. Is. 6d.
..FROWDE, Oct. II"
14519,"Strang (Herbert)—The Flying boat : a story of
adventure and misadventure. Cr. 8vo. 71 x 5,
pp. 272, 35. 6d.
FROWDE, Od, il"
14520,"Strang (Herbert) ed.--The Green book for boys
(The). 4to., 55. ; bds. 2s. 6d. FROWDE, Oct. 11"
14521,"Strang (Herbert)- Jack Hardy. New edit.
Cr. 8vo., pp. 242, 25. ... ...FRO E, Oct. II"
14522,"Strang (Herbert) ed.— The Red book for boys.
4to. 5s, ; b/s. 2s. 61. ... FROWDE, Oct. II"
14523,"Strang (Herbert) ed.— Treasure trove. Svo. 9 x64,
6d.
.FROWDE, Oct, il"
14524,"Strang's (Herbert) Annual, 1912. Ryl. 8vo. 5s.
net; bds. 35. od. net .FROWDE, Oct. 11"
14525,"55. net
IS."
14526,Noc. II
14527,"55. net
Strang (Mrs. Herbert) — The Girl Crusoes. Cr. 8vo.
78 X 5, pp. 312, 35. 6d. ......FROWDE, Oct. II"
14528,"Strang (Mrs. H.) ed.--The Girl's holiday book.
Ryl. 8vo., bds. is. 6d. ...FROWDE, Oct. II"
14529,"Strang (Mrs. Herbert) ed, -The Girls' story book.
4to., bds., Is. 6d.........
...FROWDE, Nov. II"
14530,"Strang (Mrs. Herbert) ed. -The Red book for
children. 4to., bds. 55. ..FROWDE, Oct. II"
14531,"Strang (Mrs. Herbert)— The Red book for girls.
4to., 55.; bds. 25. 60. ......FROWDE, Oct. II"
14532,"Strange ( F.)-Japanese colour prints, is. 8d.
WYMAN, Jän. II"
14533,"Strange (Edward F.)-Stories from the Pent-
amerone, Basile (G.) 155. net.... ...Nov. 11"
14534,"Strange (Home) see Green (Helen A.) and Strange.
Stranger from Iona, Kelly (W. P.) 6s. Feb. II"
14535,"Stranger than fiction, Lewes (M. L.) 35. 6d. net
May 11"
14536,"Strange ways (L. R.) and Wood (R. S.)-Stories
from Apuleius. Cr. 8vo. 2s. .NUTT, Jan. II"
14537,"Stranleigh's millions, Barr (R.) 28. net .. Jan. II"
14538,"Strasburger (E.)—Handbook of practical botany.
7th edit., rev. 8vo. 81 X5, pp. 560, ios. 6d.
G. ALLEN, May II"
14539,"Strategy, Maritime, Corbett (J. S.) gs. net Nov. 11"
14540,"Stratford-on-Avon, Scott (D.) is. 60. net Sep. II"
14541,"Stratford-on-Avon Sewage disposal : Fourth
annual Corporation report, by Herbert D. Bell.
8vo., pp. 16, four folded tables, two plates
(limited to 100 copies) 25. net
(Stratford-on-Avon) SHAKESPEARE PRESS, Aug. 11"
14542,"Stratford-on-Avon guide: the tourist's Mecca.
Illus. with 22 plates, portrait, and folded map.
12mo., pp. 36, 2d
(4, Sheep Street, Stratford-on-Avon)
SHAKESPEARE PRESS, May 11"
14543,"Strathclyde: Pavement and highway, Power
(W.) 28. 6d. net
.. June 11"
14544,"Strathspey, Rulers of, Cassillis (Earl of), 6s.
May 11"
14545,"Stratton (A.) see Gardner (T.) and Stratton.
Stratton-Porter (Gene)—Birds of the Bible.
Illus. 8vo. 9 X54, pp. 468, 125.
HODDER & S., Od. II"
14546,"Stratton-Porter Gene)-Freckles. New edit. Cr.
8vo. 7! X48, pp. 324, 25. 6d. net
MURRAY, Dec. II"
14547,"Stratton-Portar (Gene)-A Girl of the Limberlost.
Cr. 8vo. 8 X 54, pp. 500, 6s.
HODDER & S., Sep. II"
14548,"Stratton-Porter (Genc)-The Harvester : a novel.
Cr. 8vo. 81 X54, pp. 574, 6s.
HODDER & S., Oct. II"
14549,"Stratton-Porter (G.)-Music of the wild, with
reproductions of the performers. 8vo. 125.
HODDER & S., Jan. II"
14550,"Straub (P. F.)-Medical service in campaigns.
8vo. 6s. net...
. REBMAN, A pr. II"
14551,"Stray thoughts calendar, 1912. gd. net
SIMPKIN, Sep. II"
14552,"Strayings of Sandy, Conyers (D.) is, net Apr. II"
14553,"Strcane (A, W.) see Black (John S.) and Streane.
Streatfield (Frank N.)-Reminiscences of an old
'un. 8vo. 9 X51, pp. 268, 7s. 6d. net
NASH, Sep. 11"
14554,"Street (Lilian)—The Disputed marriage. Cr. 8vo.
71 X48, pp. 312, 6s. ...
DENT, Od. II"
14555,"Street (Lilian)—The Golden key : a day-book
of lielpful thoughts from many teachers.
12mo. 6 X31, pp. 480, 35. 6d.
ALLENSON, Nov. II"
14556,"Street of adventure, Gibbs (P.) is. net .... Apr. II"
14557,"Street of to-day, Masefield (J.) 6s.
.Mar. II"
14558,"Street works, Law of private, Conder (J. B. R.)
35. 6d. net
..Jan. 11"
14559,"Street-works, Law relating to private, Croasdell
(W. C.) 8s, 6d.
.Oct. II"
14560,"Streets, law of paving and sewering, Scholefield
(J.) and Hill (G. R.) 1os. 6d. net ......Mar. II"
14561,"Streets, Width and arrangement of, Robinson
(C. M.) 8s, 6d. net....
Strength and how to obtain it, Sandow (E.) 25. 6d.
net
.APT. II"
14562,"Strength for quietness, Giles (M.) 25. net..Od. 11"
14563,"Strenuous life, Roosevelt (T.) is. net...... Jan. II"
14564,"Strenuous life, Roosevelt (T.) 25. 6d, net ..Feb. II"
14565,"Stresses, Deflections and, Hudson (C. W.) 155. net
Not. II"
14566,"Strike, Universal, Oakhurst (W.) 6d. net Sep. II"
14567,"Strikes and Lockouts : Report for 1910 (post free)
8{d.....
WYMAN, Sep. 11"
14568,"Strikes, &c., Open letter on, Kitson (A.) 6d.
Dec. II"
14569,"String of beads, Horlick (J.) 65......... July 11"
14570,"Stringer (F. R. P.)-The A B C guide to the
practice of the supreme court, 1912. Cr. 8vo.
. . SWEET & M., Nov. II"
14571,"Stromeyer (C. E.)—Unity in nature : an analogy
between isic and life. 8vo. 97 x5), pp. 600,
125. 6d. net... ..... SHERRATT & H., Nov. II"
14572,"Stronach (Alice)-A Newnham friendship. New
edit. Cr. 8vo. 71 x5}, pp. 288, 35.
BLACKIE, Sep. II"
14573,"Strong (Mrs. Arthur)-Roman sculpture from
Augustus to Constantine. 2 vols. Re-issue.
Cr. 8vo. 8 X5], pp. 432, ea. gs. net
DUCKWORTH, Mar. II"
14574,"Strong P. F.)-Essentials of modern electro-
therapentics. 8vo. 4s. net ..REBMAN, Jan. II"
14575,"Strong (Isobel)—Robert Louis Stevenson. Ryl.
16mo. pp. 70, is. net ........CASSELL, Sep. II"
14576,"Stronghold of hope : hymns, Tileston (M. W.)
28. 6d. net.
.Od. II"
14577,"Structural engineering, Husband (J.) and Harby
(W.) 78. 6d, net....
.Od. II"
14578,"Structures, Theory of, Spofford (C. M.) 178. net
Dec. II"
14579,"Struwwelpeter, Hoffmann (H.) 6d. ...... Nov. II"
14580,"Stuart (D. M.) see Vallyi (N. de) and Stuart.
Stuart (Esme)—Harum scarum! 8vo. swd. 6d.
JARROLD, Aug. II"
14581,"Stuart (Esme) -Harum Scarum: a poor relation.
20th edit. Cr. 8vo. 8 X5, pp. 284, 28.
JARROLD, Jan. II"
14582,"Stuart (H. Longan)-Fenella. Cr. 8vo. 73 X4,
pp. 396, 6s.
..CHATTO, Mar. II"
14583,"Stuart (John)-Fifty years of the Costers' Mission
and its founder. Cr. 8vo. 78 X 5, pp. 122, Is. net
HUNTER & L., Sep. II"
14584,"Stuart & Son, Mulliner (M.) is. net......0d. 11"
14585,"Stuart times, In. Elias (E. L.) is, 6d. .... Aug. II"
14586,"Stubbe (Henry)-Mahometanism : an account of
the rise and progress of Mahometanism, with
the life of Mahomet, and a vindication of him
and his religion from the calunnies of the
Christians, From MSS. copied by Chas.
Hornby in 1705 “ with some variations and
additions."" Edit. with intro, and appendix
by Hafiz Mahmud Khan Shairani
8vo., PP.
268, 6s. net......
..LUZAC, May 11"
14587,"Stubbs' Constitutional
hist. : Notes, Petit-
Dutaillis (C.) 45. net.
· July 11"
14588,"Stud book, General, Suppl. to Vol. 21, 55. Apr. II"
14589,"Student's handbook to Cambridge Univ., &c.,
I911, 35. net...
.Oct. II"
14590,"Student's library, Bisseker (H.) 35, 6d. net Feb. II"
14591,"Student's manual, Todd (J.) is. net......May II"
14592,"Studies in economic relations of women. Vol. I.
Vocations for the trained woman, 6s. net;
Vol. 2, Labour laws and their enforcement,
gs. net; Vol. 3, The Living wage of women
workers, 5s, net. 8vo.....LONGMANS, Aug. 11"
14593,"Studies in the highest thought, Schofield (A. T.)
35. 6d.....
...Oct. 11"
14594,"Studio (The) Vol. 51. Folio 6s. net OFFICE, Mar. II"
14595,"Studio (The), Vol. 52. Folio, 6s, net OFFICE, July 11"
14596,"Studio (The). Vol. 53. Folio. 6s. net
Office, Oct. 11"
14597,1
14598,"Sunday School, Prac. pedagogy in McKinney
(A.H:) is. 6d. net.
May 11"
14599,"Sunday school problems, Berry (T. W.) is. 6d.,
IS. net
May II"
14600,"Sway-school teaching, Llewellyn (F. G.) IS
pet
. Jan. 11"
14601,"Sunday schools, Antiquated, Porritt (A.) is.
Jan. II"
14602,"Sundays, with the children on, Stall (S.) 6s, net
Oct. II"
14603,"Sundial, White (F. M.) 6d.
. Apr. II"
14604,"Sunk Island, Harris-Burland (J. B.) 6d. net
Mar. II"
14605,"Sunken submarine, Danrit (Capt.), 5s.. ... Oct. II"
14606,"Sunless city, Preston-Muddock (J. E.) 6d. June II"
14607,"Sunset of the heroes, Hutchinson (W. M. L.) 55.
net...
.Nov. II"
14608,"Sunshine for 1911. Ryl. 8vo, 25., gilt 2s. 6d.,
bds. Is. 6d..
....OFFICE, Nov. II"
14609,"Sunshine in religion, Doherty (F.) 28. 6d. net
Aug. 11"
14610,"Sunshine, rain and roses : poems, Balch (A. S.) 5s.
net...
May il"
14611,"Superannuation Act-Return, 1910-11 (post free),
54d.
. WYMAN, Sep. II"
14612,"Supernatural, Evidence for the, Tuckett (I. L. C)
75. 6d. net.
.Nov. II"
14613,"Suppurations, Bismuth paste in, Beck (E. G.)
IOS. 6d. net
Mar. II"
14614,"Supreme Court, A B C guide to practice, Stringer
(F. R. P.) 1912, 5s. net.
...Nor. II"
14615,"Supreme Court of Judicature-Account, 1910-11"
14616,"(post free) 8d.
WYMAN, Sep. II"
14617,"Supreme Court, Yearly Practice, 1912, 259. net
Oct, 1
Surgeon's log, Abraham (J. J.) 78. 6d. net Sep. II"
14618,"Surgeon's vade-mecum, House-, Howard (R.)
75. 6d. net..
..Od. II"
14619,"Surgery Clinical, Lockwood (C. B.) 5s, net.. Sep. II"
14620,"Surgery, Cystoscopy, Rumpel (O.) 425. net Apr. 11"
14621,"Surgery, Gynæcological, Berkeley (C.) and Bonney
(V.) 255. net
... Jan. II"
14622,"Surgery, Minor, Bidwell (L. A.) 6s, net. . Nov. 11"
14623,"Surgery, Modern, and its making, Saleeby (C. W.)
Ios. 6d. net.
.. Nov. II"
14624,"Surgery of the kidneys, Clarke (W. B.) Ios. 6d. net
Jan. 11"
14625,"Surgery, Operative, Kocher (T.) 30s. net Mar. II"
14626,"Surgery, Plastic and cosmetic, Kolle (F. S.)
219. net
.Jan. 11"
14627,"Surgery, Synopsis of, Groves (E. W. H.) os. 6d. net
Sep. 11"
14628,"Surgical bandaging, etc., Smith (W. J.) 25.
Nov. II"
14629,"Surgical tables, 1911. Cr. 8vo., pp. 104, limp,
IS. 6d, net
..W. BRYCE, Dec. II"
14630,"Surgical ward work, &c., Miles (A.) 5s. net
July 11"
14631,"Surnames, English, in 1602, Hitching (F. K. and S.)
ios. 3d. net
. June
Surnames of the U. K., Harrison (H.) Vol. 1,
pt. 16, Is, net
Dec. II"
14632,"Surrey, Kelly's Direct. of Kent, &c., 1911, 368.
Sep. II"
14633,"Surrey, Memorials of old, Cox (J. C.) 155. net
Mar. II"
14634,"Surrey, S. W., Highlands of, Mat!hews (E. C.)
..Sep. 11"
14635,"Surtees (R. S.)“ Ask mamma"";
Richest commoner in England. By the author
of “ Handley Cross,” &c. New issue. Illus. by
John Leech. 12mo. 7 X 4), pp. 542, 35. 6d. net
METHUEN, Mar. II"
14636,"Surtees (R. S.)-Handley Cross. By the author
of Mr. Sponge's Sporting Tour. Illus, by John
Leech. New issue. 12mo. 7 X4, pp. 736,
35. 6d, net
.METHUEN, Mar. II"
14637,"Surtees (R. S.)-Handley Cross ; or,
Mr.
Jorrocks's hunt. Illus. by Cecil Aldin. 2 vole.
Ryl. 8vo. 9} x64, pp. 374,“ 382, 21s. net
E. ARNOLD, Oct. II"
14638,"a
a
5s. net...
or, The"
14639,"Swan (Edgar)— The Mark of the cross. Cr. 8vo.
74 X 5, pp. 318, 6s..... ....DIGBY, L., Oct. 11"
14640,"Swan, William : Scotch Professor, Galbraith
(J. L.) Is. 6d. net
..Jan. II"
14641,"Swanton (John R.)—Indian tribes of the lower
Mississippi Valley and adjacent coast of the
Gulf of Mexico. 32 plates. 8vo. 9X51, pp. 388.
ros, net (Bureau of American Ethnology)
WESLEY, July II"
14642,"Swanton (J. R.), see Thomas (C.) and Swanton.
Swan wick (F. T.)-Elementary trigonometry.
Cr. 8vo., pp. 260, 4s.
CAMB. UNIV. PRESS, Sep. II"
