entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Adams (H. C.)-For James or George : a School- boy's Tale of 174s. New edit. Cr. 8vo. 71 X41, pp. 424, 2s. 6d. ..FROWDE, Oct. 08",Adams,H. C.,For James or George : a School- boy's Tale of,FROWDE,2s. 6d.,0.125,8vo.,"Adams (H. C.)-For James or George : a School- boy's Tale of 1745. New edit. Cr. 8vo. 71 X41, pp. 424, 25. 6d. ..FROWDE, Oct. 08",H. C. Adams,['Adams (H. C.)'],,Oct. 08,
"Adams (J.)-Sermons in Syntax; or, Studies in the Hebrew Text: a Book for 'Preachers and Students. Cr. 8vo. 7! X 5, pp. 240, 4s. 6d. T. & T. CLARK, Dec. 07 Adams (J. W. B.) ed.-Illustrative History Hano- verian Period. Cr. 8vo. 76x4, pp. 338, 2s. 6d. H. MARSHALL, Aug. 08",Adams,J.,"Sermons in Syntax; or, Studies in the Hebrew Text: a Book for 'Preachers and Students",H. MARSHALL,2s. 6d.,0.125,8vo.,"Adams (J.)-Sermons in Syntax; or, Studies in the Hebrew Text: a Book for 'Preachers and Students. Cr. 8vo. 7! X 5, pp. 240, 4s. 6d. T. & T. CLARK, Dec. 07 Adams (J. W. B.) ed.-Illustrative History Hano- verian Period. Cr. 8vo. 76x4, pp. 338, 2s. 6d. H. MARSHALL, Aug. 08",J. Adams,['Adams (J.)'],,Aug. 08,
"Adams (Joseph H.)-Harper's Indoor Book for Boys. Illus. Svo. 8 X 54, pp. 378, 6s. HARPER, May 08",Adams,Joseph H.,Harper's Indoor Book for Boys,HARPER,6s.,0.3,,"Adams (Joseph H.)-Harper's Indoor Book for Boys. Illus. Svo. 8 X 54, pp. 378, 6s. HARPER, May 08",Joseph H. Adams,['Adams (Joseph H.)'],,May 08,
"Africa, E., Protectorate, Colonial Report, 6d. WYMAX, Feb. 08",,,"Africa, E., Protectorate, Colonial Report",WYMAX,6d.,0.025,,"Africa, E., Protectorate, Colonial Report, 6d. WYMAX, Feb. 08",,,,Feb. 08,
"After the Ball was over : For Ladies and Gentle- men. 12mo. ea. is... Dow & LESTER, Nov. 08",,,After the Ball was over : For Ladies and Gentle- men,LESTER,,0.0,12mo.,"After the Ball was over : For Ladies and Gentle- men. 12mo. ea. is... Dow & LESTER, Nov. 08",,,,Nov. 08,
"Agar (Thomas)--Homerica : Emendations and Elucidations of The Odyssey. 8vo. 9 X54, pp. 452, 143, net (Clarendon Press) FROWDE, Mar. 08",Agar,Thomas,Homerica : Emendations and Elucidations of The Odyssey,FROWDE,,0.0,8vo.,"Agar (Thomas)--Homerica : Emendations and Elucidations of The Odyssey. 8vo. 9 X54, pp. 452, 143, net (Clarendon Press) FROWDE, Mar. 08",Thomas Agar,['Agar (Thomas)'],,Mar. 08,
"Aggs (W. H.) The Companies Act 1907. With notes, &c. Ryl. 8vo, swd. is. 6d, net SWEET & M., Feb. 08",Aggs,W. H.,The Companies Act,SWEET & M.,6d.,0.025,"8vo,","Aggs (W. H.) The Companies Act 1907. With notes, &c. Ryl. 8vo, swd. is. 6d, net SWEET & M., Feb. 08",W. H. Aggs,['Aggs (W. H.)'],,Feb. 08,net
"Agnew (Georgette) - The Night that Brings Out Stars. Cr. Svo. 73 X 41, pp. 296, 6s. HEINEMINN, Feb. 08",Agnew,Georgette,The Night that Brings Out Stars,HEINEMINN,6s.,0.3,,"Agnew (Georgette) - The Night that Brings Out Stars. Cr. Svo. 73 X 41, pp. 296, 6s. HEINEMINN, Feb. 08",Georgette Agnew,['Agnew (Georgette)'],,Feb. 08,
"Agnus (Orme)--The Prime Minister. Cr. 8vo. 74 X 5, pp. 320, 6s. WARD, I., Sep. 08",Agnus,Orme,The Prime Minister,"WARD, I.",6s.,0.3,8vo.,"Agnus (Orme)--The Prime Minister. Cr. 8vo. 74 X 5, pp. 320, 6s. WARD, I., Sep. 08",Orme Agnus,['Agnus (Orme)'],,Sep. 08,
"ALBE Agricultural Education Committee: Evidence and Index, 5s. 3d. . WYMAN, Aug. 08 ! Agricultural Education in England and Wales Committee : Report, 9d. .. WYMAV, July 08",,,ALBE Agricultural Education Committee: Evidence and Index,WYMAV,9d.,0.0375,,"ALBE Agricultural Education Committee: Evidence and Index, 5s. 3d. . WYMAN, Aug. 08 ! Agricultural Education in England and Wales Committee : Report, 9d. .. WYMAV, July 08",,,,July 08,
"Agricultural Education in the United States Report on, 4d.... WYMAN, Feb. 08",,,Agricultural Education in the United States Report on,WYMAN,4d.,0.016666666666666666,,"Agricultural Education in the United States Report on, 4d.... WYMAN, Feb. 08",,,,Feb. 08,
"Agricultural Journal of the Cape of Good Hope, Vol. 32, No. I. Illus. 8vo. 91 x6, pp. 190, s. net . WESLEY, April 08",,,"Agricultural Journal of the Cape of Good Hope, Vol",WESLEY,,0.0,8vo.,"Agricultural Journal of the Cape of Good Hope, Vol. 32, No. I. Illus. 8vo. 91 x6, pp. 190, IS. net . WESLEY, April 08",,,,April 08,
"Agricultural Labourer. Eng., Hasbach (W.) 7s. 6d. net .... Oct. og Agricultural Statistics, Vol. 12, Part 1, 5d. WYMAN, Jan. os Agricultural Statistics, Part 2 : Returns of Pro- duce of Crops in Great Britain, 4d. WYMAN, April 08",,,Agricultural Labourer,WYMAN,4d.,0.016666666666666666,,"Agricultural Labourer. Eng., Hasbach (W.) 75. 6d. net .... Oct. og Agricultural Statistics, Vol. 12, Part 1, 5d. WYMAN, Jan. os Agricultural Statistics, Part 2 : Returns of Pro- duce of Crops in Great Britain, 4d. WYMAN, April 08",,,,April 08,
"Agriculture, Board of, 1907 Statistics (Prices and Supplies of Corn, Live Stock and other Pro- duce), Skd.; Interim Report of Proceedings under Small Holdings and Allotments Acts, 5d. WYMAN, Aug. 08",,,"Agriculture, Board of",WYMAN,5d.,0.020833333333333332,,"Agriculture, Board of, 1907 Statistics (Prices and Supplies of Corn, Live Stock and other Pro- duce), Skd.; Interim Report of Proceedings under Small Holdings and Allotments Acts, 5d. WYMAN, Aug. 08",,,,Aug. 08,
"Agriculture, Board of Intelligence Division : Report for 1906, 7d. . WYMAN, Jan, 08",,,"Agriculture, Board of Intelligence Division : Report for",WYMAN,7d.,0.029166666666666667,,"Agriculture, Board of Intelligence Division : Report for 1906, 7d. . WYMAN, Jan, 08",,,,"Jan, 08",
"Agriculture, Board of—Report, 1907 (Intelligence Division), 5d. WYMAN, Sep. 08",,,"Agriculture, Board of—Report",WYMAN,5d.,0.020833333333333332,,"Agriculture, Board of—Report, 1907 (Intelligence Division), 5d. WYMAN, Sep. 08",,,,Sep. 08,
"Agriculture in Asia Minor, Report on, with special reference to Cotton Cultivation, is. W'YMAN, Oct. 08",,,"Agriculture in Asia Minor, Report on, with special reference to Cotton Cultivation, is",W'YMAN,,0.0,,"Agriculture in Asia Minor, Report on, with special reference to Cotton Cultivation, is. W'YMAN, Oct. 08",,,,Oct. 08,
"Aguilar (Grace) Macintosh, the Highland Chiel : a Tale of the Civil War. Cr. 8vo. 74 X 41, pp. 382, 6s. (Tales from British History) ROUTLEDGE, July 08",Aguilar,Grace,"Macintosh, the Highland Chiel : a Tale of the Civil War",ROUTLEDGE,6s.,0.3,8vo.,"Aguilar (Grace) Macintosh, the Highland Chiel : a Tale of the Civil War. Cr. 8vo. 74 X 41, pp. 382, 6s. (Tales from British History) ROUTLEDGE, July 08",Grace Aguilar,['Aguilar (Grace)'],,July 08,
"Aguilar (Grace) ---Tales from British History : Edmund, the Exiled Prince, and Wallace the Dauntless Chief. Cr. 8vo. 74 X5, pp. 384, 6s. ROUTLEDGE, May 08",Aguilar,Grace,"Tales from British History : Edmund, the Exiled Prince, and Wallace the Dauntless Chief",ROUTLEDGE,6s.,0.3,8vo.,"Aguilar (Grace) ---Tales from British History : Edmund, the Exiled Prince, and Wallace the Dauntless Chief. Cr. 8vo. 74 X5, pp. 384, 6s. ROUTLEDGE, May 08",Grace Aguilar,['Aguilar (Grace)'],,May 08,
"Aguilar (Mary D’) ---Coverleigh Rectory; or, A Work for Me and A Work for You. Cr. 8vo. 81 X 51, pp. 216, s. 6d. ..R. SCOTT, June 08",Aguilar,Mary D’,"Coverleigh Rectory; or, A Work for Me and A Work for You",R. SCOTT,6d.,0.025,8vo.,"Aguilar (Mary D’) ---Coverleigh Rectory; or, A Work for Me and A Work for You. Cr. 8vo. 81 X 51, pp. 216, s. 6d. ..R. SCOTT, June 08",Mary D’ Aguilar,['Aguilar (Mary D’)'],,June 08,
"Ainsley (T. I.)-Magnetism and the Deviation of the Compass in Iron Ships. Now (dit. Svo. 9* X 6, pp. 100, 3s. 6d. :... SIMPKIX, Jul, 00 Ainsley's Nautical Almanac and Tide Tables for 1909. 8vo, swal. 6d. and is. SIMPKIN, Sep. os Ainslie (Kathleen) Catharine Susan's Calendar, 1909. 16mo. swd. 60.......CASTELL, 111g. 08",Ainsley,T. I.,Magnetism and the Deviation of the Compass in Iron Ships,CASTELL,,0.0,"8vo,","Ainsley (T. I.)-Magnetism and the Deviation of the Compass in Iron Ships. Now (dit. Svo. 9* X 6, pp. 100, 35. 6d. :... SIMPKIX, Jul, 00 Ainsley's Nautical Almanac and Tide Tables for 1909. 8vo, swal. 6d. and is. SIMPKIN, Sep. os Ainslie (Kathleen) Catharine Susan's Calendar, 1909. 16mo. swd. 60.......CASTELL, 111g. 08",T. I. Ainsley,['Ainsley (T. I.)'],,111g. 08,
"Ainslie (Kathleen) Dear Dirty Dolly. 16mo. swd. 6d..... .CASTELL, Aug. 08",Ainslie,Kathleen,Dear Dirty Dolly,CASTELL,6d.,0.025,16mo.,"Ainslie (Kathleen) Dear Dirty Dolly. 16mo. swd. 6d..... .CASTELL, Aug. 08",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 08,
"Ainslie (Kathleen) Mother's Cherub. Cr. 8vo. swd. 6d. .. CASTELL, Aug. 08",Ainslie,Kathleen,Mother's Cherub,CASTELL,6d.,0.025,8vo.,"Ainslie (Kathleen) Mother's Cherub. Cr. 8vo. swd. 6d. .. CASTELL, Aug. 08",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 08,
"Ainslie (Peter)-God and Me: a Manuel for Beginners in Christian Living. Cr. 8vo. 1st.net, swd. 6d. net..... F. S. TURNEY, Dec. 08",Ainslie,Peter,God and Me: a Manuel for Beginners in Christian Living,F. S. TURNEY,6d.,0.025,8vo.,"Ainslie (Peter)-God and Me: a Manuel for Beginners in Christian Living. Cr. 8vo. Ist.net, swd. 6d. net..... F. S. TURNEY, Dec. 08",Peter Ainslie,['Ainslie (Peter)'],,Dec. 08,net
"Ainsworth (Cyrus) --The Disappearance of Nicholson : A Story. Cr. 8vo. 71 X 5, pp. 114, s. net ....J. OUSELEY, May 08",Ainsworth,Cyrus,The Disappearance of Nicholson : A Story,J. OUSELEY,,0.0,8vo.,"Ainsworth (Cyrus) --The Disappearance of Nicholson : A Story. Cr. 8vo. 71 X 5, pp. 114, IS. net ....J. OUSELEY, May 08",Cyrus Ainsworth,['Ainsworth (Cyrus)'],,May 08,
"Ainsworth (William Harrison)-Crichton. 12mo.. pp. 384, 1s, net ; Ithr. 2s. iet (Vew Universal Lib.) . ROUTLEDGE, May 08",Ainsworth,William Harrison,Crichton,ROUTLEDGE,,0.0,12mo.,"Ainsworth (William Harrison)-Crichton. 12mo.. pp. 384, Is, net ; Ithr. 2s. iet (Vew Universal Lib.) . ROUTLEDGE, May 08",William Harrison Ainsworth,['Ainsworth (William Harrison)'],,May 08,
"Ainsworth (W. H.)--The Flitch of Bacon; or, The Custom of Dunmow. 12m0., PP. 320, is. net, Ithr. 25, net (New Universal Lib.) ROUTLEDGE, May 08",Ainsworth,W. H.,"The Flitch of Bacon; or, The Custom of Dunmow",ROUTLEDGE,,0.0,,"Ainsworth (W. H.)--The Flitch of Bacon; or, The Custom of Dunmow. 12m0., PP. 320, is. net, Ithr. 25, net (New Universal Lib.) ROUTLEDGE, May 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,May 08,
"Ainsworth (W. H.) - Guy Fawkes. 12mo, pp. 384, is. net, Ithr. 2s. net (New Universal Lib.) ROUTLEDGE, May 08",Ainsworth,W. H.,Guy Fawkes,ROUTLEDGE,2s.,0.1,"12mo,","Ainsworth (W. H.) - Guy Fawkes. I 2mo, pp. 384, is. net, Ithr. 25. net (New Universal Lib.) ROUTLEDGE, May 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,May 08,net
"Ainsworth (W. H.)--The Miser's Daughter. I 2010., pp. 84, is. net; Ithr. 2s. net (New Universal Lib.) .ROUTLEDGE, Mar. 08",Ainsworth,W. H.,The Miser's Daughter,ROUTLEDGE,2s.,0.1,,"Ainsworth (W. H.)--The Miser's Daughter. I 2010., pp. 84, is. net; Ithr. 25. net (New Universal Lib.) .ROUTLEDGE, Mar. 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,Mar. 08,net
"Ainsworth (W. H.)-Old St. Paul's. 12mo, 6d. net NELSON, June 08",Ainsworth,W. H.,Old St,NELSON,6d.,0.025,"12mo,","Ainsworth (W. H.)-Old St. Paul's. 12mo, 6d. net NELSON, June 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,June 08,net
"Ainsworth (W. H.)-The Spendthrift. 12mo. PP. 320, is, net, leather 2s. net (New Universal Lib.) .ROUTLEDGE, May 08",Ainsworth,W. H.,The Spendthrift,ROUTLEDGE,2s.,0.1,12mo.,"Ainsworth (W. H.)-The Spendthrift. 12mo. PP. 320, is, net, leather 25. net (New Universal Lib.) .ROUTLEDGE, May 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,May 08,net
"Ainsworth (W. H.)--The Tower of London. Cr. vo. 7! X41, pp. 458, 8d. net, Ithr. is. 6d. net (The People's Lib.) .CASSELL, Feb. 08",Ainsworth,W. H.,The Tower of London,CASSELL,6d.,0.025,,"Ainsworth (W. H.)--The Tower of London. Cr. vo. 7! X41, pp. 458, 8d. net, Ithr. is. 6d. net (The People's Lib.) .CASSELL, Feb. 08",W. H. Ainsworth,['Ainsworth (W. H.)'],,Feb. 08,net
"Aitken (Henry)- Juridical Styles Heritable and Movable Rights. Ryl. 8vo. 60s. net (Edin.) W. GREEN, May 08",Aitken,Henry,Juridical Styles Heritable and Movable Rights,W. GREEN,60s.,3.0,8vo.,"Aitken (Henry)- Juridical Styles Heritable and Movable Rights. Ryl. 8vo. 60s. net (Edin.) W. GREEN, May 08",Henry Aitken,['Aitken (Henry)'],,May 08,net
"Aitken (R.)—The Golden Horseshoe. The Story of a Lucky Strike. Cr. 8vo. 73 X5, pp. 318, 6s. GREENING, Feh, 08",Aitken,R.,The Golden Horseshoe,GREENING,6s.,0.3,8vo.,"Aitken (R.)—The Golden Horseshoe. The Story of a Lucky Strike. Cr. 8vo. 73 X5, pp. 318, 6s. GREENING, Feh, 08",R. Aitken,['Aitken (R.)'],,"Feh, 08",
"Aitken (Robert)-A Maid of Honour. Cr. 8vo. 75 X 5, pp. 320, 6s......... GREENING, Nov. 08",Aitken,Robert,A Maid of Honour,GREENING,6s.,0.3,8vo.,"Aitken (Robert)-A Maid of Honour. Cr. 8vo. 75 X 5, pp. 320, 6s......... GREENING, Nov. 08",Robert Aitken,['Aitken (Robert)'],,Nov. 08,
"Aked (Charles F.)-Old Events and Modern Meanings, and other Sermons. Cr, 8vo. 8 X5, pp. 252, 3s. 6d. net.... REVELL, Nov. 08",Aked,Charles F.,"Old Events and Modern Meanings, and other Sermons",REVELL,3s. 6d.,0.175,8vo.,"Aked (Charles F.)-Old Events and Modern Meanings, and other Sermons. Cr, 8vo. 8 X5, pp. 252, 35. 6d. net.... REVELL, Nov. 08",Charles F. Aked,['Aked (Charles F.)'],,Nov. 08,net
"Aladdin and the Wonderful Lamp. Post 8vo. pp. 52, 3d., swd. 2d (Chambers's Narrative Readers) ..CHAMBERS, July 08",,,Aladdin and the Wonderful Lamp,CHAMBERS,2d,0.008333333333333333,8vo.,"Aladdin and the Wonderful Lamp. Post 8vo. pp. 52, 3d., swd. 2d (Chambers's Narrative Readers) ..CHAMBERS, July 08",,,,July 08,
"Alanson (A. G.)--The Diggers of Black Rock Hill, Cr. 8vo. s, 6d., bds. s, GARDNER, D., Oct. 08",Alanson,A. G.,The Diggers of Black Rock Hill,"GARDNER, D.",,0.0,8vo.,"Alanson (A. G.)--The Diggers of Black Rock Hill, Cr. 8vo. IS, 6d., bds. IS, GARDNER, D., Oct. 08",A. G. Alanson,['Alanson (A. G.)'],,Oct. 08,
"Albanesi (T?. Maria)-Capricious Caroline. Svo. swd. 6d. . AMALGAMATED PRESS, Aug. 08",Albanesi,T?. Maria,Capricious Caroline,AMALGAMATED PRESS,6d.,0.025,,"Albanesi (T?. Maria)-Capricious Caroline. Svo. swd. 6d. . AMALGAMATED PRESS, Aug. 08",T?. Maria Albanesi,['Albanesi (T?. Maria)'],,Aug. 08,
"Albanesi (E. Maria)— Drusilla's Point of View : A Story of Love. Cr. 8vo. 8 X 5, PP. 276, 6s. HURST & B., May 08",Albanesi,E. Maria,Drusilla's Point of View : A Story of Love,HURST & B.,6s.,0.3,8vo.,"Albanesi (E. Maria)— Drusilla's Point of View : A Story of Love. Cr. 8vo. 8 X 5, PP. 276, 6s. HURST & B., May 08",E. Maria Albanesi,['Albanesi (E. Maria)'],,May 08,
"Albanesi (E. Varia)- Pretty Polly Pennington. 12mo. 7s. net ..COLLINS, Dec, 08",Albanesi,E. Varia,Pretty Polly Pennington,COLLINS,7s.,0.35,12mo.,"Albanesi (E. Varia)- Pretty Polly Pennington. 12mo. 75. net ..COLLINS, Dec, 08",E. Varia Albanesi,['Albanesi (E. Varia)'],,"Dec, 08",net
"Albanesi (E. Maria)-The Rose of Yesterday. 8vo. swd. 6d. HODDER & S., May 08",Albanesi,E. Maria,The Rose of Yesterday,HODDER & S.,6d.,0.025,8vo.,"Albanesi (E. Maria)-The Rose of Yesterday. 8vo. swd. 6d. HODDER & S., May 08",E. Maria Albanesi,['Albanesi (E. Maria)'],,May 08,
"Albanesi (E. Maria)-Sister Ame. Cr. Evo 77X5, pp. 348, 68. .... HODDER & S., Odion Albe (E. E. Fournier d')-New light on Im- mortality. Cr. Svo. 71 X5, pp. 354. 6s. net LONGMANS, Oct. 08",Albanesi,E. Maria,Sister Ame,LONGMANS,6s.,0.3,,"Albanesi (E. Maria)-Sister Ame. Cr. Evo 77X5, pp. 348, 68. .... HODDER & S., Odion Albe (E. E. Fournier d')-New light on Im- mortality. Cr. Svo. 71 X5, pp. 354. 6s. net LONGMANS, Oct. 08",E. Maria Albanesi,['Albanesi (E. Maria)'],,Oct. 08,net
"Algeria, Trade and Agriculture of: Consular Report, 4}d. WYMAN, Nov. 08",,,"Algeria, Trade and Agriculture of: Consular Report",WYMAN,,0.0,,"Algeria, Trade and Agriculture of: Consular Report, 4}d. WYMAN, Nov. 08",,,,Nov. 08,
"Ali Baba and the Forty Thieves. Post 8vo., pp. 36, 3d., swd. 2d. (Chambers's Narrative Readers) . CHAMBERS, May 08",,,Ali Baba and the Forty Thieves,CHAMBERS,2d.,0.008333333333333333,8vo.,"Ali Baba and the Forty Thieves. Post 8vo., pp. 36, 3d., swd. 2d. (Chambers's Narrative Readers) . CHAMBERS, May 08",,,,May 08,
"Alien-The Perf«ct Union. Cr. 8vo. 71 x 41, pp DIGBY, L., June 08",,,Alien-The Perf«ct Union,"DIGBY, L.",,0.0,8vo.,"Alien-The Perf«ct Union. Cr. 8vo. 71 x 41, pp DIGBY, L., June 08",,,,June 08,
"Aliens Act, 1905-Second Annual Report of II. M. Inspector, 8d. ........ WYMAN, May 08",,,Aliens Act,WYMAN,8d.,0.03333333333333333,,"Aliens Act, 1905-Second Annual Report of II. M. Inspector, 8d. ........ WYMAN, May 08",,,,May 08,
"All Shall be Well. 8vo. 45 X 5, is. net MOWBRAY, Nov. 08",,,All Shall be Well,MOWBRAY,,0.0,8vo.,"All Shall be Well. 8vo. 45 X 5, is. net MOWBRAY, Nov. 08",,,,Nov. 08,
"Allan (Archibald)-The Advent of the Father. Cr. 8vo. 8 X 5, pp. 498, 6s. net MACLEHOSE, Mar. 08",Allan,Archibald,The Advent of the Father,MACLEHOSE,6s.,0.3,8vo.,"Allan (Archibald)-The Advent of the Father. Cr. 8vo. 8 X 5, pp. 498, 6s. net MACLEHOSE, Mar. 08",Archibald Allan,['Allan (Archibald)'],,Mar. 08,net
"Allan (Maud)—My Life and Dancing. Illus. Cr. Svo. Pp. 128, is. net ..EVERETT, Oct. 08",Allan,Maud,My Life and Dancing,EVERETT,,0.0,,"Allan (Maud)—My Life and Dancing. Illus. Cr. Svo. Pp. 128, is. net ..EVERETT, Oct. 08",Maud Allan,['Allan (Maud)'],,Oct. 08,
"Allbutt (Clifford, Sir) and Rolleston (Humphrey D.) eds.--A System of Medicine. By Many Writers. Vol. 4, Part 2. 8vo. 9 X54, pp. 584, 255, net. MACMILLAN, Nov. 08",Allbutt,"Clifford, Sir",A System of Medicine,MACMILLAN,,0.0,8vo.,"Allbutt (Clifford, Sir) and Rolleston (Humphrey D.) eds.--A System of Medicine. By Many Writers. Vol. 4, Part 2. 8vo. 9 X54, pp. 584, 255, net. MACMILLAN, Nov. 08","Clifford, Sir Allbutt","['Allbutt (Clifford, Sir)', 'Rolleston (Humphrey D.)']",eds.,Nov. 08,
"Allchin (W. II.)--Methodus Medendi. Ryl. 8vo. swd. is, net ... .H. K. LEWIS, May 08",Allchin,W. II.,Methodus Medendi,H. K. LEWIS,,0.0,8vo.,"Allchin (W. II.)--Methodus Medendi. Ryl. 8vo. swd. is, net ... .H. K. LEWIS, May 08",W. II. Allchin,['Allchin (W. II.)'],,May 08,
"Allcroft (A. Hadrian)-Earthwork of England : Prehistoric, Roman, Saxon, Danish, Norman, and Medliæval. 8vo. 9 X5), pp. 732, 18s. net MACMILLAN, Nov.08",Allcroft,A. Hadrian,"Earthwork of England : Prehistoric, Roman, Saxon, Danish, Norman, and Medliæval",MACMILLAN,18s.,0.9,8vo.,"Allcroft (A. Hadrian)-Earthwork of England : Prehistoric, Roman, Saxon, Danish, Norman, and Medliæval. 8vo. 9 X5), pp. 732, 18s. net MACMILLAN, Nov.08",A. Hadrian Allcroft,['Allcroft (A. Hadrian)'],,Nov.08,net
"Allemandy (Victor H.)--The Normal History of Great Britain and Ireland, 1763-181s. Cr. 8vo., pp. 310, 2s, net (Normal Tutorial Ser.) NORMAL PRESS, Sep. 08",Allemandy,Victor H.,The Normal History of Great Britain and Ireland,NORMAL PRESS,2s.,0.1,8vo.,"Allemandy (Victor H.)--The Normal History of Great Britain and Ireland, 1763-1815. Cr. 8vo., pp. 310, 2s, net (Normal Tutorial Ser.) NORMAL PRESS, Sep. 08",Victor H. Allemandy,['Allemandy (Victor H.)'],,Sep. 08,net
"Allemandy (Victor H.)— The Reign of George III. Cr. 810., pp. 310, 28. 60, net (Normal Tutorial Ser.) ....NORMAL PRESS, Nov. 08",Allemandy,Victor H.,The Reign of George III,NORMAL PRESS,,0.0,,"Allemandy (Victor H.)— The Reign of George III. Cr. 810., pp. 310, 28. 60, net (Normal Tutorial Ser.) ....NORMAL PRESS, Nov. 08",Victor H. Allemandy,['Allemandy (Victor H.)'],,Nov. 08,
"Ailen (Alexander V. G.)- Pliliips Brooks, 1835- 1893: Memories of His Life, with Extracts from His Letters and Notebooks. 8vo. O x 6, pp. 666, jos. 60. net ....HODDER & S., Sep. 08",Ailen,Alexander V. G.,Pliliips Brooks,HODDER & S.,,0.0,8vo.,"Ailen (Alexander V. G.)- Pliliips Brooks, 1835- 1893: Memories of His Life, with Extracts from His Letters and Notebooks. 8vo. O x 6, pp. 666, jos. 60. net ....HODDER & S., Sep. 08",Alexander V. G. Ailen,['Ailen (Alexander V. G.)'],,Sep. 08,
"Allen (Grant)-Evolution in Italian Art, Illus. 8vo. 87 X 6, pp. 372, Ios. 6d. net RICHARDS, Sep. 08",Allen,Grant,Evolution in Italian Art,RICHARDS,6d.,0.025,8vo.,"Allen (Grant)-Evolution in Italian Art, Illus. 8vo. 87 X 6, pp. 372, Ios. 6d. net RICHARDS, Sep. 08",Grant Allen,['Allen (Grant)'],,Sep. 08,net
"Allon (Grant)-Plant Life. Re-issue. 12mo., pp. 232, s. net...... HODDER & S., April 08",Allon,Grant,Plant Life,HODDER & S.,,0.0,12mo.,"Allon (Grant)-Plant Life. Re-issue. I 2mo., pp. 232, IS. net...... HODDER & S., April 08",Grant Allon,['Allon (Grant)'],,April 08,
"Allen (Grant) —The Type-Writer Girl. 8vo. swd. 6d. ...PEARSON, May 08",Allen,Grant,The Type-Writer Girl,PEARSON,6d.,0.025,8vo.,"Allen (Grant) —The Type-Writer Girl. 8vo. swd. 6d. ...PEARSON, May 08",Grant Allen,['Allen (Grant)'],,May 08,
