entry,page_num,doc_page_num,main_entry
"Africa, Fresh-water fishes of, British Museum (N.H.). Vol. 3, 455. ...Apr. 15",4,12,FALSE
"Africa, The Germans and, Lewin (P. E.) 1os. 6d. net May 15",4,12,FALSE
"Africa, Here and there in. 6d., 5d. ...Aug. 15",4,12,FALSE
"Africa : Lodges in the Wilderness, Scully (W. C.) ..Feb. 15",4,12,FALSE
"Africa (Portuguese West)-Further correspond- ence respecting contract labour in. 9d. WYMAN, July 15",4,12,TRUE
"Africa : Rediscovered country, White (s. E.) ros. 6d. pet... . Oct., Dec. 15",4,12,FALSE
"Africa, South [geog.], Ritter (A.) od. ..Oct. 15",4,12,FALSE
"Africa, S.: The Afrikander rebellion, O'Connor (J. K.) is, net ... Jan. 15",4,12,FALSE
"Africa, S., Arbitration in, Pyemont (L. 0. P.) BIOS. 6d. net .Mar. 15",4,12,FALSE
.Feb. 15,4,12,FALSE
Oct. 15,4,12,FALSE
. Oct. 15,4,12,FALSE
Oct. 15,4,12,FALSE
55. net .Dec. 15,4,12,FALSE
Dec. 15,4,12,FALSE
"un on 1914. 6d. Africa $.-British South Africa Company : Admin. revenue and expenditure in S. and N. Rhodesia, 1913–14 jd....... WYMAN, Jan. 15",5,13,TRUE
"Africa, S.-British South Africa Company : Supplemental Charter, dated March 13th, 1915. id. WYMAN, June 15",5,13,TRUE
"Africa, S., Coccidae of, Royal Soc. of S. Africa. 16s. net .Dec. 15",5,13,FALSE
"Africa, S., Crustacea, Stebbing (T.) Pt. 7. 155. net Mar. 15",5,13,FALSE
"Africa, S., Drama of the year in, Ritchie (M.) 25. Jan. 15",5,13,FALSE
"Africa, S., Ferns of, Sim (T. R.) 255. net.. June 15",5,13,FALSE
"Africa, S., Flora of, Marloth (R.) Vol. 4, 42s. net Nov. 15",5,13,FALSE
"Africa, S., Formicidæ of, Arnold (G.) 78. 6d. net Mar. 15",5,13,FALSE
"Africa, South : guide, 1915. IS. net .... Jan. 15",5,13,FALSE
"Africa, S., Hist. geog. of Brit. Dominions Lucas (Sir C.) Vol. 4 pt. 2. 6s. 6d... Mar. 15",5,13,FALSE
"Africa, S., Hist. of, to Union, Scully (W. C.) 3s. 60. Dec. 15",5,13,FALSE
"Africa, S., Laite's Commercial blue bk. for, 1os. net Oct. 15",5,13,FALSE
"Africa, S.-Outbreak of the Rebellion and the policy of the Government with regard to its suppression : Report. 8d. ..WYMAN, Apr. 15",5,13,TRUE
"Africa, S., Plants and their ways in, Stoneman (B.) 58. .May 15",5,13,FALSE
"Africa, S.: Political and economic blunders, Poutsma (H. J.)..... Nov. 15",5,13,FALSE
"Africa, S., Rebellion : With Botha in the field, Ritchie (M.) 28. od. net .Dec. 15",5,13,FALSE
"Africa, S. and Rhodesia-Report on trade of, for WYMAN, Oct. 15",5,13,TRUE
"Africa, South-West, Eveleigh (W.) 5s. net Oct. 15",5,13,FALSE
"Africa, S.W., Campaign : Louis Botha, Morris (K.) is, net ..Nov. 15",5,13,FALSE
"Africa, S.W., during German occupation, Calvert (A. F.) 58. net Africa, S.W., Notes about. 60. ..Feb. 15",5,13,FALSE
"Africa, Travels in, Park (M.) 40. ........Nov. 15",5,13,FALSE
"Africa, W.-Vital statistics of non-native officials, 1914. Charts. itd. .. WYMAN, Apr. 15",5,13,TRUE
"Africa : Woman in the Sahara, Gordon (H. C.) 6s. net African adventure stories, Loring (J. A.) 6s, net Jan. 15",5,13,FALSE
"African folk lore tales: Where animals talk, Nassau (R. H.) 5s. net ..Oct. 15",5,13,FALSE
"African game animals, Life-hist. of, Roosevelt (T.) and Heller (E.) 428. net.. ..May 15",5,13,FALSE
"African languages, Intro. to study of, Meinhof (C.) 48. 60, net. June 15",5,13,FALSE
"African, South, exploration, 6d.. .Sep. 15",5,13,FALSE
"African, S., Mollusca, Connolly (M.) 75. 6d. net Apr. 15",5,13,FALSE
"African, S., Rebellion, 1914 : Capture of De Wet, Sampson (P. J.) Ios. 6d. net ...Νου. 15",5,13,FALSE
"African, South, sketches and stories, 6d... Apr. 15",5,13,FALSE
"African, W., Currency Board. Report, period ended 30th June, 1914. Ifd. WYMAN, Feb. 15",5,13,TRUE
"“ African World and Cape-Cairo Express Annual. 13 X 9, pp. 200, 35. OFFICE, Feb. 15",5,13,TRUE
"Afrikander rebellion, The, O'Connor (J. K.) is. net . . Jan. 15",5,13,FALSE
"After House, Rinehart (M. R.) 6s. ..Feb. 15",5,13,FALSE
"After long years, Moberly (L. G.) 6s. ....Sep. 15",5,13,FALSE
"After many days : an Anglo-American romance. By“ Canadienne."" Cr. 8vo. 7* X5, pp. 410, 6s. K, PAUL, Jan, 15",5,13,TRUE
"After the War, Dickinson (G. L.) 6d. net Mar. 15",5,13,FALSE
"Afternoon tea bk., Maitland (A. C.) is. net June 15",5,13,FALSE
"Afternoons in the college chapel : addresses, Peabody (F. G.) 28. net .Nov. 15",5,13,FALSE
"Afterthoughts, Openshaw (M.) 6s. .Sep. 15",5,13,FALSE
"Afterwards, Rhodes (K.) 6s. .Aug. 15",5,13,FALSE
"Against odds, Heyliger (W.) 6s. Agar Halfi, the mystic, Filkin (R.) 6s. ..Oct. 15",5,13,FALSE
1.Dec. 15,5,13,FALSE
"Aggs (W. H.)-Handbook bankruptcy. Ryl. 8vo., swd., 4s. net Sweet & M., Apr. 15",5,13,TRUE
"Agnes, Sandeman (G.) 6s..... .Feb. 15",5,13,FALSE
"Agnes of Bohemia, Blessed, Some new sources for the life of, Seton (W. W.) 6s. net ......Aug. 15",5,13,FALSE
"Agnew (A. T.)— The Poet's dream and other poems grave and gay. Cr. 8vo., pp. 16, 6d. net (Shrewsbury) ADNITT & NAUNTON, Apr. 15",5,13,TRUE
"Agnew (A. T.)— The Voices and other verse, 81 X 5, pp. 18, 60. net (Shrewsbury) AUTHOR, Mar. 15",5,13,TRUE
"Agnosticism, Naturalism and, Ward (J.) 1os. net Mar. 15",5,13,FALSE
"Agnus (Orme)—The True patriot's book. Cr. 8vo. 77 x 41, pp. 168, is. 3d.......PITMAN, Aug. 15",5,13,TRUE
Agricultural and horticultural experiments. Farmers' annual register of. is. net..Nov. 15,5,13,FALSE
"Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire. land), 1914-15. fd. .WYMAN, Oct. 15",5,13,TRUE
"Agricultural College (Royal), Cirencester. Annual scientific bulletin. Nos. 4 and 5, 1912-13. 8vo., pp. 108, swd. 2s. (Cirencester) W. H. SMITH, Feb. 15",5,13,TRUE
"Agricultural College, South-Eastern, Wye, Kent- Journal. 81x55, pp. 561, 75. 6d. HEADLEY, Feb. 15",5,13,TRUE
"Agricultural holdings, Law of, Mayer (S.) 78. 6d. net .Feb. 15",5,13,FALSE
"Agricultural policy, National, Johnston (J. H. C.) 6d. net . . Apr. 15",5,13,FALSE
"Agricultural politics, Fifty years of: hist. of Cent. Chamber of Agric., Maithews (A. H. H.) 78. 6d. net June 15",5,13,FALSE
"Agricultural prices (Ireland)--Return, 1881-1914. id....... ...WYMAN, Mar. 15",5,13,TRUE
"Agricultural prices (Ireland)—Return showing the annual average prices of Irish agricultural products, for each year from 1881 to 1914, id. WYMAN, Apr. 15",5,13,TRUE
"Agricultural Science (Jl. of), Vol. 6, pt. 4; Vol. 7, pts. I and 2, ea, 5s. net CAMB. UNIV. PR., Jan., &c., 15",5,13,TRUE
"Agricultural statistics, 1914. Vol. 49, pt. 1, Acreage and live stock returns of England and Wales. 6d. .WYMAN, J une 15",5,13,TRUE
"Agricultural statistics, 1914. Vol. 49, pt. 2, Returns of produce of crops in England and Wales, with summaries for the U.K. 3}d. WYMAN, June 15",5,13,TRUE
"Agricultural statistics (Ireland), 1914-Report and tables rela. to Irish agricultural labourers, .WYMAN, Nov. 15",5,13,TRUE
"Agricultural statistics (Ireland), 1914–Return of prices of crops, live stock and other Irish agri- cultural products. 6d. ...... WYMAN, July 15",5,13,TRUE
"Agricultural statistics (Ireland), 1915—General abstracts showing the acreage under crops and numbers and descriptions of live stock in each County and Province, 1914-15, 2d. WYMAN, Nov. 15",5,13,TRUE
"Agricultural statistics (Scotland), 1914—Vol. 3, pt I, Acreage and live stock returns, with a summary for the U.K., 5 d.; Vol. 3, pt. 2, Returns of produce of crops, with a summary for the U.K., 4d. ...... WYMAN, July-Aug. 15",5,13,FALSE
"Agriculture and Fisheries (Board of)-Administra- tion of the grant for the encouragement and improvement of the live stock breeding indus- try: report, 1914-1915. 3}d. WYMAN, Aug. 15",5,13,TRUE
"Agriculture and Fisheries (Board of)--Annual report of Education Branch on the distribution of grants for agricultural education and research, 1914-15, 8 d. ..WYMAN, Nov. 15",5,13,TRUE
"Agriculture and Fisheries (Board of)-Annual report of proceedings under the Diseases of Animals Acts, the Markets and Fairs (Weighing of Cattle) Acts, &c., for 1914. 5d. WYMAN, Mar. 15",5,13,TRUE
Oct. 15,5,13,FALSE
2jd. Nov. 15,5,13,FALSE
"Pt. 1, 3d. Oct. 15",6,14,FALSE
"Agriculture for Scotland (Board of)-Agricultural statistics, 1913. Vol. 2, Pt. 3, Prices and supplies of grain, live stock, &c. 3d. WYMAN, Mar. 15",6,14,TRUE
"Agriculture for Scotland (Board of)-3rd Report, 1914. 10d. .WYMAN, May 15",6,14,TRUE
"Agriculture and life, Cromwell (A. D.) 6s. net July 15",6,14,FALSE
"Agriculture, Cent. Chamber of: Fifty yrs. of agric. politics, Matthews (A. H. H.) 7s. 6d. net June 15",6,14,FALSE
"Agriculture, Employment in, School attendance and, Sept. 1914-Jan. 1915, Education (Bd. of) 3d. . Apr. 15",6,14,FALSE
"Agriculture, Employment in, School attendance and, Sept. 1914-Apr. 1915, Education (Bd. of) id. .....May 15",6,14,FALSE
"Agriculture, Indian, Mukerji (N. G.) 155. net Jan, 15",6,14,FALSE
"Agriculture, Prin. of, through school and home garden, Stebbins (C. A.) 45. 6d, net.... May 15",6,14,FALSE
"Agriculture, Soils and plant life as related to, Cunningham (J. C.) and Lancelot (W. H.) 5s. net Agriculture : The State as farmer : future of a. in England, Radford (G.) 25. 6d. net ..Oct, 15",6,14,FALSE
"Agriculture, Tropical, 3rd International Congress of, Proceelings. ros. net Feb 15",6,14,FALSE
"Agriculture, Work of educated women in horti- culture and, Wilkins (Mrs. R.) IS.....Nov. 15",6,14,FALSE
"Agriculture. See also Appendix Ahmad (Sheikh Habeeb) see Habeeb. Ahrons (E. L.)-Development of British loco- motive design. Cr. 8vo., pp. 231, 5s. net LOCOMOTIVE PUB. Co., Dec. 15",6,14,FALSE
"Aicard (Jean)-Notre-Dame-d'Amour. Cheap ed. 18mo.6} X 41, pp. 286, is. net..NELSON, Nov. 15",6,14,TRUE
"Ailsa Page, Chambers (R. W.) is. net Mar. 15",6,14,FALSE
"Aiming and firing: Hythe method, Hanbury (H. W.) 6d. net... ....Dcc. 15",6,14,FALSE
"Ainger (A. C.)--Marching songs for soldiers, adapted to well known tunes. net; pocket ed., 2d. net · JARROLD, Feb.15",6,14,TRUE
"Ainsley's Azimuth tables, Softley (J. W.) 35. 6d. net Jan. 15",6,14,FALSE
"Ainsley's (Nautical] Almanac and tide tables for 1916. Ryl. 8vo. 94 X 51, bds. is. T. L. AINSLEY, Oct. 15",6,14,TRUE
"Ainslie (Peter)-Christ or Napoleon-which ? Cr. 8vo. 71 x 5, pp. 96, Is. 6d. net REVELL, May 15",6,14,TRUE
"Ainsworth (W. Harrison)-Boscobel ; or, The Royal Oak: a tale of the year 1651. Cr. 8vo., pp. 448, is. net .ROUTLEDGE, July 15",6,14,TRUE
"Ainsworth (William Harrison)-Windsor Castle. 12mo., pp. 320, is. net, Ithr. 2s. net (Everyman's lib.) DENT, Mar. 15",6,14,TRUE
"Air, Mastery of the, Claxton (W. J.) 25. 60. Mar. 15",6,14,FALSE
"Air, water and food from sanitary standpoint, Woodman (A. G.) and Norton (J. F.) 8s. 6d. net Jan, 15",6,14,FALSE
"Aircraft, All about, Simmonds (R.) 6s. .Sep. 15",6,14,FALSE
"Aircraft, All about Zeppelins and other enemy, Walker (F.) 6d. net .... June 15",6,14,FALSE
"Aircraft, British and German. Illus. poster. 2d. WYMAN, Feb. 15",6,14,TRUE
"Aircraft in the Gt. War, Grahame-White (C.) and Harper (H.) 7s. 6d. net... Mar. 15",6,14,FALSE
"Aitken (J. R.)--The Christ of the men of art. Illus. Ryl. 8vo. 91 X6, PP. 382, 155. net CLARK, Mar. 15",6,14,TRUE
"Aitken (W. Francis)-Greatheart Lincoln, the martyr president. Cheaper ed. Cr. 8vo. 74 X 5, pp. 320, 25. ... .PARTRIDGE, Oct. 15",6,14,TRUE
"Aix-Thieves : a novel, is, niet... ..May 15",6,14,FALSE
"Ajanta frescoes : being reproductions in colour and monochrome of frescoes in some of the caves at Ajanta, after copies taken in 1909-11, by Lady Herringham and her assistants. With intro, essays by various members of the India Society. Portfolio. 43 plates, 18 X 15, PP. 28, £4 4s. net . MILFORD, Oct. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Annual report of proceedings under the Salmon and Freshwater Fisheries Acts, &c., for 1914. 4d. WYMAN, Oct. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)--Annual report of proceedings under the Small Holdings and Allotment Acts, &c., for 1914. Small holdings. 3d. WYMAN, Mar. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)--Annual re- port of the Chief Veterinary Officer, 1914. WYMAN, Aug. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)--Annual report of the Horticultural Branch, 1913-14 ; Appendix. 25. 8d. ... .... WYMAN, Od. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Annual report on the administration of the grant for the encouragement and the improvement of the light horse breeding industry, 1913–1914. 3d. WYMAN, Mar. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Annual report under Tithe, Copyhold, Inclosure, Commons, I and Drainage, and other Acts, for 1914, 2d. WYMAN, May 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Commercial Control Branch : Report for 1914. 3d. WYMAN, June 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Regulations for grants in aid of agricultural education and research in England and Wales, 1915-16. 2d. WYMAN, Mar. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)--Regulations for grants in aid of agricultural education and research in England and Wales, 1916-17. 1 d. WYMAN, Oct. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)-Report of proceedings under the Small Holdings and Allotments Acts, &c., for 1914. Pt. 2, Allot- ments and miscellaneous, 84d. WYMAN, May 15",6,14,TRUE
"Agriculture and Fisheries (Board of)- Swine fever, Depart. Com. on: Final report, W. minutes of evidence and appendices, 8d. WYMAN, Nov. 15",6,14,TRUE
"Agriculture and Fisheries (Board of)—25th annual meeting of representatives of authorities under the Sea Fisheries Regulation Act, 1889 : Report of proceedings. 30. . WYMAN, Aug 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)--Fisheries Branch-Scientific investigations, 1914 : 2, Report on outbreak of furunculosis in the R. Liffey in 1913. Illus. 4d... WYMAN, Feb. 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)-Fourteenth annual general report, 1913-14, 28. 2d. WYMAN, Apr. 15",6,14,TRUE
"Agriculture for Ireland (Dept of)-Irish pig- breeding industry, Departmental Committee on : Minutes of evidence, appendices and index. IS. 2d. WYMAN, Aug. 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)-Irish pig. breeding industry, Departmental Committee on: Report, 2]d. . WYMAN, May 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)- Journal (Quarterly) ea. 6d. .. ..WYMAN, Jan., &c., 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)-Report of proceedings under the Diseases of Animals Acts, for 1913. Map. 8vo. 3}d. WYMAN, Jan. 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)-Sea and inland fisheries of Ireland : Report, 1913. Illus. 8£d. . WYMAN, Feb. 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)-Summary of Proceedings under the Fertilisers and Feeding Stuffs Act, the Weeds and Agricultural Seeds Act, the Bee Pest Prevention Act and the Destructive Insects and Pests Acts, 1907-14, 5d., .WYMAN, Apr. 15",6,14,TRUE
"Agriculture for Ireland (Dept. of)—Technical School Examination papers and examiners reports, with summaries of results. 3d. WYMAN, Feb. 15",6,14,TRUE
IS. .,,,FALSE
а 28. 6d. Dec. 15,7,15,FALSE
Oct. 15,7,15,FALSE
"Akors-Douglas (E. M.)--His lady's response : letters to wounded soldier, 1914-1915. Cr. 8vo. 71 x 44, pp. 174, swd. is. net ST. CATHERINE'S PR., Nov. 15",7,15,TRUE
"Aladdin and the wonderful lamp, Story of. ed. Oct. 15",7,15,FALSE
Alan ! Alan ! Wigram (E.) 6s. Feb. 15,7,15,FALSE
"Alan Leo-Mars, the war lord. IS. net. . Apr. 15",7,15,FALSE
"Albanesi (E. Maria) —The Beloved enemy. Pop. edit. Cr. 8vo., pp. 282, Is. net METHUEN, Apr. 15",7,15,TRUE
"Albanesi (E. Maria)— The Belover enemy. 12mo. 7d. net NEWNES, June 15",7,15,TRUE
"Albanesi (E. Maria)-The Cap of youth. Cheap ed. 8vo., pp. 152, swd. od. HUTCHINSON, Oct. 15",7,15,TRUE
"Albanesi (E. Maria)-Envious Eliza. 18mo., pp. 322. 7d. net.. NEWNES, July 15",7,15,TRUE
"Albanesi (E. Maria)-The Glad heart. Cheaper ed. Cr. 8vo. 78 X 5, pp. 304, 2s. net METHUEN, June 15",7,15,TRUE
"Albanesi (E. Maria)-One of the crowd. New and cheaper ed. 12mo., pp. 360, is. net CHAPMAN & H., July 15",7,15,TRUE
"Albanesi (E. Maria)-Simple Simon. izmo. 7d.net COLLINS, May 15",7,15,TRUE
"Albanesi (E. Maria)—The Sunlit hills. Cr. 8vo. 7i X 5, pp. 378, 6s. ..HUTCHINSON, Oct. 15",7,15,TRUE
"Albert, H.M. King of the Belgians, Life, MacDonnell (J. de C.) is, net Mar. 15",7,15,FALSE
"Alcestis, Euripides (Murray) 25., is. net. .Apr. 15",7,15,FALSE
"Alcohol': a poem for the times, Wright (J. W.) 3d. net . Aug. 15",7,15,FALSE
"Alcohol and the human body, Horsley (Sir V.) and Sturge (M. D.) is. net... ..Sep. 15",7,15,FALSE
"Alcohol, Europe's revolt against, Carter (H.) id. Alcoholism, Psychology of, Miller (H. C.) 6d. net Sep. 15",7,15,FALSE
"Alcoholometric tables, Thorpe (Sir E.) 35. 6d. net July 15",7,15,FALSE
"Alden (Edward)---Alden's Oxford guide, 1915. Ryl. 16mo., pp. 166, is. net SIMPKIN, May 15",7,15,TRUE
"Alderson (Albert W.)-Why the war cannot be final. 8vo. swd. is, net ....P. S. KING, Mar. 15",7,15,TRUE
"Aldin (Cecil) and Byron (May)-Animal revels. Pictures by C. A.; told by M. B. 4to. 10 X 81, bds. 35. 6d. net..FROWDE & H. & S., Oct. 15",7,15,TRUE
"Aldington (May)-Love letters to a soldier. 12mo., pp. 90, swd. Is. net......T. W. LAURIE, Jan. 15",7,15,TRUE
"Aldington (Richard)—Images (1910-1915). Cr. 8vo. 78 X54, pp. 32, swd., 8d. net POETRY BOOKSHOP, Dec. 15",7,15,TRUE
"Aldis (Janet S.)-The Campers. Illus. by John Campbell. Cr. 8vo. 78x5, pp. 208, 25. 6d. FROWDE & H. & S., Oct. 15",7,15,TRUE
"Aldrich (Mildred)—A Hilltop on the Marne. Cr. 8vo. 78 X 5, pp. 160, 43. 6d. net CONSTABLE, Nov. 15",7,15,TRUE
"Aldridge (H. A.)-The Case for town planning : a prac. manual. 9874, pp. 679, 155. net NAT. HOUSING AND TOWN PLANNING COUNC., Nov. 15",7,15,TRUE
"Aldridge (William)-A First course in practical chemistry for rural secondary schools. Cr. 8vo. 71 X5, pp. 134, is. 6d. .BELL, Jan. 15",7,15,TRUE
"Alexander (A.)-A Day at a time and other talks on life and religion. Cr. 8vo. 74 x 47, pp. 194, 28. 6d. net ALLENSON, Nov. 15",7,15,TRUE
"Alexander (G. Glover)—The Administration of justice in criminal matters in England and Wales. 8vo. 81 x 5), pp. 246, 6s. net CAMB. UNIV. PR., May 15",7,15,TRUE
"Alexander (J.)-Encyclopædia of draughts. Vol. 7. 8vo., swd. is. net ......MARLBOROUGH, May 15",7,15,TRUE
"Alexander (James)—The Cure of self-consciousness 8vo.9 x 58, pp. 168, 35. 6d. net SIMPKIN, May 15",7,15,TRUE
"Alexander (Miriam)-Miss O'Corra, M.F.H. Cr. 8vo. 73 x 5, pp. 320, 6s. ..MELROSE, June 15",7,15,TRUE
"Aloxander (P. F.) ed.-The North-west and North-east Passages, 1576-1611. Svo. 81x5, pp. 232, 28. od. net (Camb. Travel bks.) CAMBRIDGE UNIV PR., July 15",7,15,TRUE
"Alexinsky (Gregor)-Russia and the Great War, Trans. by Bernard Miall. 8vo. 9 x 54, pp. 358. IOS. 6d, net .UNWIN, July 15",7,15,TRUE
"Alfred the Gt., the Truth-teller, maker of England, Lees (B. A.) 1os. 6d. net .Sep. 15",7,15,FALSE
"Algebra, Elem. : ist yr. course, Cajori (F.) and Odell (R.) 3s. net . Aug. 15",7,15,FALSE
"Algebra, Elements of, Carson (G. St. L.) and Smith (D. E.) Pt. 1, 3s. ; Pt. 2, 2s, 6d. ; Com- plete, 4s. 6d. ..Oct. 15",7,15,FALSE
"Algebra, Exercises in, incl. trigonometry, Nunn (T. P.) Pt. 1, Sect. 1, Is. 60.; Sect. 2 and 3, 28. 6d. ....Aug. 15",7,15,FALSE
"Algebra, Exercises in, Nunn (T. P.) Pt. 2, 6s. 6d. Jan. 15",7,15,FALSE
"Algebra for secondary schools, Davison (C.) Vol. 2, .Aug. 15",7,15,FALSE
"Algebra, Junior, Cracknell (A. G.) and barra- clough (A.), 35. . Jan. 15",7,15,FALSE
"Algebra, Laws of, Cracknell (A. G.) is. . Jan. 15",7,15,FALSE
"Algebra, Revision papers in, Borchardt (W.G.) With answ., 25. ; Without answ., Is. 6d. July 15",7,15,FALSE
"Algebra, School, Cracknell (A. G.) 58., 2 pts., ea. 28. 6d. .. June 15",7,15,FALSE
"Algebraic equations, Mathews (G. B.) 25. 6d. net Algoma, Pioneer work in, Green (E.) is. net Dec. 15",7,15,FALSE
"Alice and a family, Ervine (St. J. G.) 6s...Mar. 15",7,15,FALSE
"Alice's adventures in wonderland, Carroll (L.) Illus. by A. E. Jackson. 75. 6d. net ....Oct. 15",7,15,FALSE
"Alien enemies-Return of the number of alien enemies, not including prisoners of war, who were still interned on ist Nov., 1914, and the numbers released during the months of Nov., Dec., and Jan. (H.L.), 4d... WYMAN, Mar. 15",7,15,TRUE
"Alien enemies, War and : law, Page (A.) 6s. 6d. net Nov. 15",7,15,FALSE
"Aliens Act, 1905–Pt. 1, Statement with regard to expulsion of aliens ; Pt 2, 9th Annual report of H.M. Inspector, 1914,24d...WYMAN, July 15",7,15,TRUE
