original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Admiralty- Hydrographic. Japan pilot, 1914 : Rev. Supp., 1917 ..POTTER, Oct. '17",3,19.0,,,"Admiralty- Hydrographic. Japan pilot, 1914 : Rev. Supp., 1917",,,POTTER,Oct. 17,False,1918
"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp. (2), 1918........POTTER, Apr. '18",3,19.0,,,"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp. (2), 1918",,,POTTER,Apr. 18,False,1918
"Ad niralty-Hvitregradnic. Ni wroun ilanit anu Labra lor pilot. Vol. 1, Ea t coa: t of New- foun lland, S. of Cape St. Franci;, the South and West coa ts and the Strait of Belle I: le, w. the coat of Labra lor fr. Cape St. Charles to Blanc Sablon 5th ed. 58. Vol. 2, Fa t coast of Newfoundlland fr. Care St. Francis to Cape Bauld, and the East coa t of Labrador fr. Cape St. Charles to Capi Chidley. ist ed., 1917. 5s. POTTER, T 212. '18",4,20.0,,,"Ad niralty-Hvitregradnic. Ni wroun ilanit anu Labra lor pilot. Vol. 1, Ea t coa: t of New- foun lland, S. of Cape St. Franci;, the South and West coa ts and the Strait of Belle I: le, w. the coat of Labra lor fr. Cape St. Charles to Blanc Sablon 5th ed. 58. Vol. 2, Fa t coast of Newfoundlland fr. Care St. Francis to Cape Bauld, and the East coa t of Labrador fr. Cape St. Charles to Capi Chidley. ist ed., 1917. 5s.",,,POTTER,T 212. '18,False,1918
"Admiralty-Hydrographic. North Sea pilot. Pt. 4, 1909: Rev. supp. (3), 1918..POTTER, May '18",4,20.0,,,"Admiralty-Hydrographic. North Sea pilot. Pt. 4, 1909: Rev. supp. (3), 1918.",,,POTTER,May 18,False,1918
"Admiralty--Hydrographic. Notices to mariners, Index to, 1917. 35. .... POTTER, Mar. '18",4,20.0,,,"Admiralty--Hydrographic. Notices to mariners, Index to, 1917.",,35. ....,POTTER,Mar. 18,False,1918
"Admiralty--Hydrographic. Nova Scotia (South- east coast) and Bay of Fundy pilot, 1911: Rev. Supp(2), 1917 POTTER, Oct. '17",4,20.0,,,"Admiralty--Hydrographic. Nova Scotia (South- east coast) and Bay of Fundy pilot, 1911: Rev. Supp(2), 1917",,,POTTER,Oct. 17,False,1918
"Admiraliy-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1917, List of. . POTTER, May '18",4,20.0,,,"Admiraliy-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1917, List of.",,,POTTER,May 18,False,1918
"Admiralty-Hydrographic. Pacific Islands pilot. Vol. 3, 1909: Rev. supp. (3), 1917. POTTER, Feb '18",4,20.0,,,"Admiralty-Hydrographic. Pacific Islands pilot. Vol. 3, 1909: Rev. supp. (3), 1917.",,,POTTER,Feb. 18,False,1918
"Admiralty-Hydrographic. Persian Gulf pilot, 1915: Rev. supp. (2), 1918 POTTER, Jure '18",4,20.0,,,"Admiralty-Hydrographic. Persian Gulf pilot, 1915: Rev. supp. (2), 1918",,,POTTER,June 18,False,1918
"Admiralty-Hydrographic, Red Sea and Gulf of Aden pilot, 1909 : Rev. supp. (3), 1917 POTTER, Apr. '18",4,20.0,,,"Admiralty-Hydrographic, Red Sea and Gulf of Aden pilot, 1909 : Rev. supp. (3), 1917",,,POTTER,Apr. 18,False,1918
"Admiralty--Hydrographic. St. Lawrence pilot. 8th ed., 1916: Repr. 5s. ..POTTER, J 2010 '18",4,20.0,,,"Admiralty--Hydrographic. St. Lawrence pilot. 8th ed., 1916: Repr.",,5s. ..,POTTER,J 2010 '18,False,1918
"Admiralty-Hydrographic. South America pilot. Pt. 1, 1911: Rev. Supp. (2), 1917 POTTER, Oct. '17",4,20.0,,,"Admiralty-Hydrographic. South America pilot. Pt. 1, 1911: Rev. Supp. (2), 1917",,,POTTER,Oct. 17,False,1918
"Admiralty-Hydrographic, South Indian Ocean pilot, 1911: Rev. Supp. (2), 1917 POTTER, Oct. '17",4,20.0,,,"Admiralty-Hydrographic, South Indian Ocean pilot, 1911: Rev. Supp. (2), 1917",,,POTTER,Oct. 17,False,1918
"Admiralty--Hydrographic. Tide tables. Abridged ed., containing Pt. 1, Tidal predictions for standard ports in Europe for 1918 w. tidal differences on the standard ports; and Pt. 2, Time of high water on ſull and change days w. the rise of the tide at Springs and at Neaps for the principal ports, &c., in Europe. 28. POTTER, Oct. '17",4,20.0,,,"Admiralty--Hydrographic. Tide tables. Abridged ed., containing Pt. 1, Tidal predictions for standard ports in Europe for 1918 w. tidal differences on the standard ports; and Pt. 2, Time of high water on ſull and change days w. the rise of the tide at Springs and at Neaps for the principal ports, &c., in Europe.",,28.,POTTER,Oct. 17,False,1918
"Admiralty--Hydrographic Tide tables. Pt. 1. Tidal predictions for standard ports of the world for 1919, w. tidal differences on the standard ports, w. table of high water at Dover. 28. ..POTTER, Oct. '18",4,20.0,,,"Admiralty--Hydrographic Tide tables. Pt. 1. Tidal predictions for standard ports of the world for 1919, w. tidal differences on the standard ports, w. table of high water at Dover.",,28. ..,POTTER,Oct. 18,False,1918
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev.supp, (2), 1918 POTTER, Oct. '18",4,20.0,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev.supp, (2), 1918",,,POTTER,Oct. 18,False,1918
"Admiralty-Nautical almanac and astronomical ephemeris for the year 1920, for the meridian of the Royal Observatory, Greenwich. 25. od. HM. STATIONERY OFF., Dec. '17",4,20.0,,,"Admiralty-Nautical almanac and astronomical ephemeris for the year 1920, for the meridian of the Royal Observatory, Greenwich.",,25. od.,H.M. STATIONERY OFF.,Dec. 17,False,1918
"Admiralty-Nautical almanac, 1920. Abr. for use of seamen. H.M. STATIU. ERY OFF., Mar '18",4,20.0,,,"Admiralty-Nautical almanac, 1920. Abr. for use of seamen.",,,H.M. STATIONERY OFF.,Mar. 18,False,1918
"Admiralty--Nautical almanac and astronomical ephemeris for 1921, for Meridian of the Royal Observatory, Greenwich; w two eclipse maps. 28. 60. ......H.M. STATIONERY OFF., Oct. '18",4,20.0,,,"Admiralty--Nautical almanac and astronomical ephemeris for 1921, for Meridian of the Royal Observatory, Greenwich; w two eclipse maps.",,28. 60. ......H.M.,STATIONERY OFF.,Oct. 18,False,1918
"Admiralty-Navy li t (Quarterly) Ea. is. 6d. H. M. STATIONERY OFF., Jan. , &c. '18",4,20.0,,,Admiralty-Navy li t (Quarterly),,Ea. is. 6d.,H.M. STATIONERY OFF.,Jan. 18,False,1918
"Admiralty-Seamanship, Manual of, 1908 (Rev. and repr. 1915): Reprint., 1917. H.M. STATIONERY OFF., Feb. '18",4,20.0,,,"Admiralty-Seamanship, Manual of, 1908 (Rev. and repr. 1915): Reprint., 1917.",,,H.M. STATIONERY OFF.,Feb. 18,False,1918
"Advent testimony handhooks. Vol. 1. 74 X5, pp. 106, IS 9d. net THYWNE, June '18",4,20.0,,,Advent testimony handhooks. Vol. 1.,,"74 X5, pp. 106, IS 9d. net",THYNNE,June 18,False,1918
"Aeronautical words, &c., Glossary of, Stephens (H. J.)is. net . . June'is Aeronautics (Advisory Ctte. for)-Report, 1917-18. id. ........H.M. STATIONERY OFF., Oct. '18",4,20.0,,Stephens (H. J.),"Aeronautical words, &c., Glossary of,",,is. net . .,,June 15,False,1918
"Aeronautical words, &c., Glossary of, Stephens (H. J.)is. net . . June'is Aeronautics (Advisory Ctte. for)-Report, 1917-18. id. ........H.M. STATIONERY OFF., Oct. '18",4,20.0,,,"Aeronautics (Advisory Ctte. for)-Report, 1917-18.",,id. ........,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Aerona tics, &c. See also Air, &c. ; Aviation, &c. ; ; Flying, &c. Aeroplano blue book (The): a directory of aircraft fiance, 1918. 8vo. 81x55, pp. 79, swd. I3. od. net AFTOPLAVE AND GENERAL PUES, CO., Vio''13",4,20.0,"Aerona tics, &c. See also Air, &c. ; Aviation, &c. ; ; Flying, &c.",,"Aeroplano blue book (The): a directory of aircraft fiance, 1918.",8vo.,"81x55, pp. 79, swd. I3. od. net","AFTOPLAVE AND GENERAL PUES, CO.",Vio''13,False,1918
"Aeroplanes and aero engines : an intro. to the study of flight in simple language for the man in the street. By"" Avion."" Cr. 8vo. pp. 158, 25. 6d. net PEARSON, July '18",5,21.0,,,"Aeroplanes and aero engines : an intro. to the study of flight in simple language for the man in the street. By"" Avion.""",Cr. 8vo.,"pp. 158, 25. 6d. net",PEARSON,July 18,False,1918
"Æsop's Fables. With 100 illu: trations by F. Opper. 2nd ed. 81 x64, pp. 312, 64. net LIPPINCOTT, Jan. '18",5,21.0,,,Æsop's Fables. With 100 illu: trations by F. Opper. 2nd ed.,,"81 x64, pp. 312, 64. net",LIPPINCOTT,Jan. 18,False,1918
"Æsop's Fables. Ed. by F. C. Tilney. 8vo. 28. net (Tales for children from many lands) DENT, July '18",5,21.0,,,Æsop's Fables. Ed. by F. C. Tilney.,8vo.,28. net (Tales for children from many lands),DENT,July 18,False,1918
"Africa, South-Trade : Report for 1917. 3d. H.M. STATIONERY OFF., Oct. '18",5,21.0,,,"Africa, South-Trade : Report for 1917.",,3d.,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Africa, South-west-Report on the natives of S.W. Africa and their treatment by Germany. 28. 6d. ...H.M. STATIONERY OFF., Oct. '18",5,21.0,,,"Africa, South-west-Report on the natives of S.W. Africa and their treatment by Germany.",,28. 6d. ...,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Af. ic in (West) Currency Bd.-Report, year ended June 30, 1917. 2d. H.M. STATIONERY OFF., Dec. '17",5,21.0,,,"Af. ic in (West) Currency Bd.-Report, year ended June 30, 1917.",,2d.,H.M. STATIONERY OFF.,Dec. 17,False,1918
"African World” Fourth War Annual, 1917-1918. Ed. by Leo Weinthal. 13X83, pp. 272, 38. (801, Salisbury Ho., E.C. 2) OFFICE, Mar. '18",5,21.0,,,"African World” Fourth War Annual, 1917-1918. Ed. by Leo Weinthal.",,"13X83, pp. 272, 38. (801, Salisbury Ho., E.C. 2)",OFFICE,Mar. 18,False,1918
"After war: a future policy. 81 x 5, pp. 16, 3d. ST. CATHERINE PR., Oct. '18",5,21.0,,,After war: a future policy.,,"81 x 5, pp. 16, 3d.",ST. CATHERINE PR.,Oct. 18,False,1918
"Agate (James E., Capt.)---Buzz, buzz! essays of the theatre. 8vo. 8 X 51, pp. 253, 75. 6d. net COLLINS, Oct. '18",5,21.0,,"Agate (James E., Capt.)","Buzz, buzz! essays of the theatre.",8vo.,"8 X 51, pp. 253, 75. 6d. net",COLLINS,Oct. 18,False,1918
"Agnew (Sir Andrew N.)-An Introduction to forestry for young people. 18mo. 61X4, pp. 83, swd. is, 6d, net DOUGLAS & F., Nov. '18",5,21.0,,Agnew (Sir Andrew N.),An Introduction to forestry for young people.,18mo.,"61X4, pp. 83, swd. is, 6d, net",DOUGLAS & F.,Nov. 18,False,1918
"Agricultural statistics. 1916--Vol. 51, pt. 3, prices and supplies of corn, live stock, and other agricultural produce in England and Wales. 3d. ........HM. STATIONERY OFF, Dec. '17",5,21.0,,,"Agricultural statistics. 1916--Vol. 51, pt. 3, prices and supplies of corn, live stock, and other agricultural produce in England and Wales.",,3d. ........,H.M. STATIONERY OFF.,Dec. 17,False,1918
"Agricultural Statistics (Scotland), 1915—Vol. 4, Pt. 3, Prices and supplies of grain, live stock, and cther agricultural produce. 2d. H.M. STATIONERY OFF., July '18",5,21.0,,,"Agricultural Statistics (Scotland), 1915—Vol. 4, Pt. 3, Prices and supplies of grain, live stock, and cther agricultural produce.",,2d.,H.M. STATIONERY OFF.,July 18,False,1918
"Agricultural statistics (Scotland), 1916. Vol. 5. pt. 1, Acreage and live stock returns of Scotland, w. summary for U.K. 3d. H.M. STATIONERY OHF., Avg. '18",5,21.0,,,"Agricultural statistics (Scotland), 1916. Vol. 5. pt. 1, Acreage and live stock returns of Scotland, w. summary for U.K.",,3d.,H.M. STATIONERY OFF.,Aug. 18,False,1918
"Agriculture and Fisheries (Bd. of)-Arny Cattle Ctte.: Report. Pt. I. H.M. STATIONERY OFF., June '18",5,21.0,,,Agriculture and Fisheries (Bd. of)-Arny Cattle Ctte.: Report. Pt. I.,,,H.M. STATIONERY OFF.,June 18,False,1918
"Agriculture and Fisheries (Board of)--Dairy cows, Register of, w. authenticated milk records, year ended Sept. 30, 1917. Vol. 1. 2s. H.M. STATIONERY OFF., July '18",5,21.0,,,"Agriculture and Fisheries (Board of)--Dairy cows, Register of, w. authenticated milk records, year ended Sept. 30, 1917. Vol. 1.",,2s.,H.M. STATIONERY OFF.,July 18,False,1918
"Agriculture and Fisheries (Bd. of) -Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual report of pruceedings, 1917. 3d. ..H.M. STATIONERY OFF., May '18",5,21.0,,,"Agriculture and Fisheries (Bd. of) -Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual report of pruceedings, 1917.",,3d. ..,H.M. STATIONERY OFF.,May 18,False,1918
"Agricuturi and I'ldi (Du. -Freshwater Fish Ctte. See under Fisheries, Agriculture and Fisheries (Bd. of)- Journal. (Monthly) Ea. 4d. post free (3, St. James's Sq., S.W. 1) BN, OF AGRICULTURE, Jan., &c., '18",5,21.0,,,"Agricuturi and I'ldi (Du. -Freshwater Fish Ctte. See under Fisheries, Agriculture and Fisheries (Bd. of)- Journal.",,"(Monthly) Ea. 4d. post free (3, St. James's Sq., S.W. 1)","BN, OF AGRICULTURE",Jan. 18,False,1918
"Agriculture and Fisheries (Bd. of)-Small Holding Colonies Act, 1916 : Annual report of proceed- ings, 1917. Id. H.M. STATIONERY OFF., Apr.'18",5,21.0,,,"Agriculture and Fisheries (Bd. of)-Small Holding Colonies Act, 1916 : Annual report of proceed- ings, 1917.",,Id.,H.M. STATIONERY OFF.,Apr. 18,False,1918
"Agriculture and Fisheries (Bcl. of)-Veterinary Officer (Chief): Anmal report, 1917. 2d. HM STATIONERY OFT , Oct. '18",5,21.0,,,"Agriculture and Fisheries (Bcl. of)-Veterinary Officer (Chief): Anmal report, 1917.",,2d.,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Agriculture for Ireland (Dept. of)-17th Annual gen. report, 1910-17. HM STATIONERY OFF., May '18",5,21.0,,,"Agriculture for Ireland (Dept. of)-17th Annual gen. report, 1910-17.",,,H.M. STATIONERY OFF.,May 18,False,1918
"Agriculture for Ireiand (Dept. of)---Banking, railway, and shipping statistics, Ireland, 1916- 17. id. ....HM STATIONERY OFF., Oct. '18",6,22.0,,,"Agriculture for Ireiand (Dept. of)---Banking, railway, and shipping statistics, Ireland, 1916- 17.",,id. ....,H.M. STATIONERY OFF.,Oct. 18,False,1918
"Agriculture for Ireland (Dept. of)--Charges for scutching flax and the disposal of tow : Report of Dept. Ctte. 2d. H.M. STATIONERY OFF., May '18",6,22.0,,,Agriculture for Ireland (Dept. of)--Charges for scutching flax and the disposal of tow : Report of Dept. Ctte.,,2d.,H.M. STATIONERY OFF.,May 18,False,1918
"Agriculture for Ireland (Dept. of)—Irish draught horse book. Vol. 1, Stallions Nos. 1 to 51, and Mares Nos. I to 375, 1918. IS. 6d. H.M. STATIONERY OFF., May '18",6,22.0,,,"Agriculture for Ireland (Dept. of)—Irish draught horse book. Vol. 1, Stallions Nos. 1 to 51, and Mares Nos. I to 375, 1918.",,IS. 6d.,H.M. STATIONERY OFF.,May 18,False,1918
"Agriculture for Ireland (Dept. 011--- Journal. (Quarterly) Ea. 6d. H.M. STATIONERY OFF., Jan., &c.,'18",6,22.0,,,Agriculture for Ireland (Dept. 011--- Journal. (Quarterly) Ea. 6d.,,,H.M. STATIONERY OFF.,Jan. 18,False,1918
"Agriculture for Ireland (Dept. of)-Sea and inland fisheries of Ireland : Report, 1916. 3d. H.M. STATIONERY OFF., May '18",6,22.0,,,"Agriculture for Ireland (Dept. of)-Sea and inland fisheries of Ireland : Report, 1916.",,3d.,H.M. STATIONERY OFF.,May 18,False,1918
"Agriculturo for Scotland (Bd. of)-6th Report, 1917. 4d. ..H.M. STATIONERY OFF., June '18",6,22.0,,,"Agriculturo for Scotland (Bd. of)-6th Report, 1917.",,4d. ..,H.M. STATIONERY OFF.,June 18,False,1918
"Ainsley (Thomas L.)A Guide book to the Board of Trade examination. 56th ed. Ryl. 8vo. 93 X 6, pp. 568, 8s. 6d. AUTHOR ; SIMPKIN, Mar. '18",6,22.0,,Ainsley (Thomas L.),A Guide book to the Board of Trade examination. 56th ed.,Ryl. 8vo.,"93 X 6, pp. 568, 8s. 6d.",AUTHOR ; SIMPKIN,Mar. 18,False,1918
"Ainsloy's Nautical almanac and tide tables for 1919. 8vo. 9 x 58, pp. 480, 25. 60. (Mill Dam, South Shields) .... T. L. AINSLEY, Oct. '18",6,22.0,,,Ainsloy's Nautical almanac and tide tables for 1919.,8vo.,"9 x 58, pp. 480, 25. 60. (Mill Dam, South Shields)",T. L. AINSLEY,Oct. 18,False,1918
"Ainslis (Graham M., Major) comp. and illus.-- A Handbook on rifles and hand-grenaries. Cr. 8vo. 6s, net ..CHAPMAN & H., Mar. '18",6,22.0,,"Ainslis (Graham M., Major) comp. and illus.",A Handbook on rifles and hand-grenaries.,Cr. 8vo.,"6s, net ..",CHAPMAN & H.,Mar. 18,False,1918
"Ainsworth (Eustace, Capt.)--Billie Impett and Doris. Cr. 8vo. 7 X5, pp. 253, 55. net HODDER & S., June '18",6,22.0,,"Ainsworth (Eustace, Capt.)",Billie Impett and Doris.,Cr. 8vo.,"7 X5, pp. 253, 55. net",HODDER & S.,June 18,False,1918
"Air Force Act-An Act to provide for the disci. pline and regulation of the Air Force : being the Army Act mojified in accoril. w. the pro- visions of the Air Force (Constitution) Bill. 9d. H.M. STATIONERY OFF., Nov. '17",6,22.0,,,Air Force Act-An Act to provide for the disci. pline and regulation of the Air Force : being the Army Act mojified in accoril. w. the pro- visions of the Air Force (Constitution) Bill.,,9d.,H.M. STATIONERY OFF.,Nov. 17,False,1918
"Air Force--Estimatıs, 1918–19. id. HM. STATIONERY OFT., Feh. '18",6,22.0,,,"Air Force--Estimatıs, 1918–19.",,id.,H.M. STATIONERY OFF.,Feb. 18,False,1918
"Air Force (Royal)-Air-Force law (Provisional manual).is.6d. H.M.STATIONERY OFF., Apr.'18",6,22.0,,,Air Force (Royal)-Air-Force law (Provisional manual).,,is.6d.,H.M. STATIONERY OFF.,Apr. 18,False,1918
"Air Force (Royal)-King's Regulations and Orders, 1918. IS, 6d. H.M. STATIONERY OFF., May '18",6,22.0,,,"Air Force (Royal)-King's Regulations and Orders, 1918.",,"IS, 6d.",H.M. STATIONERY OFF.,May 18,False,1918
"Airy (W.)-On the ancient trade weights of the East. . 8vo. 8{*55, pp. 36, priv. printed (Croon's Hill, Greenwich, S.E. 10) AUTHOR, Aug. '18",6,22.0,,Airy (W.),On the ancient trade weights of the East.,8vo.,"8{*55, pp. 36, priv. printed (Croon's Hill, Greenwich, S.E. 10)",AUTHOR,Aug. 18,False,1918
"Aiyar (K. V. S.)- Historical sketches of ancient Dekhan. Foreword by Dr. Sir S. Iyer. Vol. 1 8vo. pp. : 3?, 7s. 60... J 12AC, Mar. '18",6,22.0,,Aiyar (K. V. S.),Historical sketches of ancient Dekhan. Foreword by Dr. Sir S. Iyer. Vol. 1,8vo.,"pp. : 3?, 7s. 60...",J 12AC,Mar. 18,False,1918
"Albanesi (E. Maria)-Truant happiness. Gr. 8vo. 78 x 5, pp. 319, 5s. net.. Warn, LOCK, May '18",6,22.0,,Albanesi (E. Maria),Truant happiness.,Gr. 8vo.,"78 x 5, pp. 319, 5s. net..","WARD, LOCK",May 18,False,1918
"Alberti Mario) and others-Italy's Great War and her national aspirations. Intro. chapter by H. Nelson Gay. Cr. Svo. 67 X41. pp. 267, UYW'IN, Oct. '18",6,22.0,,Alberti Mario) and others,Italy's Great War and her national aspirations. Intro. chapter by H. Nelson Gay.,Cr. Svo.,"67 X41. pp. 267,",UYW'IN,Oct. 18,False,1918
"Aldrich (Mildred) --- On the edge of the war zone : from the Battle of the Marne to the entrance of the Stars and Stripes Cr. 8vo. 7} x 5 pp: 200, ..CONSTABLE, July '18",6,22.0,,Aldrich (Mildred),On the edge of the war zone : from the Battle of the Marne to the entrance of the Stars and Stripes,Cr. 8vo.,"7} x 5 pp: 200, ..",CONSTABLE,July 18,False,1918
"Alexander (Father)--The Catholic home. 7£x 41, pp. 145, 15, 6d. net....WASHBOURNE, Mar. '18",6,22.0,,Alexander (Father),The Catholic home.,,"7£x 41, pp. 145, 15, 6d. net....",WASHBOURNE,Mar. 18,False,1918
