,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
7853,"Strong (Rowland) and Jan (Pierre) —Yoyo's animal friends. Illus. by Noel Flower. 4to. 104 x71, pp. 178, 3s. 6d. net DENT, Oct. 13",Strong,Rowland,Yoyo's animal friends,DENT,3s. 6d.,0.175,4to.,"Strong (Rowland) and Jan (Pierre) —Yoyo's animal friends. Illus. by Noel Flower. 4to. 104 x71, pp. 178, 35. 6d. net DENT, Oct. 13",Rowland Strong,"['Strong (Rowland)', 'Jan (Pierre)']",,Oct. 13,net
7855,"Strutt (Edward)—A Missionary mosaic from Ceylon. Cr. 8vo. 73 X5, pp. 252, 3s. 6d. C. H. KELLY, Nov. 13",Strutt,Edward,A Missionary mosaic from Ceylon,C. H. KELLY,3s. 6d.,0.175,8vo.,"Strutt (Edward)—A Missionary mosaic from Ceylon. Cr. 8vo. 73 X5, pp. 252, 3s. 6d. C. H. KELLY, Nov. 13",Edward Strutt,['Strutt (Edward)'],,Nov. 13,
7856,"Stuart (C. M. Villiers)—Gardens of the Great Mughals. Illus. 8vo. 9 X54, pp. 308, 12s. 6d. net BLACK, Nov. 13",Stuart,C. M. Villiers,Gardens of the Great Mughals,BLACK,12s. 6d.,0.625,8vo.,"Stuart (C. M. Villiers)—Gardens of the Great Mughals. Illus. 8vo. 9 X54, pp. 308, 125. 6d. net BLACK, Nov. 13",C. M. Villiers Stuart,['Stuart (C. M. Villiers)'],,Nov. 13,net
7857,"Stuart (Eleanor)-The Romance of Ali. Cr. 8vo. 71 X5, pp. 342, 6s. ........ HARPER, Sep. 13",Stuart,Eleanor,The Romance of Ali,HARPER,6s.,0.3,8vo.,"Stuart (Eleanor)-The Romance of Ali. Cr. 8vo. 71 X5, pp. 342, 6s. ........ HARPER, Sep. 13",Eleanor Stuart,['Stuart (Eleanor)'],,Sep. 13,
7858,"Stuart (Esme)-For love and ransom. 8vo., swd., 6d... ... JARROLD, July 13",Stuart,Esme,For love and ransom,JARROLD,6d.,0.025,8vo.,"Stuart (Esme)-For love and ransom. 8vo., swd., 6d... ... JARROLD, July 13",Esme Stuart,['Stuart (Esme)'],,July 13,
7859,"Stuart (Gerald Villiers-) see Villiers-Stuart. Stuart (J.)- A History of the Zulu Rebellion, 1906, and of Dinizulu's arrest, trial and expatriation. With maps and illus. 8vo. 9 X 5, pp. 598, 15s. MACMILLAN, Aug. 13",Stuart,Gerald Villiers-,A History of the Zulu Rebellion,MACMILLAN,15s.,0.75,8vo.,"Stuart (Gerald Villiers-) see Villiers-Stuart. Stuart (J.)- A History of the Zulu Rebellion, 1906, and of Dinizulu's arrest, trial and expatriation. With maps and illus. 8vo. 9 X 5, pp. 598, 155. MACMILLAN, Aug. 13",Gerald Villiers- Stuart,"['Stuart (Gerald Villiers-)', 'Stuart (J.)']",,Aug. 13,
7864,"Sturrock (Dudley)— The Distant drum. Cr. 8vo. 73 x5, pp. 316, 6s. .......LANE, June 13",Sturrock,Dudley,The Distant drum,LANE,6s.,0.3,8vo.,"Sturrock (Dudley)— The Distant drum. Cr. 8vo. 73 x5, pp. 316, 6s. .......LANE, June 13",Dudley Sturrock,['Sturrock (Dudley)'],,June 13,
7865,"Sturrock (W. D.)-First principles of hygiene. Cr. 8vo. 71 X5, pp. 256, 2s, 6d. (Clarendon Press) FROWDE, Mar. 13",Sturrock,W. D.,First principles of hygiene,FROWDE,2s. 6d.,0.125,8vo.,"Sturrock (W. D.)-First principles of hygiene. Cr. 8vo. 71 X5, pp. 256, 2s, 6d. (Clarendon Press) FROWDE, Mar. 13",W. D. Sturrock,['Sturrock (W. D.)'],,Mar. 13,
7866,"Suan (P.) The Life of Mother Mary of Jesus : Emilia d'Oultremont, Baroness d'Hooghvorst, 1818-1878. English version. Cr. 8vo. 6s. net BURNS & O., July 13",Suan,P.,"The Life of Mother Mary of Jesus : Emilia d'Oultremont, Baroness d'Hooghvorst",BURNS & O.,6s.,0.3,8vo.,"Suan (P.) The Life of Mother Mary of Jesus : Emilia d'Oultremont, Baroness d'Hooghvorst, 1818-1878. English version. Cr. 8vo. 6s. net BURNS & O., July 13",P. Suan,['Suan (P.)'],,July 13,net
7867,"Sub Rosa.–See Hughes (Spencer Leigh). Subandhu-Vasavadatta : a Sanskrit romance. Trans., with an intro. and notes, by Louis H. Gray. 8vo., pp. 228, 6s. 6d. net MILFORD, Nov. 13",Sub Rosa.–See Hughes,Spencer Leigh,Subandhu-Vasavadatta : a Sanskrit romance,MILFORD,6s. 6d.,0.325,8vo.,"Sub Rosa.–See Hughes (Spencer Leigh). Subandhu-Vasavadatta : a Sanskrit romance. Trans., with an intro. and notes, by Louis H. Gray. 8vo., pp. 228, 6s. 6d. net MILFORD, Nov. 13",Spencer Leigh Sub Rosa.–See Hughes,['Sub Rosa.–See Hughes (Spencer Leigh)'],,Nov. 13,net
7868,"Sudermann (Hermann)-The Song of songs. Cr. 8vo. 78 X5, pp. 512, 6s....... LANE, June 13",Sudermann,Hermann,The Song of songs,LANE,6s.,0.3,8vo.,"Sudermann (Hermann)-The Song of songs. Cr. 8vo. 78 X5, pp. 512, 6s....... LANE, June 13",Hermann Sudermann,['Sudermann (Hermann)'],,June 13,
7870,"Suffield (Lord)—My memories, 1830–1913. Edit. by Alys Lowth. Cr. 8vo. 8* X5), pp. 420, 16s. net. .H. JENKINS, Nov. 13",Suffield,Lord,My memories,H. JENKINS,16s.,0.8,8vo.,"Suffield (Lord)—My memories, 1830–1913. Edit. by Alys Lowth. Cr. 8vo. 8* X5), pp. 420, 16s. net. .H. JENKINS, Nov. 13",Lord Suffield,['Suffield (Lord)'],,Nov. 13,net
7871,"Sullivan (Alan)—The Passing of Oul-I-But, and other tales. Cr. 8vo. 74 X5, pp. 312, 6s. DENT, Oct. 13",Sullivan,Alan,"The Passing of Oul-I-But, and other tales",DENT,6s.,0.3,8vo.,"Sullivan (Alan)—The Passing of Oul-I-But, and other tales. Cr. 8vo. 74 X5, pp. 312, 6s. DENT, Oct. 13",Alan Sullivan,['Sullivan (Alan)'],,Oct. 13,
7872,"Sullivan (M.)-Court masques of James I. 8vo., IOS, 6d. net. PUTNAM, May 13",Sullivan,M.,Court masques of James I,PUTNAM,6d.,0.025,8vo.,"Sullivan (M.)-Court masques of James I. 8vo., IOS, 6d. net. PUTNAM, May 13",M. Sullivan,['Sullivan (M.)'],,May 13,net
7875,"Sumner (Heywood)—The Ancient earthworks of Cranborne Chase : described and delineated on plans founded on the 25 in. to 1 mile Ordnance Survey. 4to. 11) X7), pp. 96, 20s. net CHISWICK PRESS, Nov. 13",Sumner,Heywood,The Ancient earthworks of Cranborne Chase : described and delineated on plans founded on the,CHISWICK PRESS,20s.,1.0,4to.,"Sumner (Heywood)—The Ancient earthworks of Cranborne Chase : described and delineated on plans founded on the 25 in. to 1 mile Ordnance Survey. 4to. 11) X7), pp. 96, 20s. net CHISWICK PRESS, Nov. 13",Heywood Sumner,['Sumner (Heywood)'],,Nov. 13,net
7876,"Sunkovitch (Vladimir G.)-Marxism versus social. ism. 8vo. 8 X 5, pp. 316, 6s. net WILLIAMS & N., Oct. 13",Sunkovitch,Vladimir G.,Marxism versus social,WILLIAMS & N.,6s.,0.3,8vo.,"Sunkovitch (Vladimir G.)-Marxism versus social. ism. 8vo. 8 X 5, pp. 316, 6s. net WILLIAMS & N., Oct. 13",Vladimir G. Sunkovitch,['Sunkovitch (Vladimir G.)'],,Oct. 13,net
7881,"Surrey (M.)- Joana : a tale of the Crimean war. 2nd edit. Cr. 8vo. 3s. 6d. MARSHALL BROS., June 13",Surrey,M.,Joana : a tale of the Crimean war,MARSHALL BROS.,3s. 6d.,0.175,8vo.,"Surrey (M.)- Joana : a tale of the Crimean war. 2nd edit. Cr. 8vo. 35. 6d. MARSHALL BROS., June 13",M. Surrey,['Surrey (M.)'],,June 13,
7882,"Surridge (Victor)-India. Cheaper Re-issue. 8vo. 81x5), pp. 322, 3s. 6d. (Romance of empire) JACK, Apr. 13",Surridge,Victor,India,JACK,3s. 6d.,0.175,8vo.,"Surridge (Victor)-India. Cheaper Re-issue. 8vo. 81x5), pp. 322, 35. 6d. (Romance of empire) JACK, Apr. 13",Victor Surridge,['Surridge (Victor)'],,Apr. 13,
7885,"Swan (Annie S.)-The Inheritance. 8vo. swd. 6d. HODDER & S., Jan. 13",Swan,Annie S.,The Inheritance,HODDER & S.,6d.,0.025,8vo.,"Swan (Annie S.)-The Inheritance. 8vo. swd. 6d. HODDER & S., Jan. 13",Annie S. Swan,['Swan (Annie S.)'],,Jan. 13,
7887,"Swan (Annie S.)-Prairie fires. Cr. 8vo. 78 X5, pp. 348, 6s. ..... ..CASSELL, Sep. 13",Swan,Annie S.,Prairie fires,CASSELL,6s.,0.3,8vo.,"Swan (Annie S.)-Prairie fires. Cr. 8vo. 78 X5, pp. 348, 6s. ..... ..CASSELL, Sep. 13",Annie S. Swan,['Swan (Annie S.)'],,Sep. 13,
7889,"Swann (Alfred J.)-Fighting the slave hunters in central Africa. Illus, Cr. 8vo. 73 X5, pp. 360, 5s. net.... .SEELEY, Sep. 13",Swann,Alfred J.,Fighting the slave hunters in central Africa,SEELEY,5s.,0.25,8vo.,"Swann (Alfred J.)-Fighting the slave hunters in central Africa. Illus, Cr. 8vo. 73 X5, pp. 360, 55. net.... .SEELEY, Sep. 13",Alfred J. Swann,['Swann (Alfred J.)'],,Sep. 13,net
7890,"Swann (Frederic)-A Primer of English citizen- ship. Cr. 8vo. 7} X5, pp. 288, is. 6d. LONGMANS, Sep. 13",Swann,Frederic,A Primer of English citizen- ship,LONGMANS,6d.,0.025,8vo.,"Swann (Frederic)-A Primer of English citizen- ship. Cr. 8vo. 7} X5, pp. 288, is. 6d. LONGMANS, Sep. 13",Frederic Swann,['Swann (Frederic)'],,Sep. 13,
7891,"Swayne (J. G.)Obstetric aphorisms: for the use of students. New edit. 8vo. 61 X 43, pp. 216, 38. 6d. net ...CHURCHILL, Aug. 13",Swayne,J. G.,Obstetric aphorisms: for the use of students,CHURCHILL,6d.,0.025,8vo.,"Swayne (J. G.)Obstetric aphorisms: for the use of students. New edit. 8vo. 61 X 43, pp. 216, 38. 6d. net ...CHURCHILL, Aug. 13",J. G. Swayne,['Swayne (J. G.)'],,Aug. 13,net
7892,"Swayne (Martin)-Cupid goes north. Cr. 8vo. 8 X 5, pp. 308, 6s.......HODDER & S., Oct. 13",Swayne,Martin,Cupid goes north,HODDER & S.,6s.,0.3,8vo.,"Swayne (Martin)-Cupid goes north. Cr. 8vo. 8 X 5, pp. 308, 6s.......HODDER & S., Oct. 13",Martin Swayne,['Swayne (Martin)'],,Oct. 13,
7895,"Sweeny (A. F.)-Paper folding, cutting and modelling. Cr. 8vo. swd. 9d. net NORMAL PRESS, Feb. 13",Sweeny,A. F.,"Paper folding, cutting and modelling",NORMAL PRESS,9d.,0.0375,8vo.,"Sweeny (A. F.)-Paper folding, cutting and modelling. Cr. 8vo. swd. 9d. net NORMAL PRESS, Feb. 13",A. F. Sweeny,['Sweeny (A. F.)'],,Feb. 13,net
7896,"Sweet (Henry)-Collected papers. Arranged by H. C. Wyld. 8vo., pp. 600, 18s. net (Clarendon Press) MILFORD, Nov. 13",Sweet,Henry,Collected papers,MILFORD,18s.,0.9,8vo.,"Sweet (Henry)-Collected papers. Arranged by H. C. Wyld. 8vo., pp. 600, 18s. net (Clarendon Press) MILFORD, Nov. 13",Henry Sweet,['Sweet (Henry)'],,Nov. 13,net
7897,"Swete (Henry Barclay)—The Last discourse and prayer of our Lord : a study of St. John xiv- xvii. Cr. 8vo. 71 x5, pp. 206, 2s. 6d. net MACMILLAN, Dec. 13",Swete,Henry Barclay,The Last discourse and prayer of our Lord : a study of St,MACMILLAN,2s. 6d.,0.125,8vo.,"Swete (Henry Barclay)—The Last discourse and prayer of our Lord : a study of St. John xiv- xvii. Cr. 8vo. 71 x5, pp. 206, 25. 6d. net MACMILLAN, Dec. 13",Henry Barclay Swete,['Swete (Henry Barclay)'],,Dec. 13,net
7899,"Swift (Jonathan)-Correspondence. Edit. by F. Elrington Ball. Vol. 4. 8vo. 9X5, pp. 504, Ios. 6d. net BELL, Jan. 13",Swift,Jonathan,Correspondence,BELL,6d.,0.025,8vo.,"Swift (Jonathan)-Correspondence. Edit. by F. Elrington Ball. Vol. 4. 8vo. 9X5, pp. 504, Ios. 6d. net BELL, Jan. 13",Jonathan Swift,['Swift (Jonathan)'],,Jan. 13,net
7900,"Swift (Jonathan)-Correspondence. Vol. 5. Edit. by F. Elrington Ball. 8vo. 9X5*. pp. 486, 1os. 6d. net BELL, July 13",Swift,Jonathan,Correspondence,BELL,6d.,0.025,8vo.,"Swift (Jonathan)-Correspondence. Vol. 5. Edit. by F. Elrington Ball. 8vo. 9X5*. pp. 486, 1os. 6d. net BELL, July 13",Jonathan Swift,['Swift (Jonathan)'],,July 13,net
7904,"Sykes (Ella C.)--A Home-help in Canada. 2nd edit. 8vo. 81 X5, pp. 320, 6s. net SMITH, E., Apr. 13",Sykes,Ella C.,A Home-help in Canada,"SMITH, E.",6s.,0.3,8vo.,"Sykes (Ella C.)--A Home-help in Canada. 2nd edit. 8vo. 81 X5, pp. 320, 6s. net SMITH, E., Apr. 13",Ella C. Sykes,['Sykes (Ella C.)'],,Apr. 13,net
7905,"Sykes (M. C.)-Why early death ? 8vo. 81 X5}, pp. 54, 6d. net..ST. CATHERINE PRESS, July 13",Sykes,M. C.,Why early death ?,ST. CATHERINE PRESS,6d.,0.025,8vo.,"Sykes (M. C.)-Why early death ? 8vo. 81 X5}, pp. 54, 6d. net..ST. CATHERINE PRESS, July 13",M. C. Sykes,['Sykes (M. C.)'],,July 13,net
7906,"Sym (William George)—Diseases and injuries of the eye. Cr. 8vo. 7} X 41, pp. 510, 78. 6d. net BLACK, Alay 13",Sym,William George,Diseases and injuries of the eye,BLACK,6d.,0.025,8vo.,"Sym (William George)—Diseases and injuries of the eye. Cr. 8vo. 7} X 41, pp. 510, 78. 6d. net BLACK, Alay 13",William George Sym,['Sym (William George)'],,Alay 13,net
7907,"Symes (J. E.)—Broad church. Cr. 8vo. 74 x51 pp. 128, 2s. 6d. net ..METHUEN, Oct. 13",Symes,J. E.,Broad church,METHUEN,2s. 6d.,0.125,8vo.,"Symes (J. E.)—Broad church. Cr. 8vo. 74 x51 pp. 128, 25. 6d. net ..METHUEN, Oct. 13",J. E. Symes,['Symes (J. E.)'],,Oct. 13,net
7910,"Symon (J. D.)- The Press and its story. Illus Cr. 8vo. 8 X 5, pp. 340, 5s. net .. SEELEY, Sep. 13",Symon,J. D.,The Press and its story,SEELEY,5s.,0.25,8vo.,"Symon (J. D.)- The Press and its story. Illus Cr. 8vo. 8 X 5, pp. 340, 5s. net .. SEELEY, Sep. 13",J. D. Symon,['Symon (J. D.)'],,Sep. 13,net
7911,"Symon (J. D.) and Bensusan (S. L.)— The renaissance and its makers. Illus. Ryl. 8vo, 91 X6), pp. 468, 1os. 6d. net .. JACK, May 13",Symon,J. D.,The renaissance and its makers,JACK,6d.,0.025,"8vo,","Symon (J. D.) and Bensusan (S. L.)— The renaissance and its makers. Illus. Ryl. 8vo, 91 X6), pp. 468, 1os. 6d. net .. JACK, May 13",J. D. Symon,"['Symon (J. D.)', 'Bensusan (S. L.)']",,May 13,net
7913,"Symons (Arthur)-Knave of hearts, 1894-1908 : Poenis, 8vo. 81 X51, pp. 176, 5s. net HEINEMANN, Nov. 13",Symons,Arthur,Knave of hearts,HEINEMANN,5s.,0.25,8vo.,"Symons (Arthur)-Knave of hearts, 1894-1908 : Poenis, 8vo. 81 X51, pp. 176, 5s. net HEINEMANN, Nov. 13",Arthur Symons,['Symons (Arthur)'],,Nov. 13,net
7914,"Symons (F. A.)-Prince John of Streplitz. ' Cr. 8vo. 71 x 41, pp. 320, 6s. .... LYNWOOD, Oct.' 13",Symons,F. A.,Prince John of Streplitz,LYNWOOD,6s.,0.3,8vo.,"Symons (F. A.)-Prince John of Streplitz. ' Cr. 8vo. 71 x 41, pp. 320, 6s. .... LYNWOOD, Oct.' 13",F. A. Symons,['Symons (F. A.)'],,Oct.' 13,
7915,"Sympson (E. Mansel) — Lincolnshire. Cr. 8vo., pp. 202, 1s. 6d. (Cambridge county geographies) CAMB. UNIV. PRESS, May 13",Sympson,E. Mansel,Lincolnshire,CAMB. UNIV. PRESS,1s. 6d.,0.07500000000000001,8vo.,"Sympson (E. Mansel) — Lincolnshire. Cr. 8vo., pp. 202, Is. 6d. (Cambridge county geographies) CAMB. UNIV. PRESS, May 13",E. Mansel Sympson,['Sympson (E. Mansel)'],,May 13,
7916,"Synge (M. B.)—The Great Victorian age. Re- issue. Cr. 8vo. 73 X5, pp. 328, 3s. 6d. FROWDE, Oct. 13",Synge,M. B.,The Great Victorian age,FROWDE,3s. 6d.,0.175,8vo.,"Synge (M. B.)—The Great Victorian age. Re- issue. Cr. 8vo. 73 X5, pp. 328, 3s. 6d. FROWDE, Oct. 13",M. B. Synge,['Synge (M. B.)'],,Oct. 13,
7917,"Synge (M. B.)-Simple garments for children from 4 to 14. With paper patterns comprising in all 57 pieces. 4to. 81 X64, 3s. 6d. net LONGMANS, Sep. 13",Synge,M. B.,Simple garments for children from,LONGMANS,3s. 6d.,0.175,4to.,"Synge (M. B.)-Simple garments for children from 4 to 14. With paper patterns comprising in all 57 pieces. 4to. 81 X64, 3s. 6d. net LONGMANS, Sep. 13",M. B. Synge,['Synge (M. B.)'],,Sep. 13,net
7919,"Syrett (Netta)--Barbara of the Thorn. Cr. 8vo., 71 X4ť, pp. 320, 6s. ....CHATTO, Sop. 13",Syrett,Netta,Barbara of the Thorn,CHATTO,6s.,0.3,8vo.,"Syrett (Netta)--Barbara of the Thorn. Cr. 8vo., 71 X4ť, pp. 320, 6s. ....CHATTO, Sop. 13",Netta Syrett,['Syrett (Netta)'],,Sop. 13,
7920,"Syrett (Netta)—The Old Miracle plays of England. Illus. New edit. 8vo. 81x57, pp. 126, bds., s. 6d. net .MOWBRAY, Nov. 13",Syrett,Netta,The Old Miracle plays of England,MOWBRAY,6d.,0.025,8vo.,"Syrett (Netta)—The Old Miracle plays of England. Illus. New edit. 8vo. 81x57, pp. 126, bds., IS. 6d. net .MOWBRAY, Nov. 13",Netta Syrett,['Syrett (Netta)'],,Nov. 13,net
7921,"Sýrett (Netta) —The Story of St. Catherine of Siena. Illus. New edit. 8vo. 8} X51, pp. 118, bds., 1s. 6d. net.... MOWBRAY, Nov. 13",Sýrett,Netta,The Story of St,MOWBRAY,1s. 6d.,0.07500000000000001,8vo.,"Sýrett (Netta) —The Story of St. Catherine of Siena. Illus. New edit. 8vo. 8} X51, pp. 118, bds., Is. 6d. net.... MOWBRAY, Nov. 13",Netta Sýrett,['Sýrett (Netta)'],,Nov. 13,net
7922,"Tabor (Margaret E.)-The Saints in art, with their attributes and symbols alphabetically arranged. 2nd edit. 12mo. 7X41, pp. 160, 3s. 6d. net.. .METHUEN, Mar. 13",Tabor,Margaret E.,"The Saints in art, with their attributes and symbols alphabetically arranged",METHUEN,3s. 6d.,0.175,12mo.,"Tabor (Margaret E.)-The Saints in art, with their attributes and symbols alphabetically arranged. 2nd edit. 12mo. 7X41, pp. 160, 35. 6d. net.. .METHUEN, Mar. 13",Margaret E. Tabor,['Tabor (Margaret E.)'],,Mar. 13,net
7923,"Tabrum (Arthur H.)-Religious beliefs of scientists. New edit., enlarged. Cr. 8vo. 71 X41, pp. 332, 2s. 6d. net....HUNTER & LONGHURST, A pr. 13",Tabrum,Arthur H.,Religious beliefs of scientists,HUNTER & LONGHURST,2s. 6d.,0.125,8vo.,"Tabrum (Arthur H.)-Religious beliefs of scientists. New edit., enlarged. Cr. 8vo. 71 X41, pp. 332, 25. 6d. net....HUNTER & LONGHURST, A pr. 13",Arthur H. Tabrum,['Tabrum (Arthur H.)'],,A pr. 13,net
7926,"Tagore (Rabindranath)—The Crescent moon : child poems. Illus. 4to. 8 X6, pp. 94, 4s. 6d. MACMILLAN, Nov. 13",Tagore,Rabindranath,The Crescent moon : child poems,MACMILLAN,4s. 6d.,0.225,4to.,"Tagore (Rabindranath)—The Crescent moon : child poems. Illus. 4to. 8 X6, pp. 94, 4s. 6d. MACMILLAN, Nov. 13",Rabindranath Tagore,['Tagore (Rabindranath)'],,Nov. 13,
7927,"Tagore (Rabindranath) The Gardener: lyrics. Trans. by the author from the original Bengali. Cr. 8vo. 73 X5, pp. 158, 4s. 6d. net MACMILLAN, Oct. 13",Tagore,Rabindranath,The Gardener: lyrics,MACMILLAN,4s. 6d.,0.225,8vo.,"Tagore (Rabindranath) The Gardener: lyrics. Trans. by the author from the original Bengali. Cr. 8vo. 73 X5, pp. 158, 45. 6d. net MACMILLAN, Oct. 13",Rabindranath Tagore,['Tagore (Rabindranath)'],,Oct. 13,net
7929,"Tagore (Rabindranath)—Glimpses of Bengal life: short stories. From the Bengali by Rajani Ranjan Sen. 8vo., pp. 264, 3s. net LUZAC, Sep. 13",Tagore,Rabindranath,Glimpses of Bengal life: short stories,LUZAC,3s.,0.15,8vo.,"Tagore (Rabindranath)—Glimpses of Bengal life: short stories. From the Bengali by Rajani Ranjan Sen. 8vo., pp. 264, 3s. net LUZAC, Sep. 13",Rabindranath Tagore,['Tagore (Rabindranath)'],,Sep. 13,net
7930,"Tagore (Rabindranath)-Sadhan ī, the realisation 1 of life. 8vo. 8} X54, pp. 176, 5s. net MACMILLAN, Nov. 13",Tagore,Rabindranath,"Sadhan ī, the realisation",MACMILLAN,5s.,0.25,8vo.,"Tagore (Rabindranath)-Sadhan ī, the realisation 1 of life. 8vo. 8} X54, pp. 176, 5s. net MACMILLAN, Nov. 13",Rabindranath Tagore,['Tagore (Rabindranath)'],,Nov. 13,net
7932,"Tait (C. J.)-Springtime. Ryl. 16mo., 7 X 5, pp. 66, 2s. net (Fellowship books) BATSFORD, May 13",Tait,C. J.,Springtime,BATSFORD,2s.,0.1,16mo.,"Tait (C. J.)-Springtime. Ryl. 16mo., 7 X 5, pp. 66, 2s. net (Fellowship books) BATSFORD, May 13",C. J. Tait,['Tait (C. J.)'],,May 13,net
7933,"Talbot (A. N.) and Slater (W. A. Tests of reinforced concrete buildings under load. 8vo. Swd. 2s. 6d. net ......CHAPMAN & H., June 13",Talbot,A. N.,Slater (W. A. Tests of reinforced concrete buildings under load,CHAPMAN & H.,2s. 6d.,0.125,8vo.,"Talbot (A. N.) and Slater (W. A. Tests of reinforced concrete buildings under load. 8vo. Swd. 25. 6d. net ......CHAPMAN & H., June 13",A. N. Talbot,['Talbot (A. N.)'],,June 13,net
7935,"Talbot (Frederick A.)-Practical cinematography and its applications. Cr. 8vo. 73 X5, pp. 274, 3s. 6d. net.. .... HEINEMANN, Nov. 13",Talbot,Frederick A.,Practical cinematography and its applications,HEINEMANN,3s. 6d.,0.175,8vo.,"Talbot (Frederick A.)-Practical cinematography and its applications. Cr. 8vo. 73 X5, pp. 274, 3s. 6d. net.. .... HEINEMANN, Nov. 13",Frederick A. Talbot,['Talbot (Frederick A.)'],,Nov. 13,net
7936,"Talbot (Frederick A.)-Railway wonders of the world. Illus. Imp. 8vo. 111x7, pp. 384, 6d. net CASSELL, Sep. 13",Talbot,Frederick A.,Railway wonders of the world,CASSELL,6d.,0.025,8vo.,"Talbot (Frederick A.)-Railway wonders of the world. Illus. Imp. 8vo. 111x7, pp. 384, 6d. net CASSELL, Sep. 13",Frederick A. Talbot,['Talbot (Frederick A.)'],,Sep. 13,net
7938,"Tancock (E. 0.)-The Elements of descriptive astronomy: a simple account of the celestial bodies and their motions. Cr. 8vo. 78 X5, pp. IIO, 28. 6d. net (Clarendon Press) FROWDE, Nov. 13",Tancock,E. 0.,The Elements of descriptive astronomy: a simple account of the celestial bodies and their motions,FROWDE,6d.,0.025,8vo.,"Tancock (E. 0.)-The Elements of descriptive astronomy: a simple account of the celestial bodies and their motions. Cr. 8vo. 78 X5, pp. IIO, 28. 6d. net (Clarendon Press) FROWDE, Nov. 13",E. 0. Tancock,['Tancock (E. 0.)'],,Nov. 13,net
7941,"Tappan (E. M.)-In feudal times : social life in the middle ages. 8vo. 81 X54, pp. 362, 5s. net HARRAP, Apr. 13",Tappan,E. M.,In feudal times : social life in the middle ages,HARRAP,5s.,0.25,8vo.,"Tappan (E. M.)-In feudal times : social life in the middle ages. 8vo. 81 X54, pp. 362, 55. net HARRAP, Apr. 13",E. M. Tappan,['Tappan (E. M.)'],,Apr. 13,net
7942,"Tapsell (Florence A.)-Brave and true, 12mo., pp. 32, 2d. (A. L. Real stories) E. J. ARNOLD, Dec. 12 Tapsel! (Florence A.)-Little people in far-off lands, mountain and plain. 12mo., Swd. 2d, E. J. ARNOLD, Jan. 13",Tapsell,Florence A.,Brave and true,E. J. ARNOLD,2d.,0.008333333333333333,12mo.,"Tapsell (Florence A.)-Brave and true, 12mo., pp. 32, 2d. (A. L. Real stories) E. J. ARNOLD, Dec. 12 Tapsel! (Florence A.)-Little people in far-off lands, mountain and plain. 12mo., Swd. 2d, E. J. ARNOLD, Jan. 13",Florence A. Tapsell,['Tapsell (Florence A.)'],,Jan. 13,
7943,"Tapsell (Florence A.)—Talks in the garden, for young children. 4to. 9d. net SIMPKIN, Mar. 13",Tapsell,Florence A.,"Talks in the garden, for young children",SIMPKIN,9d.,0.0375,4to.,"Tapsell (Florence A.)—Talks in the garden, for young children. 4to. 9d. net SIMPKIN, Mar. 13",Florence A. Tapsell,['Tapsell (Florence A.)'],,Mar. 13,net
7948,"Tarkington (Booth)—The Guest of Quesnay. 12mo. 7d. net HEINEMANN, May 13",Tarkington,Booth,The Guest of Quesnay,HEINEMANN,7d.,0.029166666666666667,12mo.,"Tarkington (Booth)—The Guest of Quesnay. 12mo. 7d. net HEINEMANN, May 13",Booth Tarkington,['Tarkington (Booth)'],,May 13,net
7950,"Tarleton (Francis A.)-An Introduction to the mathematical theory of attraction. Vol. 2. Cr. 8vo. 6s. .LONGMANS, July 13",Tarleton,Francis A.,An Introduction to the mathematical theory of attraction,LONGMANS,6s.,0.3,8vo.,"Tarleton (Francis A.)-An Introduction to the mathematical theory of attraction. Vol. 2. Cr. 8vo. 6s. .LONGMANS, July 13",Francis A. Tarleton,['Tarleton (Francis A.)'],,July 13,
7952,"Tarr (R. S.) and Engeln (O. S. von).-A Laboratory manual for physical and com- mercial geography. 4to., swd., 3s. 6d. net MACMILLAN, Apr. 13",Tarr,R. S.,A Laboratory manual for physical and com- mercial geography,MACMILLAN,3s. 6d.,0.175,4to.,"Tarr (R. S.) and Engeln (O. S. von).-A Laboratory manual for physical and com- mercial geography. 4to., swd., 35. 6d. net MACMILLAN, Apr. 13",R. S. Tarr,"['Tarr (R. S.)', 'Engeln (O. S. von)']",,Apr. 13,net
7955,"Taunton (R.)— The Presence of the kindly patriarch. Cr. 8vo. bds. 2s. net FIFIELD, May 13",Taunton,R.,The Presence of the kindly patriarch,FIFIELD,2s.,0.1,8vo.,"Taunton (R.)— The Presence of the kindly patriarch. Cr. 8vo. bds. 25. net FIFIELD, May 13",R. Taunton,['Taunton (R.)'],,May 13,net
7956,"Tavener (L.)-Lessons from the painters. Cr. 8vo. s. 6d. net .S. S. A., Nov. 13",Tavener,L.,Lessons from the painters,S. S. A.,6d.,0.025,8vo.,"Tavener (L.)-Lessons from the painters. Cr. 8vo. IS. 6d. net .S. S. A., Nov. 13",L. Tavener,['Tavener (L.)'],,Nov. 13,net
