,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
3742,"Oomler (Marie Conway) — The Butterfly man, a novel. Cr. 8vo. 78 X5, pp. 320, 6s. net HEINEMANN, Sep. '18",Oomler,Marie Conway,"The Butterfly man, a novel",HEINEMANN,6s.,8vo.,"Oomler (Marie Conway) — The Butterfly man, a novel. Cr. 8vo. 78 X5, pp. 320, 6s. net HEINEMANN, Sep. '18",Marie Conway Oomler,['Oomler (Marie Conway)'],,Sep. '18,net
3745,"O'Gorman (John)-The Dough-boys. Cr. 8vo. 71x5, pp. 320, 6s. net ... JENKINS, Oct. '18",O'Gorman,John,The Dough-boys,JENKINS,6s.,8vo.,"O'Gorman (John)-The Dough-boys. Cr. 8vo. 71x5, pp. 320, 6s. net ... JENKINS, Oct. '18",John O'Gorman,"[""O'Gorman (John)""]",,Oct. '18,net
3747,"O'Hegarty (P. S.)-The Indestructible nation : a survey of Irish history from the English invasion. ist Phase, The Overthrow of the clans. Cr. 8vo. 71 x 5, pp. 2 36, 4s. net MAUNSEL, Sep. '18",O'Hegarty,P. S.,The Indestructible nation : a survey of Irish history from the English invasion,MAUNSEL,4s.,8vo.,"O'Hegarty (P. S.)-The Indestructible nation : a survey of Irish history from the English invasion. ist Phase, The Overthrow of the clans. Cr. 8vo. 71 x 5, pp. 2 36, 4s. net MAUNSEL, Sep. '18",P. S. O'Hegarty,"[""O'Hegarty (P. S.)""]",,Sep. '18,net
3754,"Olivier (Sir Sydney)—The League of Nations and primitive peoples. Cr. 8vo. 73 X4*, pp. 16, swd. 3d. net ..MILFORD, Aug. '18",Olivier,Sir Sydney,The League of Nations and primitive peoples,MILFORD,3d.,8vo.,"Olivier (Sir Sydney)—The League of Nations and primitive peoples. Cr. 8vo. 73 X4*, pp. 16, swd. 3d. net ..MILFORD, Aug. '18",Sir Sydney Olivier,['Olivier (Sir Sydney)'],,Aug. '18,net
3757,"Oman (John)-Grace and personality. La. Cri 8vo. 7*X54, pp. 310, 6s. net CAMB. UNIV. PR., Jan. '18",Oman,John,Grace and personality,CAMB. UNIV. PR.,6s.,8vo.,"Oman (John)-Grace and personality. La. Cri 8vo. 7*X54, pp. 310, 6s. net CAMB. UNIV. PR., Jan. '18",John Oman,['Oman (John)'],,Jan. '18,net
3762,"Ombrédanne (L.) and Ledoux-Lebaru (R.) Localisation and extraction of projectiles. Ed. by Arch. D. Reid. With a preface on extrac- tion of projectiles in the globe of the eye, by W. Tindall Lister. Cr. 8vo. 7} x 5, pp. 386, ros. 6d. net (Military medical manuals) UNIV. OF LONDON PR., Mar. '18",Ombrédanne,L.,Localisation and extraction of projectiles,UNIV. OF LONDON PR.,6d.,8vo.,"Ombrédanne (L.) and Ledoux-Lebaru (R.) Localisation and extraction of projectiles. Ed. by Arch. D. Reid. With a preface on extrac- tion of projectiles in the globe of the eye, by W. Tindall Lister. Cr. 8vo. 7} x 5, pp. 386, ros. 6d. net (Military medical manuals) UNIV. OF LONDON PR., Mar. '18",L. Ombrédanne,"['Ombrédanne (L.)', 'Ledoux-Lebaru (R.)']",,Mar. '18,net
3768,"O'Neill (Elizabeth) Battles for peace :. the story of the Great War told for children. Maps. Cr. 8vo. 71 x 5, pp. 216, 3s. 6d. net HODDER & S., Nov. '18",O'Neill,Elizabeth,Battles for peace :,HODDER & S.,3s. 6d.,8vo.,"O'Neill (Elizabeth) Battles for peace :. the story of the Great War told for children. Maps. Cr. 8vo. 71 x 5, pp. 216, 35. 6d. net HODDER & S., Nov. '18",Elizabeth O'Neill,"[""O'Neill (Elizabeth)""]",,Nov. '18,net
3769,"O'Neill (Elizabeth)—Rome : a history of the city from the earliest times. Illus. Cr. 8vo. 71 X 5, pp. 354, 4s. 6d, net (Nations histories) JACK, Nov. '18",O'Neill,Elizabeth,Rome : a history of the city from the earliest times,JACK,4s. 6d.,8vo.,"O'Neill (Elizabeth)—Rome : a history of the city from the earliest times. Illus. Cr. 8vo. 71 X 5, pp. 354, 4s. 6d, net (Nations histories) JACK, Nov. '18",Elizabeth O'Neill,"[""O'Neill (Elizabeth)""]",,Nov. '18,net
3771,"Onions (Oliver)-The New moon : a romance of reconstruction. Cr. 8vo. 71 x 5, pp. 312, 6s. net .HODDER & S., Aug. '18",Onions,Oliver,The New moon : a romance of reconstruction,HODDER & S.,6s.,8vo.,"Onions (Oliver)-The New moon : a romance of reconstruction. Cr. 8vo. 71 x 5, pp. 312, 6s. net .HODDER & S., Aug. '18",Oliver Onions,['Onions (Oliver)'],,Aug. '18,net
3774,"Oppenheim (E. P.)-The Double traitor. Cr. 8vo. 75 X 5, pp. 318, 6s, net.. HODDER & S., Mar. '18",Oppenheim,E. P.,The Double traitor,HODDER & S.,6s.,8vo.,"Oppenheim (E. P.)-The Double traitor. Cr. 8vo. 75 X 5, pp. 318, 6s, net.. HODDER & S., Mar. '18",E. P. Oppenheim,['Oppenheim (E. P.)'],,Mar. '18,net
3775,"Oppenhelm (E. Phillips)-A Lost leader. Illus, by Fred Pegram.' Ĉr. 8vo. 74 x 5, pp. 319, 28. 6d. net .WARD, LOCK, July '18",Oppenhelm,E. Phillips,A Lost leader,"WARD, LOCK",6d.,8vo.,"Oppenhelm (E. Phillips)-A Lost leader. Illus, by Fred Pegram.' Ĉr. 8vo. 74 x 5, pp. 319, 28. 6d. net .WARD, LOCK, July '18",E. Phillips Oppenhelm,['Oppenhelm (E. Phillips)'],,July '18,net
3776,"Oppenheim (E. P.)-Mysteries of the Riviera. Cheap ed. Cr. 8vo. 7 x 41, pp. 247, 1s. 6d. net CASSELL, Apr. '18",Oppenheim,E. P.,Mysteries of the Riviera,CASSELL,1s. 6d.,8vo.,"Oppenheim (E. P.)-Mysteries of the Riviera. Cheap ed. Cr. 8vo. 7 x 41, pp. 247, Is. 6d. net CASSELL, Apr. '18",E. P. Oppenheim,['Oppenheim (E. P.)'],,Apr. '18,net
3777,"Oppenheim (E. Phillips)—The Other Romilly. Cr. 8vo. 71 x 5, pp. 312, 6s. net HODDER & S., July '18",Oppenheim,E. Phillips,The Other Romilly,HODDER & S.,6s.,8vo.,"Oppenheim (E. Phillips)—The Other Romilly. Cr. 8vo. 71 x 5, pp. 312, 6s. net HODDER & S., July '18",E. Phillips Oppenheim,['Oppenheim (E. Phillips)'],,July '18,net
3778,"Oppenheim (E. Phillips)- Passers-by. 18mo. 61 x 47, pp. 276, is. 3d. net LLOYDS, Mar.'18",Oppenheim,E. Phillips,Passers-by,LLOYDS,3d.,18mo.,"Oppenheim (E. Phillips)- Passers-by. 18mo. 61 x 47, pp. 276, is. 3d. net LLOYDS, Mar.'18",E. Phillips Oppenheim,['Oppenheim (E. Phillips)'],,Mar.'18,net
3779,"Oppenheim (E. Phillips)-The Pawn's count. Cr. 8vo. 75 X 5, pp. 316, 6s, net HODDER & S., Nov. '18",Oppenheim,E. Phillips,The Pawn's count,HODDER & S.,6s.,8vo.,"Oppenheim (E. Phillips)-The Pawn's count. Cr. 8vo. 75 X 5, pp. 316, 6s, net HODDER & S., Nov. '18",E. Phillips Oppenheim,['Oppenheim (E. Phillips)'],,Nov. '18,net
3780,"Oppenhelm (E. Phillips) --Those other days. 8vo. pp. 190, 1s. 6d. net ..ODHAMS, June '18",Oppenhelm,E. Phillips,Those other days,ODHAMS,1s. 6d.,8vo.,"Oppenhelm (E. Phillips) --Those other days. 8vo. pp. 190, Is. 6d. net ..ODHAMS, June '18",E. Phillips Oppenhelm,['Oppenhelm (E. Phillips)'],,June '18,net
3786,"Orczy (Baroness) — Leatherface. New ed. Cr. 8vo. 7x45, pp. 282, is. 6d. net HODDER & S., Feb. '18",Orczy,Baroness,Leatherface,HODDER & S.,6d.,8vo.,"Orczy (Baroness) — Leatherface. New ed. Cr. 8vo. 7x45, pp. 282, is. 6d. net HODDER & S., Feb. '18",Baroness Orczy,['Orczy (Baroness)'],,Feb. '18,net
3787,"Orczy (Baroness)—The Man in grey : being episodes of the Chouan Conspiracies in Nor. mandy during the First Empire. Cr. 8vo. 7* X5, pp. 311, 6s. net ...... CASSELL, June 18",Orczy,Baroness,The Man in grey : being episodes of the Chouan Conspiracies in Nor,CASSELL,6s.,8vo.,"Orczy (Baroness)—The Man in grey : being episodes of the Chouan Conspiracies in Nor. mandy during the First Empire. Cr. 8vo. 7* X5, pp. 311, 6s. net ...... CASSELL, June 18",Baroness Orczy,['Orczy (Baroness)'],,June 18,net
3791,"Ord way (Edith B.)-Synonyms and antonyms : an alphabetical list. 8vo. 81 x 57, pp. 299, 78. 6d. net ..HARRAP, Aug. '18",Ord way,Edith B.,Synonyms and antonyms : an alphabetical list,HARRAP,6d.,8vo.,"Ord way (Edith B.)-Synonyms and antonyms : an alphabetical list. 8vo. 81 x 57, pp. 299, 78. 6d. net ..HARRAP, Aug. '18",Edith B. Ord way,['Ord way (Edith B.)'],,Aug. '18,net
3792,"O'Reilly (Edward S., Maj.)-Roving and fighting; adventures under four flags. Illus. w. photo- graphs. 8vo. 81 X 51, pp. 354, iis. 6d. net LAURIE, Nov. '18",O'Reilly,"Edward S., Maj.",Roving and fighting; adventures under four flags,LAURIE,6d.,8vo.,"O'Reilly (Edward S., Maj.)-Roving and fighting; adventures under four flags. Illus. w. photo- graphs. 8vo. 81 X 51, pp. 354, iis. 6d. net LAURIE, Nov. '18","Edward S., Maj. O'Reilly","[""O'Reilly (Edward S., Maj.)""]",,Nov. '18,net
3796,"O'Riordan (Michael)-The Mission of St. Patrick: a witness to the supernatural. 8vo. pp. 41, 6d. net .M. H. GILL, Sep. '18",O'Riordan,Michael,The Mission of St,M. H. GILL,6d.,8vo.,"O'Riordan (Michael)-The Mission of St. Patrick: a witness to the supernatural. 8vo. pp. 41, 6d. net .M. H. GILL, Sep. '18",Michael O'Riordan,"[""O'Riordan (Michael)""]",,Sep. '18,net
3797,"Ormerod (Frank)-Wool. 8vo. 81% 51, pp. 230, 6s. 6d. net (Staple trades and industries ser.). CONSTABLE, Sep. '18",Ormerod,Frank,Wool,CONSTABLE,6s. 6d.,8vo.,"Ormerod (Frank)-Wool. 8vo. 81% 51, pp. 230, 6s. 6d. net (Staple trades and industries ser.). CONSTABLE, Sep. '18",Frank Ormerod,['Ormerod (Frank)'],,Sep. '18,net
3798,"O'Rourke (May) -West wind days. Cr. 8vo. 1 X41, pp. 62, 28. 6d. net E. MACDONALD, June '18",O'Rourke,May,West wind days,E. MACDONALD,6d.,8vo.,"O'Rourke (May) -West wind days. Cr. 8vo. 1 X41, pp. 62, 28. 6d. net E. MACDONALD, June '18",May O'Rourke,"[""O'Rourke (May)""]",,June '18,net
3799,"Orr (C. W. J., Capt.)-Cyprus under British rule. Map. 8vo. 87 X5, pp. 192, 6s. net R. SCOTT, June '18",Orr,"C. W. J., Capt.",Cyprus under British rule,R. SCOTT,6s.,8vo.,"Orr (C. W. J., Capt.)-Cyprus under British rule. Map. 8vo. 87 X5, pp. 192, 6s. net R. SCOTT, June '18","C. W. J., Capt. Orr","['Orr (C. W. J., Capt.)']",,June '18,net
3800,"Orr (Cecil)—The Framework of prophecy ; or, Spiritual law in the natural world : a primer for students. Cr. 8vo. pp. 24, swd. 6d. THYNNE, Nov. '18",Orr,Cecil,"The Framework of prophecy ; or, Spiritual law in the natural world : a primer for students",THYNNE,6d.,8vo.,"Orr (Cecil)—The Framework of prophecy ; or, Spiritual law in the natural world : a primer for students. Cr. 8vo. pp. 24, swd. 6d. THYNNE, Nov. '18",Cecil Orr,['Orr (Cecil)'],,Nov. '18,
3801,"Orr (James)—The Christian view of God and the world as centring in the Incarnation. New ed. 8vo. 8 X54, pp. 500, 7s. 6d. net (Kerr Lectures) ...A. ELLIOTT, Dec. '18",Orr,James,The Christian view of God and the world as centring in the Incarnation,A. ELLIOTT,7s. 6d.,8vo.,"Orr (James)—The Christian view of God and the world as centring in the Incarnation. New ed. 8vo. 8 X54, pp. 500, 75. 6d. net (Kerr Lectures) ...A. ELLIOTT, Dec. '18",James Orr,['Orr (James)'],,Dec. '18,net
3803,"Orvon (H.)-Ship economics. 2nd ed. 8vo. 5s.net PHILIP, July '18",Orvon,H.,Ship economics,PHILIP,5s.,8vo.,"Orvon (H.)-Ship economics. 2nd ed. 8vo. 5s.net PHILIP, July '18",H. Orvon,['Orvon (H.)'],,July '18,net
3804,"Osborn (A. R.) and Gwillim (A. E.)–Lyrics, English and Australasian : an intro. to the study of lyrics, odes and sonnets. Cr. 8vo. pp. 176, limp 2s. 6d. . . WHITCOMBE & T., Dec. '18",Osborn,A. R.,"Lyrics, English and Australasian : an intro",WHITCOMBE & T.,2s. 6d.,8vo.,"Osborn (A. R.) and Gwillim (A. E.)–Lyrics, English and Australasian : an intro. to the study of lyrics, odes and sonnets. Cr. 8vo. pp. 176, limp 25. 6d. . . WHITCOMBE & T., Dec. '18",A. R. Osborn,"['Osborn (A. R.)', 'Gwillim (A. E.)']",,Dec. '18,
3805,"Osborne (Frank 0. C.)—The Magnetic compass in aircraft. 5th ed. 8vo. pp. 47, 1s. net E. ARNOLD, Sep. '18",Osborne,Frank 0. C.,The Magnetic compass in aircraft,E. ARNOLD,1s.,8vo.,"Osborne (Frank 0. C.)—The Magnetic compass in aircraft. 5th ed. 8vo. pp. 47, Is. net E. ARNOLD, Sep. '18",Frank 0. C. Osborne,['Osborne (Frank 0. C.)'],,Sep. '18,net
3806,"Osbourne (William S.)—Marine enginters' engine room reference book. 18mo. 64 x 4, pp. 331, 8d. net ..MUNRO, Jan. '18",Osbourne,William S.,Marine enginters' engine room reference book,MUNRO,8d.,18mo.,"Osbourne (William S.)—Marine enginters' engine room reference book. 18mo. 64 x 4, pp. 331, 8d. net ..MUNRO, Jan. '18",William S. Osbourne,['Osbourne (William S.)'],,Jan. '18,net
3808,"Osler (William)-Man's redemption of man: a lay sermon. 18mo.44X31, pp. 63, s. 3d. net, swd. 7d. net ... CONSTABLE, Nov. '18",Osler,William,Man's redemption of man: a lay sermon,CONSTABLE,7d.,18mo,"Osler (William)-Man's redemption of man: a lay sermon. 18mo.44X31, pp. 63, IS. 3d. net, swd. 7d. net ... CONSTABLE, Nov. '18",William Osler,['Osler (William)'],,Nov. '18,net
3809,"Osler (William)-Science and immortality. New ed. Cr. 8vo. 5** 3), pp. 94, swd. 7d. net CONSTABLE, May '18",Osler,William,Science and immortality,CONSTABLE,7d.,8vo.,"Osler (William)-Science and immortality. New ed. Cr. 8vo. 5** 3), pp. 94, swd. 7d. net CONSTABLE, May '18",William Osler,['Osler (William)'],,May '18,net
3811,"Osler (William)-A Way of life. New ed. 18mo. 5x31, pp. 62, swd. 7d. net CONSTABLE, May '18",Osler,William,A Way of life,CONSTABLE,7d.,18mo.,"Osler (William)-A Way of life. New ed. 18mo. 5x31, pp. 62, swd. 7d. net CONSTABLE, May '18",William Osler,['Osler (William)'],,May '18,net
3812,"Osler (William)-A Way of life. 18mo. 5X31, pp. 62, s. 3d. net. ..... CONSTABLF, Oct. '18",Osler,William,A Way of life,CONSTABLF,3d.,18mo.,"Osler (William)-A Way of life. 18mo. 5X31, pp. 62, IS. 3d. net. ..... CONSTABLF, Oct. '18",William Osler,['Osler (William)'],,Oct. '18,net
3814,"Ostwald (Wolfgang)—An Intro. to theoretical and applied colloid chemistry. 8vo. uis. 6d. net CHAPMAN & H., Mar. '18",Ostwald,Wolfgang,An Intro,CHAPMAN & H.,6d.,8vo.,"Ostwald (Wolfgang)—An Intro. to theoretical and applied colloid chemistry. 8vo. uis. 6d. net CHAPMAN & H., Mar. '18",Wolfgang Ostwald,['Ostwald (Wolfgang)'],,Mar. '18,net
3816,"Os win (Ymal)-King Aelfred the Great : play. 8vo. pp. 22, 1s. (The Cedars, Shaftesbury) AUTHOR, May '18",Os win,Ymal,King Aelfred the Great : play,AUTHOR,1s.,8vo.,"Os win (Ymal)-King Aelfred the Great : play. 8vo. pp. 22, Is. (The Cedars, Shaftesbury) AUTHOR, May '18",Ymal Os win,['Os win (Ymal)'],,May '18,
3823,"Ouseley (J. M.)--The Right way to run a counter or mail-order business. 18mo. 6 X 4, pp. 72, 1s. 6d. net (Business aid service books) OUSELEY, Mar. '18",Ouseley,J. M.,The Right way to run a counter or mail-order business,OUSELEY,1s. 6d.,18mo.,"Ouseley (J. M.)--The Right way to run a counter or mail-order business. 18mo. 6 X 4, pp. 72, Is. 6d. net (Business aid service books) OUSELEY, Mar. '18",J. M. Ouseley,['Ouseley (J. M.)'],,Mar. '18,net
3824,"Ouseley (John)-What you want to know in bu: iness. Cr. 8vo. 71 x 5, pp. 124, 2s. net (Ouseley's series of business books) OUSELEY, Mar. '18",Ouseley,John,What you want to know in bu: iness,OUSELEY,2s.,8vo.,"Ouseley (John)-What you want to know in bu: iness. Cr. 8vo. 71 x 5, pp. 124, 25. net (Ouseley's series of business books) OUSELEY, Mar. '18",John Ouseley,['Ouseley (John)'],,Mar. '18,net
3825,"Ouseley (John) see also Bedingfield (A. S.) and Ouseley, Jenkins (A.) and Ouseley. Ouseley (Mulvy)—In a land of lost illusions. Cr. 8vo. 7} X 5, pp. 319, 6s, net ..GRAFTON, July'18",Ouseley,John,In a land of lost illusions,GRAFTON,6s.,8vo.,"Ouseley (John) see also Bedingfield (A. S.) and Ouseley, Jenkins (A.) and Ouseley. Ouseley (Mulvy)—In a land of lost illusions. Cr. 8vo. 7} X 5, pp. 319, 6s, net ..GRAFTON, July'18",John Ouseley,"['Ouseley (John)', 'Ouseley (Mulvy)']",,July'18,net
3828,"Owen (Harold)-Disloyalty: the bligbt of pacifism. Cr. 8vo. pp. 256, 6s. net HURST & B., Aug. '18",Owen,Harold,Disloyalty: the bligbt of pacifism,HURST & B.,6s.,8vo.,"Owen (Harold)-Disloyalty: the bligbt of pacifism. Cr. 8vo. pp. 256, 6s. net HURST & B., Aug. '18",Harold Owen,['Owen (Harold)'],,Aug. '18,net
3829,"Owen (Harold)-Loyalty : a play in four acts. Cr. 8vo. 74 X5, pp. 189, 3s. 6d. net HODDER & S., Oct. '18",Owen,Harold,Loyalty : a play in four acts,HODDER & S.,3s. 6d.,8vo.,"Owen (Harold)-Loyalty : a play in four acts. Cr. 8vo. 74 X5, pp. 189, 35. 6d. net HODDER & S., Oct. '18",Harold Owen,['Owen (Harold)'],,Oct. '18,net
3830,"Owen (Hugh)-Ship economics. 2nd ed. 8vo. pp. 144, 5s. net . . PHILIP, Sep. '18",Owen,Hugh,Ship economics,PHILIP,5s.,8vo.,"Owen (Hugh)-Ship economics. 2nd ed. 8vo. pp. 144, 55. net . . PHILIP, Sep. '18",Hugh Owen,['Owen (Hugh)'],,Sep. '18,net
3834,"Oxonham (John)-Be of good cheer! 18mo. 64 x 38, pp. 15, swd. 3d..... METHUEN, Aug. '18",Oxonham,John,Be of good cheer!,METHUEN,3d.,18mo.,"Oxonham (John)-Be of good cheer! 18mo. 64 x 38, pp. 15, swd. 3d..... METHUEN, Aug. '18",John Oxonham,['Oxonham (John)'],,Aug. '18,
3835,"Oxenham (John)—Hearts courageous. 18mo. 6} x 3), pp. 88, swd. is. 3d. net METHUEN, Dec. '18",Oxenham,John,Hearts courageous,METHUEN,3d.,18mo.,"Oxenham (John)—Hearts courageous. 18mo. 6} x 3), pp. 88, swd. is. 3d. net METHUEN, Dec. '18",John Oxenham,['Oxenham (John)'],,Dec. '18,net
3836,"Oxenham (John)-High altars : the battle-fields of France and Flanders as I saw them. 18mo. 63 X 4, pp. 78, swd. is. 3d. net METHUEN, May '18",Oxenham,John,High altars : the battle-fields of France and Flanders as I saw them,METHUEN,3d.,18mo.,"Oxenham (John)-High altars : the battle-fields of France and Flanders as I saw them. 18mo. 63 X 4, pp. 78, swd. is. 3d. net METHUEN, May '18",John Oxenham,['Oxenham (John)'],,May '18,net
3838,"Oxenham (Roy)-Postman's knock: letters and things for girls and boys. Cr. 8vo. 71X5, pp: 228, 3s 6d, net OLIPHANTS, Nov. '18",Oxenham,Roy,Postman's knock: letters and things for girls and boys,OLIPHANTS,3s. 6d.,8vo.,"Oxenham (Roy)-Postman's knock: letters and things for girls and boys. Cr. 8vo. 71X5, pp: 228, 3s 6d, net OLIPHANTS, Nov. '18",Roy Oxenham,['Oxenham (Roy)'],,Nov. '18,net
3859,"Oyen (Henry)— The Angel of the settlement. Cr. 8vo. 7$ X5, pp. 320, 6s. net HODDER & S., May '18",Oyen,Henry,The Angel of the settlement,HODDER & S.,6s.,8vo.,"Oyen (Henry)— The Angel of the settlement. Cr. 8vo. 7$ X5, pp. 320, 6s. net HODDER & S., May '18",Henry Oyen,['Oyen (Henry)'],,May '18,net
3860,"Packard (E.)—Molluscan fauna from San Fran- cisco Bay. 47 pl. Ryl. 8vo. 11f X7, pp. 254, swd. 178. 6d. net (Univ. of California Pubcn.) WESLEY, Dec. '18",Packard,E.,Molluscan fauna from San Fran- cisco Bay,WESLEY,6d.,8vo.,"Packard (E.)—Molluscan fauna from San Fran- cisco Bay. 47 pl. Ryl. 8vo. 11f X7, pp. 254, swd. 178. 6d. net (Univ. of California Pubcn.) WESLEY, Dec. '18",E. Packard,['Packard (E.)'],,Dec. '18,net
3861,"Packard (Frank L.)-The Adventures of Jimmy Dale. Cr. 8vo. 7* X5, pp. 329, 7s. net CASSELI, Od. '18",Packard,Frank L.,The Adventures of Jimmy Dale,CASSELI,7s.,8vo.,"Packard (Frank L.)-The Adventures of Jimmy Dale. Cr. 8vo. 7* X5, pp. 329, 75. net CASSELI, Od. '18",Frank L. Packard,['Packard (Frank L.)'],,Od. '18,net
3864,"Page (Gertrude)-Far from the limelight. Cr. 8vo. 74 X5, pp. 305, 6s. net CASSELL, June '18",Page,Gertrude,Far from the limelight,CASSELL,6s.,8vo.,"Page (Gertrude)-Far from the limelight. Cr. 8vo. 74 X5, pp. 305, 6s. net CASSELL, June '18",Gertrude Page,['Page (Gertrude)'],,June '18,net
3866,"Page (Victor W., Lieut.)--Aviation engines : design, construction, operation and repair. 8vo. 81x54, pp. 590, 15s. net C. LOCKWOOD, Mar. '18",Page,"Victor W., Lieut.","Aviation engines : design, construction, operation and repair",C. LOCKWOOD,15s.,8vo.,"Page (Victor W., Lieut.)--Aviation engines : design, construction, operation and repair. 8vo. 81x54, pp. 590, 155. net C. LOCKWOOD, Mar. '18","Victor W., Lieut. Page","['Page (Victor W., Lieut.)']",,Mar. '18,net
3867,"Pagé (Victor W.)—The Modern gasoline auto- mobile. 1918 ed. 8vo. 84 x 51, pp. 22, 16s. net LOCKWOOD, Oct. '18",Pagé,Victor W.,The Modern gasoline auto- mobile,LOCKWOOD,16s.,8vo.,"Pagé (Victor W.)—The Modern gasoline auto- mobile. 1918 ed. 8vo. 84 x 51, pp. 22, 16s. net LOCKWOOD, Oct. '18",Victor W. Pagé,['Pagé (Victor W.)'],,Oct. '18,net
3870,"Paget (Elma K.) ed.-Studies and discussions for the women's fellowship an] reformed mothers' meeting. 18mo. 61 x 41, pp. 95, swd. 1s. 6d. net ...LONGMANS, Apr.'18",Paget,Elma K.,Studies and discussions for the women's fellowship an] reformed mothers' meeting,LONGMANS,1s. 6d.,18mo.,"Paget (Elma K.) ed.-Studies and discussions for the women's fellowship an] reformed mothers' meeting. 18mo. 61 x 41, pp. 95, swd. 15. 6d. net ...LONGMANS, Apr.'18",Elma K. Paget,['Paget (Elma K.)'],ed.,Apr.'18,net
3871,"Pahlow (Gertrude)--The Cross of heart's desire. Cr. 8vo. 74 x 5, pp. 245, 5s. net METHUEN, Apr. '18",Pahlow,Gertrude,The Cross of heart's desire,METHUEN,5s.,8vo.,"Pahlow (Gertrude)--The Cross of heart's desire. Cr. 8vo. 74 x 5, pp. 245, 5s. net METHUEN, Apr. '18",Gertrude Pahlow,['Pahlow (Gertrude)'],,Apr. '18,net
3873,"Pain (Barry) --Innocent amusements. Cr. 8vo. 71 X5, pp. 192, 1s. 6d. net..LAURIE, Oct. '18",Pain,Barry,Innocent amusements,LAURIE,1s. 6d.,8vo.,"Pain (Barry) --Innocent amusements. Cr. 8vo. 71 X5, pp. 192, Is. 6d. net..LAURIE, Oct. '18",Barry Pain,['Pain (Barry)'],,Oct. '18,net
3874,"Painter (Monica and Margaret)--Reality with faery meets. Cr. 8vo. 74 x 5), pp. 64, 2s. 6d. net E. MACDONALD, Feb. '18",Painter,Monica,Reality with faery meets,E. MACDONALD,2s. 6d.,8vo.,"Painter (Monica and Margaret)--Reality with faery meets. Cr. 8vo. 74 x 5), pp. 64, 25. 6d. net E. MACDONALD, Feb. '18",Monica Painter,"['Painter (Monica)', 'Painter (Margaret)']",,Feb. '18,net
3877,"Palmer (A. R.)-Electrical experiments. Diag. Cr. 8vo. pp. 115, 1s. 6d. net..MURBY, July '18",Palmer,A. R.,Electrical experiments,MURBY,1s. 6d.,8vo.,"Palmer (A. R.)-Electrical experiments. Diag. Cr. 8vo. pp. 115, Is. 6d. net..MURBY, July '18",A. R. Palmer,['Palmer (A. R.)'],,July '18,net
3878,"Palmor (A. Risdon)-Magnetic measurements and experiments. Čr. 8vo. pp. 124, 1s. 6d. net MURBY, July’18",Palmor,A. Risdon,Magnetic measurements and experiments,MURBY,1s. 6d.,8vo.,"Palmor (A. Risdon)-Magnetic measurements and experiments. Čr. 8vo. pp. 124, Is. 6d. net MURBY, July’18",A. Risdon Palmor,['Palmor (A. Risdon)'],,July’18,net
