,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
2631,"Ford (Violet)-The Blue dress. Cr. 8vo. 7X5, pp. 320, 7s. 6d. net ...MELROSE, May '21",Ford,Violet,The Blue dress,MELROSE,7s. 6d.,8vo.,"Ford (Violet)-The Blue dress. Cr. 8vo. 7X5, pp. 320, 7s. 6d. net ...MELROSE, May '21",Violet Ford,['Ford (Violet)'],,May '21,net
2632,"Fordham (Herbert George, Sir)-Maps: their history, characteristics and uses: a handbook for teachers. 8vo. 8 x 5, pp. 95, 7s. 6d. net CAMB. UNIV. PR., May '21",Fordham,"Herbert George, Sir","Maps: their history, characteristics and uses: a handbook for teachers",CAMB. UNIV. PR.,7s. 6d.,8vo.,"Fordham (Herbert George, Sir)-Maps: their history, characteristics and uses: a handbook for teachers. 8vo. 8 x 5, pp. 95, 7s. 6d. net CAMB. UNIV. PR., May '21","Herbert George, Sir Fordham","['Fordham (Herbert George, Sir)']",,May '21,net
2634,"Fordyce (Christian James)-Herodotus in Ireland : Being part of the third book of his account of Britain. (Gaisford Greek prose, 1921.) Cr. 8vo. 7X5, pp. 24, swd. 3s. net BLACKWELL, July '21",Fordyce,Christian James,Herodotus in Ireland : Being part of the third book of his account of Britain,BLACKWELL,3s.,8vo.,"Fordyce (Christian James)-Herodotus in Ireland : Being part of the third book of his account of Britain. (Gaisford Greek prose, 1921.) Cr. 8vo. 7X5, pp. 24, swd. 3s. net BLACKWELL, July '21",Christian James Fordyce,['Fordyce (Christian James)'],,July '21,net
2640,"Formanek (J.)-Benzine and mineral lubricants: their production, testing and uses. Rev. to date by the author, and trans. from the German by Charles Salter. Illus. 8vo. 8×5, pp. 268, 15s. net. ......SCOTT GREENWOOD, Oct. 21",Formanek,J.,"Benzine and mineral lubricants: their production, testing and uses",SCOTT GREENWOOD,15s.,8vo.,"Formanek (J.)-Benzine and mineral lubricants: their production, testing and uses. Rev. to date by the author, and trans. from the German by Charles Salter. Illus. 8vo. 8×5, pp. 268, 15s. net. ......SCOTT GREENWOOD, Oct. 21",J. Formanek,['Formanek (J.)'],,Oct. 21,net
2641,"Forrester (R. B.)—The Cotton industry in France: a report to the Electors of the Gartside Scholar- ships. Intro. by D. H. Macgregor. 8vo. 9 × 5†, pp. 157, 10s. 6d. net....LONGMANS, Sep. '21",Forrester,R. B.,The Cotton industry in France: a report to the Electors of the Gartside Scholar- ships,LONGMANS,10s. 6d.,8vo.,"Forrester (R. B.)—The Cotton industry in France: a report to the Electors of the Gartside Scholar- ships. Intro. by D. H. Macgregor. 8vo. 9 × 5†, pp. 157, 10s. 6d. net....LONGMANS, Sep. '21",R. B. Forrester,['Forrester (R. B.)'],,Sep. '21,net
2643,"Forsey (Maude S.)-Jack and me: a story for children. Illus. by Helen Jacobs. 18mo. 6×4, pp. 182, swd. 1s. 9d. net ...... HARRAP, Mar. '21",Forsey,Maude S.,Jack and me: a story for children,HARRAP,1s. 9d.,18mo.,"Forsey (Maude S.)-Jack and me: a story for children. Illus. by Helen Jacobs. 18mo. 6×4, pp. 182, swd. Is. 9d. net ...... HARRAP, Mar. '21",Maude S. Forsey,['Forsey (Maude S.)'],,Mar. '21,net
2644,"Forster (R. H.)-The Double realm. Cr. 8vo. 7×51, pp. 158, 6s. net E. MACDONALD, Jan. 21",Forster,R. H.,The Double realm,E. MACDONALD,6s.,8vo.,"Forster (R. H.)-The Double realm. Cr. 8vo. 7×51, pp. 158, 6s. net E. MACDONALD, Jan. 21",R. H. Forster,['Forster (R. H.)'],,Jan. 21,net
2645,"Forsyth (A. R.)—A Treatise on differential equa- tions. 5th ed. 8vo. 8×51, pp. 601, 20s. net MACMILLAN, Nov. '21",Forsyth,A. R.,A Treatise on differential equa- tions,MACMILLAN,20s.,8vo.,"Forsyth (A. R.)—A Treatise on differential equa- tions. 5th ed. 8vo. 8×51, pp. 601, 20s. net MACMILLAN, Nov. '21",A. R. Forsyth,['Forsyth (A. R.)'],,Nov. '21,net
2646,"Forsyth (John)-Forsyth's Elocution: select readings and recitations. Cr. 8vo. 7×5, pp. 200, 2s. net... ..A. GARDNER, Nov. 21",Forsyth,John,Forsyth's Elocution: select readings and recitations,A. GARDNER,2s.,8vo.,"Forsyth (John)-Forsyth's Elocution: select readings and recitations. Cr. 8vo. 7×5, pp. 200, 25. net... ..A. GARDNER, Nov. 21",John Forsyth,['Forsyth (John)'],,Nov. 21,net
2648,"Fortescue (J. W., Hon.)—A History of the British Army. Vol. 5, 1803-1807. 2nd ed. 8vo. 9×5, pp. 459, 25s. net.. .MACMILLAN, July '21",Fortescue,"J. W., Hon.",A History of the British Army,MACMILLAN,25s.,8vo.,"Fortescue (J. W., Hon.)—A History of the British Army. Vol. 5, 1803-1807. 2nd ed. 8vo. 9×5, pp. 459, 25s. net.. .MACMILLAN, July '21","J. W., Hon. Fortescue","['Fortescue (J. W., Hon.)']",,July '21,net
2649,"Fortescue (J. W., Hon.)-A History of the British Army. Vol. 6, From the Expedition to Egypt, 1807, to the Battle of Coruña, Jan., 1809. Ryl. 8vo. 9×5, pp. 470, 25s. net ....... MACMILLAN, July '21",Fortescue,"J. W., Hon.",A History of the British Army,MACMILLAN,25s.,8vo.,"Fortescue (J. W., Hon.)-A History of the British Army. Vol. 6, From the Expedition to Egypt, 1807, to the Battle of Coruña, Jan., 1809. Ryl. 8vo. 9×5, pp. 470, 25s. net ....... MACMILLAN, July '21","J. W., Hon. Fortescue","['Fortescue (J. W., Hon.)']",,July '21,net
2652,"Foster (A. E. Manning)-Auction bridge made clear with an extensive A B C of the game, and the complete code of laws, and a section on Contract bridge. Cr. 8vo. 7×5, pp. 200, 6s. net...... .E. NASH, Oct. '21",Foster,A. E. Manning,"Auction bridge made clear with an extensive A B C of the game, and the complete code of laws, and a section on Contract bridge",E. NASH,6s.,8vo.,"Foster (A. E. Manning)-Auction bridge made clear with an extensive A B C of the game, and the complete code of laws, and a section on Contract bridge. Cr. 8vo. 7×5, pp. 200, 6s. net...... .E. NASH, Oct. '21",A. E. Manning Foster,['Foster (A. E. Manning)'],,Oct. '21,net
2653,"Foster (Arnold)-Memoir; Selected writings, &c. Cr. 8vo. 7×5, pp. 188, 3s. 6d. net LONDON MISSIONARY SOC., Apr. '21",Foster,Arnold,"Memoir; Selected writings, &c",LONDON MISSIONARY SOC.,3s. 6d.,8vo.,"Foster (Arnold)-Memoir; Selected writings, &c. Cr. 8vo. 7×5, pp. 188, 3s. 6d. net LONDON MISSIONARY SOC., Apr. '21",Arnold Foster,['Foster (Arnold)'],,Apr. '21,net
2654,"Foster (Birket)-Water colours. 8vo. 8×61, 2s. 6d. net.. .BLACK, May '21",Foster,Birket,Water colours,BLACK,2s. 6d.,8vo.,"Foster (Birket)-Water colours. 8vo. 8×61, 2s. 6d. net.. .BLACK, May '21",Birket Foster,['Foster (Birket)'],,May '21,net
2657,"Foster (Mrs. L. Glasier) Constructive and decorative stitchery. With contributions from Miss Margaret Macmillan and others. Illus. Cr. 8vo. 7×5, pp. 124, 3s. 6d. net (New needlecraft ser.) EDUC. NEEDLECRAFT ASSOC., Mar. '21",Foster,Mrs. L. Glasier,Constructive and decorative stitchery,EDUC. NEEDLECRAFT ASSOC.,3s. 6d.,8vo.,"Foster (Mrs. L. Glasier) Constructive and decorative stitchery. With contributions from Miss Margaret Macmillan and others. Illus. Cr. 8vo. 7×5, pp. 124, 3s. 6d. net (New needlecraft ser.) EDUC. NEEDLECRAFT ASSOC., Mar. '21",Mrs. L. Glasier Foster,['Foster (Mrs. L. Glasier)'],,Mar. '21,net
2659,"Foster (Margaret La Trobe)-What shall we make? Some suggestions on handwork. 8×51, pp. 42, swd. 1s. net CHURCH MISSIONARY SOC., Feb. '20 Foster (V. Le Neve)-Plane geometry: practical and theoretical. Vol. I. Cr. 8vo. 7×5, pp. 248, limp 3s. (Bell's Mathematical ser.) BELL, Sep. '21",Foster,Margaret La Trobe,What shall we make? Some suggestions on handwork,BELL,3s.,8vo.,"Foster (Margaret La Trobe)-What shall we make? Some suggestions on handwork. 8×51, pp. 42, swd. Is. net CHURCH MISSIONARY SOC., Feb. '20 Foster (V. Le Neve)-Plane geometry: practical and theoretical. Vol. I. Cr. 8vo. 7×5, pp. 248, limp 3s. (Bell's Mathematical ser.) BELL, Sep. '21",Margaret La Trobe Foster,['Foster (Margaret La Trobe)'],,Sep. '21,
2660,"Foster (V. Le Neve)-Plane geometry, practical and theoretical. Vol. 2. Cr. 8vo. 71×44, pp. 214, 3s... BELL, Sep. '21",Foster,V. Le Neve,"Plane geometry, practical and theoretical",BELL,3s.,8vo.,"Foster (V. Le Neve)-Plane geometry, practical and theoretical. Vol. 2. Cr. 8vo. 71×44, pp. 214, 3S... BELL, Sep. '21",V. Le Neve Foster,['Foster (V. Le Neve)'],,Sep. '21,
2661,"Foster (Maximilian)-The Trap. Cr. 8vo. 7 X5, pp. 283, 8s. 6d. net....... .APPLETON, Jan. '21",Foster,Maximilian,The Trap,APPLETON,8s. 6d.,8vo.,"Foster (Maximilian)-The Trap. Cr. 8vo. 7 X5, pp. 283, 8s. 6d. net....... .APPLETON, Jan. '21",Maximilian Foster,['Foster (Maximilian)'],,Jan. '21,net
2662,"Foster (R. F.)-Foster's Auction made easy, with illustrative hands: a text book for the beginner, the average player and the expert. Cr. 8vo. 7×5, pp. 140, 7s. 6d. net ..SIMPKIN, Apr. '21",Foster,R. F.,"Foster's Auction made easy, with illustrative hands: a text book for the beginner, the average player and the expert",SIMPKIN,7s. 6d.,8vo.,"Foster (R. F.)-Foster's Auction made easy, with illustrative hands: a text book for the beginner, the average player and the expert. Cr. 8vo. 7×5, pp. 140, 7s. 6d. net ..SIMPKIN, Apr. '21",R. F. Foster,['Foster (R. F.)'],,Apr. '21,net
2663,"Foster (R. F.)-Foster on Auction: a complete exposition of the latest developments of modern auction. With the full code of the official laws, and 135 deals from actual play. 3rd edition. Cr. 8vo. 7× 5, pp. 376, 7s. 6d. net DE LA RUE, Aug. '21",Foster,R. F.,Foster on Auction: a complete exposition of the latest developments of modern auction,DE LA RUE,7s. 6d.,8vo.,"Foster (R. F.)-Foster on Auction: a complete exposition of the latest developments of modern auction. With the full code of the official laws, and 135 deals from actual play. 3rd edition. Cr. 8vo. 7× 5, pp. 376, 7s. 6d. net DE LA RUE, Aug. '21",R. F. Foster,['Foster (R. F.)'],,Aug. '21,net
2664,"Foster (William)-English factories in India, 1655-1660. 8vo. 16s. net.. MILFORD, Mar. '21",Foster,William,English factories in India,MILFORD,16s.,8vo.,"Foster (William)-English factories in India, 1655-1660. 8vo. 165. net.. MILFORD, Mar. '21",William Foster,['Foster (William)'],,Mar. '21,net
2665,"Foster (William Z.)-The Great steel strike, and its lessons. Intro. by A. Fitch. New ed. Cr. 8vo. 7×51, pp. 280, ;s. 6d. net DANIEL, Nov. '21",Foster,William Z.,"The Great steel strike, and its lessons",DANIEL,6d.,8vo.,"Foster (William Z.)-The Great steel strike, and its lessons. Intro. by A. Fitch. New ed. Cr. 8vo. 7×51, pp. 280, ;s. 6d. net DANIEL, Nov. '21",William Z. Foster,['Foster (William Z.)'],,Nov. '21,net
2666,"Foster-Melliar (R. A.)-Poems: selected. Cr. 8vo. 4s. 6d. net .HUMPHREYS, Apr. '21",Foster-Melliar,R. A.,Poems: selected,HUMPHREYS,4s. 6d.,8vo.,"Foster-Melliar (R. A.)-Poems: selected. Cr. 8vo. 4s. 6d. net .HUMPHREYS, Apr. '21",R. A. Foster-Melliar,['Foster-Melliar (R. A.)'],,Apr. '21,net
2667,"Fothergill (W. E.)-A Handbook for midwives and maternity nurses. 4th ed. Illus. 8vo. 8×51, pp. 287, 15s. net.... GREEN, Nov. '21",Fothergill,W. E.,A Handbook for midwives and maternity nurses,GREEN,15s.,8vo.,"Fothergill (W. E.)-A Handbook for midwives and maternity nurses. 4th ed. Illus. 8vo. 8×51, pp. 287, 15s. net.... GREEN, Nov. '21",W. E. Fothergill,['Fothergill (W. E.)'],,Nov. '21,net
2670,"Fouard (Constant, Abbé)-The Christ, the Son of God: A life of Our Lord and Saviour Jesus Christ. Trans. from the 5th ed. Intro. by Cardinal Manning. New and cheaper ed., omitting the notes and appendices. New imp. 8vo. 3s. 6d. net; 8×51, pp. 279, swd. 2s. 6d. .LONGMANS, July '21",Fouard,"Constant, Abbé","The Christ, the Son of God: A life of Our Lord and Saviour Jesus Christ",LONGMANS,2s. 6d.,8vo.,"Fouard (Constant, Abbé)-The Christ, the Son of God: A life of Our Lord and Saviour Jesus Christ. Trans. from the 5th ed. Intro. by Cardinal Manning. New and cheaper ed., omitting the notes and appendices. New imp. 8vo. 3s. 6d. net; 8×51, pp. 279, swd. 2s. 6d. .LONGMANS, July '21","Constant, Abbé Fouard","['Fouard (Constant, Abbé)']",,July '21,
2672,"Fowler (Edith Henrietta) (Hon. Mrs. Robert Hamilton)-Christabel. Cr. 8vo. 71 × 5, pp 288, 8s. 6d. net HUTCHINSON, Dec. '21",Fowler,Edith Henrietta,Hon,HUTCHINSON,8s. 6d.,8vo.,"Fowler (Edith Henrietta) (Hon. Mrs. Robert Hamilton)-Christabel. Cr. 8vo. 71 × 5, pp 288, 8s. 6d. net HUTCHINSON, Dec. '21",Edith Henrietta Fowler,['Fowler (Edith Henrietta)'],,Dec. '21,net
2673,"Fowler (H. W.)-On hyphens, and Shall and Will, Should and Would, in the newspapers of to-day. 8vo. 9×5, pp. 29, swd. 2s. 6d. net (S.P.E. Tract, no. 6).. .MILFORD, Nov. '21",Fowler,H. W.,"On hyphens, and Shall and Will, Should and Would, in the newspapers of to-day",MILFORD,2s. 6d.,8vo.,"Fowler (H. W.)-On hyphens, and Shall and Will, Should and Would, in the newspapers of to-day. 8vo. 9×5, pp. 29, swd. 2s. 6d. net (S.P.E. Tract, no. 6).. .MILFORD, Nov. '21",H. W. Fowler,['Fowler (H. W.)'],,Nov. '21,net
2674,"Fowler (J. H.)-English exercises. Part 2. Cr. 8vo. 7×5, pp. 211, 3s. 6d. net MACMILLAN, Aug. '21",Fowler,J. H.,English exercises,MACMILLAN,3s. 6d.,8vo.,"Fowler (J. H.)-English exercises. Part 2. Cr. 8vo. 7×5, pp. 211, 3s. 6d. net MACMILLAN, Aug. '21",J. H. Fowler,['Fowler (J. H.)'],,Aug. '21,net
2675,"Fowler (J. H.) ed.-Viaticum; or, Traveller's scrip: verses and sentences chosen and arranged. 18mo. 5×4, pp. 47, 2s. 6d. net bds. 1s. 6d. net. . . . . . . . CHRISTOPHERS, Dec. '21",Fowler,J. H.,"Viaticum; or, Traveller's scrip: verses and sentences chosen and arranged",CHRISTOPHERS,1s. 6d.,18mo.,"Fowler (J. H.) ed.-Viaticum; or, Traveller's scrip: verses and sentences chosen and arranged. 18mo. 5×4, pp. 47, 2s. 6d. net bds. Is. 6d. net. . . . . . . . CHRISTOPHERS, Dec. '21",J. H. Fowler,['Fowler (J. H.)'],ed.,Dec. '21,net
2676,"Fowler (James Kingston, Sir)-Pulmonary tuber- culosis. Illus. 8vo. 8×54, pp. 300, 20s. net MACMILLAN, Sep. '21",Fowler,"James Kingston, Sir",Pulmonary tuber- culosis,MACMILLAN,20s.,8vo.,"Fowler (James Kingston, Sir)-Pulmonary tuber- culosis. Illus. 8vo. 8×54, pp. 300, 20s. net MACMILLAN, Sep. '21","James Kingston, Sir Fowler","['Fowler (James Kingston, Sir)']",,Sep. '21,net
2677,"Fowler (Mabel E.)-A Bright green snake. Cr. 8vo. 7×5, pp. 295, 6s. net.... BALE, Feb. '21",Fowler,Mabel E.,A Bright green snake,BALE,6s.,8vo.,"Fowler (Mabel E.)-A Bright green snake. Cr. 8vo. 7×5, pp. 295, 6s. net.... BALE, Feb. '21",Mabel E. Fowler,['Fowler (Mabel E.)'],,Feb. '21,net
2680,"Fox (Henry)-A Philosophic view of the land question. Cr. 8vo. 7×5, pp. 216, 5s. net KINGSLEY PR., May '21",Fox,Henry,A Philosophic view of the land question,KINGSLEY PR.,5s.,8vo.,"Fox (Henry)-A Philosophic view of the land question. Cr. 8vo. 7×5, pp. 216, 5s. net KINGSLEY PR., May '21",Henry Fox,['Fox (Henry)'],,May '21,net
2681,"Fox (Rachel J.)-Finding of Shiloh; or, The Mystery of God finished.' Cr. 8vo. pp. 371, 8s. net. ..C. PALMER, Sep. '21",Fox,Rachel J.,"Finding of Shiloh; or, The Mystery of God finished",C. PALMER,8s.,8vo.,"Fox (Rachel J.)-Finding of Shiloh; or, The Mystery of God finished.' Cr. 8vo. pp. 371, 8s. net. ..C. PALMER, Sep. '21",Rachel J. Fox,['Fox (Rachel J.)'],,Sep. '21,net
2685,"France (Anatole)-Count Morin, Deputy. Trans. by J. Lewis May. Illus. with woodcuts by Henri Barthélemy. 8vo. 9×6, pp. 70, 6s. net .LANE, Nov. '21",France,Anatole,"Count Morin, Deputy",LANE,6s.,8vo.,"France (Anatole)-Count Morin, Deputy. Trans. by J. Lewis May. Illus. with woodcuts by Henri Barthélemy. 8vo. 9×6, pp. 70, 6s. net .LANE, Nov. '21",Anatole France,['France (Anatole)'],,Nov. '21,net
2686,"France (Anatole)-Marguerite. Trans. from the French by J. Lewis May. With 29 original woodcuts by Siméon. 8vo. 84× 51, pp. 75, 6s. net .LANE, Nov. '21",France,Anatole,Marguerite,LANE,6s.,8vo.,"France (Anatole)-Marguerite. Trans. from the French by J. Lewis May. With 29 original woodcuts by Siméon. 8vo. 84× 51, pp. 75, 6s. net .LANE, Nov. '21",Anatole France,['France (Anatole)'],,Nov. '21,net
2687,"France (Anatole)-Monsieur Bergeret in Paris. Trans. by B. Drillien. 8vo. 9×5, pp. 286, 7s. 6d. net .LANE, Aug. '21",France,Anatole,Monsieur Bergeret in Paris,LANE,7s. 6d.,8vo.,"France (Anatole)-Monsieur Bergeret in Paris. Trans. by B. Drillien. 8vo. 9×5, pp. 286, 7s. 6d. net .LANE, Aug. '21",Anatole France,['France (Anatole)'],,Aug. '21,net
2688,"France (Anatole)-A Mummer's tale. Trans. by Charles E. Roche. 8vo. 8×51, pp. 240, 7s. 6d. net... .LANE, Apr. '21",France,Anatole,A Mummer's tale,LANE,7s. 6d.,8vo.,"France (Anatole)-A Mummer's tale. Trans. by Charles E. Roche. 8vo. 8×51, pp. 240, 7s. 6d. net... .LANE, Apr. '21",Anatole France,['France (Anatole)'],,Apr. '21,net
2689,"France (Anatole)-Little Pierre. Trans. by J. Lewis May. 8vo. 8×51, pp. 297, 7s. 6d. net LANE, Jan. '21",France,Anatole,Little Pierre,LANE,7s. 6d.,8vo.,"France (Anatole)-Little Pierre. Trans. by J. Lewis May. 8vo. 8×51, pp. 297, 75. 6d. net LANE, Jan. '21",Anatole France,['France (Anatole)'],,Jan. '21,net
2690,"France (Anatole)-Queen Pedauque. Cr. 8vo. swd. is. 6d. net CAMDEN PUBG. CO., Mar. '21",France,Anatole,Queen Pedauque,CAMDEN PUBG. CO.,6d.,8vo.,"France (Anatole)-Queen Pedauque. Cr. 8vo. swd. is. 6d. net CAMDEN PUBG. CO., Mar. '21",Anatole France,['France (Anatole)'],,Mar. '21,net
2691,"France (L. E. Juson)-Some pen pictures. 18mo. 6×31, pp. 8, swd. 6d. net.. HEFFER, Dec. '21",France,L. E. Juson,Some pen pictures,HEFFER,6d.,18mo.,"France (L. E. Juson)-Some pen pictures. 18mo. 6×31, pp. 8, swd. 6d. net.. HEFFER, Dec. '21",L. E. Juson France,['France (L. E. Juson)'],,Dec. '21,net
2694,"Francis (M. E.)-Renewal. Cr. 8vo. 71x5, pp. 320, 8s 6d. net... ..ALLEN & U., July '21",Francis,M. E.,Renewal,ALLEN & U.,8s. 6d.,8vo.,"Francis (M. E.)-Renewal. Cr. 8vo. 71x5, pp. 320, 8s 6d. net... ..ALLEN & U., July '21",M. E. Francis,['Francis (M. E.)'],,July '21,net
2696,"Franck (Harry A.)-Working North from Pata- gonia. Illus. 8vo. 91x6, pp. 650, 25s. net UNWIN, Nov. '21",Franck,Harry A.,Working North from Pata- gonia,UNWIN,25s.,8vo.,"Franck (Harry A.)-Working North from Pata- gonia. Illus. 8vo. 91x6, pp. 650, 25s. net UNWIN, Nov. '21",Harry A. Franck,['Franck (Harry A.)'],,Nov. '21,net
2698,"Frankau (Gilbert)-The Seeds of enchantment. Cr. 8vo. 7X5, pp. 327, 8s. 6d. net HUTCHINSON, Jan. '21",Frankau,Gilbert,The Seeds of enchantment,HUTCHINSON,8s. 6d.,8vo.,"Frankau (Gilbert)-The Seeds of enchantment. Cr. 8vo. 7X5, pp. 327, 8s. 6d. net HUTCHINSON, Jan. '21",Gilbert Frankau,['Frankau (Gilbert)'],,Jan. '21,net
2700,"Franklin (Netta) and Montagu (Lily H.) eds.--- Daily readings from the Old Testament. 8vo. 7×5, pp. 79, 2s. 6d. net WILLIAMS & N., Dec '21",Franklin,Netta,Daily readings from the Old Testament,WILLIAMS & N.,2s. 6d.,8vo.,"Franklin (Netta) and Montagu (Lily H.) eds.--- Daily readings from the Old Testament. 8vo. 7×5, pp. 79, 2s. 6d. net WILLIAMS & N., Dec '21",Netta Franklin,"['Franklin (Netta)', 'Montagu (Lily H.)']",eds.,Dec '21,net
2701,"Franklin (Thomas)-The Atlas geographies: a new visual atlas and geography combined. Part 3, Senior geography, No. 2-Europe. Ryl. 8vo. 10×71, pp. 152, swd. 6s. net JOHNSTON, July '21",Franklin,Thomas,The Atlas geographies: a new visual atlas and geography combined,JOHNSTON,6s.,8vo.,"Franklin (Thomas)-The Atlas geographies: a new visual atlas and geography combined. Part 3, Senior geography, No. 2-Europe. Ryl. 8vo. 10×71, pp. 152, swd. 6s. net JOHNSTON, July '21",Thomas Franklin,['Franklin (Thomas)'],,July '21,net
2704,"Franklin (T.) ed.-Orographical regional economic atlas. Pt. 3, Asia. Ryl. 8vo. swd. 1s. 6d. net MACMILLAN, Feb. '21",Franklin,T.,Orographical regional economic atlas,MACMILLAN,1s. 6d.,8vo.,"Franklin (T.) ed.-Orographical regional economic atlas. Pt. 3, Asia. Ryl. 8vo. swd. Is. 6d. net MACMILLAN, Feb. '21",T. Franklin,['Franklin (T.)'],ed.,Feb. '21,net
2706,"Fraser (Cedric D.)-M'Lord o' the white road, a romance of the good old days. Cr. 8vo. 7×5, pp. 285, 7s. 6d. net ...BOOKS, LTD., Apr.'21",Fraser,Cedric D.,"M'Lord o' the white road, a romance of the good old days","BOOKS, LTD.",7s. 6d.,8vo.,"Fraser (Cedric D.)-M'Lord o' the white road, a romance of the good old days. Cr. 8vo. 7×5, pp. 285, 7s. 6d. net ...BOOKS, LTD., Apr.'21",Cedric D. Fraser,['Fraser (Cedric D.)'],,Apr.'21,net
2707,"Fraser (J. Crawford)—A Close finish. Cr. 8vo. 71×5, pp. 323, 8s. 6d. net HURST & B., July '21",Fraser,J. Crawford,A Close finish,HURST & B.,8s. 6d.,8vo.,"Fraser (J. Crawford)—A Close finish. Cr. 8vo. 71×5, pp. 323, 8s. 6d. net HURST & B., July '21",J. Crawford Fraser,['Fraser (J. Crawford)'],,July '21,net
2708,"Fraser (M. C.)-Dora Murray's ideal: and how it came to her. 5th imp. Cr. 8vo. 7×5, pp. 160, 2s. net .R.T.S., May '21",Fraser,M. C.,Dora Murray's ideal: and how it came to her,R.T.S.,2s.,8vo.,"Fraser (M. C.)-Dora Murray's ideal: and how it came to her. 5th imp. Cr. 8vo. 7×5, pp. 160, 25. net .R.T.S., May '21",M. C. Fraser,['Fraser (M. C.)'],,May '21,net
2709,"Fraser (W. H.) and Squair (J.)-Complete French grammar: complete course. Cr. 8vo. 5s. net HARRAP, May '21",Fraser,W. H.,Complete French grammar: complete course,HARRAP,5s.,8vo.,"Fraser (W. H.) and Squair (J.)-Complete French grammar: complete course. Cr. 8vo. 5s. net HARRAP, May '21",W. H. Fraser,"['Fraser (W. H.)', 'Squair (J.)']",,May '21,net
2711,"Frederick (J. George)-The Great game of business: its rules, its fascination, its services and rewards. Cr. 8vo. 7×5, pp. 185, 7s. 6d. net APPLETON, May '21",Frederick,J. George,"The Great game of business: its rules, its fascination, its services and rewards",APPLETON,7s. 6d.,8vo.,"Frederick (J. George)-The Great game of business: its rules, its fascination, its services and rewards. Cr. 8vo. 7×5, pp. 185, 7s. 6d. net APPLETON, May '21",J. George Frederick,['Frederick (J. George)'],,May '21,net
2712,"Fredericks (Arnold)-The Film of fear. Ch. ed. Cr. 8vo. 7×5, pp. 220, 2s. 6d. net R. HAYES, June '21",Fredericks,Arnold,The Film of fear,R. HAYES,2s. 6d.,8vo.,"Fredericks (Arnold)-The Film of fear. Ch. ed. Cr. 8vo. 7×5, pp. 220, 2s. 6d. net R. HAYES, June '21",Arnold Fredericks,['Fredericks (Arnold)'],,June '21,net
2715,"Freeman (Frank N.)-Experimental education : laboratory manual and typical results. Cr. 8vo. 7×5, pp. 229, 7s. 6d. net....HARRAP, Dec. '21",Freeman,Frank N.,Experimental education : laboratory manual and typical results,HARRAP,7s. 6d.,8vo.,"Freeman (Frank N.)-Experimental education : laboratory manual and typical results. Cr. 8vo. 7×5, pp. 229, 7s. 6d. net....HARRAP, Dec. '21",Frank N. Freeman,['Freeman (Frank N.)'],,Dec. '21,net
